指标,地区,时间,数值
深交所上市公司数量（家）,黑龙江,2013.0,8.0
深交所上市公司数量（家）,黑龙江,2014.0,9.0
深交所上市公司数量（家）,上海,2013.0,57.0
深交所上市公司数量（家）,上海,2014.0,61.0
深交所上市公司数量（家）,江苏,2013.0,155.0
深交所上市公司数量（家）,江苏,2014.0,167.0
深交所上市公司数量（家）,浙江,2013.0,152.0
深交所上市公司数量（家）,浙江,2014.0,158.0
深交所上市公司数量（家）,安徽,2013.0,48.0
深交所上市公司数量（家）,安徽,2014.0,49.0
深交所上市公司数量（家）,福建,2013.0,39.0
深交所上市公司数量（家）,福建,2014.0,39.0
深交所上市公司数量（家）,江西,2013.0,17.0
深交所上市公司数量（家）,江西,2014.0,17.0
深交所上市公司数量（家）,山东,2013.0,97.0
深交所上市公司数量（家）,山东,2014.0,96.0
深交所上市公司数量（家）,河南,2013.0,40.0
深交所上市公司数量（家）,河南,2014.0,41.0
深交所上市公司数量（家）,湖北,2013.0,47.0
深交所上市公司数量（家）,湖北,2014.0,50.0
深交所上市公司数量（家）,湖南,2013.0,52.0
深交所上市公司数量（家）,湖南,2014.0,53.0
深交所上市公司数量（家）,广东,2013.0,151.0
深交所上市公司数量（家）,广东,2014.0,166.0
深交所上市公司数量（家）,广西,2013.0,18.0
深交所上市公司数量（家）,广西,2014.0,18.0
深交所上市公司数量（家）,海南,2013.0,18.0
深交所上市公司数量（家）,海南,2014.0,18.0
深交所上市公司数量（家）,重庆,2013.0,19.0
深交所上市公司数量（家）,重庆,2014.0,20.0
深交所上市公司数量（家）,四川,2013.0,54.0
深交所上市公司数量（家）,四川,2014.0,55.0
深交所上市公司数量（家）,贵州,2013.0,11.0
深交所上市公司数量（家）,贵州,2014.0,11.0
深交所上市公司数量（家）,云南,2013.0,16.0
深交所上市公司数量（家）,云南,2014.0,17.0
深交所上市公司数量（家）,西藏,2013.0,4.0
深交所上市公司数量（家）,西藏,2014.0,4.0
深交所上市公司数量（家）,陕西,2013.0,21.0
深交所上市公司数量（家）,陕西,2014.0,22.0
