指标,地区,时间,数值
    全国上市公司数量（家）,大连,2017,29.00000
    全国上市公司数量（家）,大连,2018,29.00000
    全国上市公司数量（家）,宁波,2017,73.00000
    全国上市公司数量（家）,宁波,2018,75.00000
    全国上市公司数量（家）,厦门,2017,47.00000
    全国上市公司数量（家）,厦门,2018,47.00000
    全国上市公司数量（家）,青岛,2017,29.00000
    全国上市公司数量（家）,青岛,2018,30.00000
    上交所上市公司数量（家）,北京,2017,133.00000
    上交所上市公司数量（家）,北京,2018,140.00000
    上交所上市公司数量（家）,天津,2017,25.00000
    上交所上市公司数量（家）,天津,2018,26.00000
    上交所上市公司数量（家）,河北,2017,22.00000
    上交所上市公司数量（家）,河北,2018,22.00000
    上交所上市公司数量（家）,山西,2017,20.00000
    上交所上市公司数量（家）,山西,2018,20.00000
    上交所上市公司数量（家）,内蒙古,2017,16.00000
    上交所上市公司数量（家）,内蒙古,2018,16.00000
    上交所上市公司数量（家）,辽宁,2017,18.00000
    上交所上市公司数量（家）,辽宁,2018,18.00000
    上交所上市公司数量（家）,吉林,2017,18.00000
    上交所上市公司数量（家）,吉林,2018,17.00000
    上交所上市公司数量（家）,黑龙江,2017,25.00000
    上交所上市公司数量（家）,黑龙江,2018,25.00000
    上交所上市公司数量（家）,上海,2017,201.00000
    上交所上市公司数量（家）,上海,2018,209.00000
    上交所上市公司数量（家）,江苏,2017,158.00000
    上交所上市公司数量（家）,江苏,2018,173.00000
    上交所上市公司数量（家）,浙江,2017,138.00000
    上交所上市公司数量（家）,浙江,2018,147.00000
    上交所上市公司数量（家）,安徽,2017,44.00000
    上交所上市公司数量（家）,安徽,2018,47.00000
    上交所上市公司数量（家）,福建,2017,35.00000
    上交所上市公司数量（家）,福建,2018,35.00000
    上交所上市公司数量（家）,江西,2017,16.00000
    上交所上市公司数量（家）,江西,2018,17.00000
    上交所上市公司数量（家）,山东,2017,56.00000
    上交所上市公司数量（家）,山东,2018,56.00000
    上交所上市公司数量（家）,河南,2017,30.00000
    上交所上市公司数量（家）,河南,2018,30.00000
    上交所上市公司数量（家）,湖北,2017,38.00000
    上交所上市公司数量（家）,湖北,2018,41.00000
    上交所上市公司数量（家）,湖南,2017,28.00000
    上交所上市公司数量（家）,湖南,2018,30.00000
    上交所上市公司数量（家）,广东,2017,59.00000
    上交所上市公司数量（家）,广东,2018,59.00000
    上交所上市公司数量（家）,广西,2017,17.00000
    上交所上市公司数量（家）,广西,2018,17.00000
    上交所上市公司数量（家）,海南,2017,11.00000
    上交所上市公司数量（家）,海南,2018,11.00000
    上交所上市公司数量（家）,重庆,2017,26.00000
    上交所上市公司数量（家）,重庆,2018,26.00000
    上交所上市公司数量（家）,四川,2017,39.00000
    上交所上市公司数量（家）,四川,2018,40.00000
    上交所上市公司数量（家）,贵州,2017,14.00000
    上交所上市公司数量（家）,贵州,2018,14.00000
    上交所上市公司数量（家）,云南,2017,14.00000
    上交所上市公司数量（家）,云南,2018,13.00000
    上交所上市公司数量（家）,西藏,2017,9.00000
    上交所上市公司数量（家）,西藏,2018,9.00000
    上交所上市公司数量（家）,陕西,2017,21.00000
    上交所上市公司数量（家）,陕西,2018,22.00000
    上交所上市公司数量（家）,甘肃,2017,16.00000
    上交所上市公司数量（家）,甘肃,2018,16.00000
    上交所上市公司数量（家）,青海,2017,8.00000
    上交所上市公司数量（家）,青海,2018,8.00000
    上交所上市公司数量（家）,宁夏,2017,5.00000
    上交所上市公司数量（家）,宁夏,2018,5.00000
    上交所上市公司数量（家）,新疆,2017,27.00000
    上交所上市公司数量（家）,新疆,2018,29.00000
    上交所上市公司数量（家）,深圳,2017,20.00000
    上交所上市公司数量（家）,深圳,2018,22.00000
    上交所上市公司数量（家）,大连,2017,15.00000
    上交所上市公司数量（家）,大连,2018,15.00000
    上交所上市公司数量（家）,宁波,2017,44.00000
    上交所上市公司数量（家）,宁波,2018,45.00000
    上交所上市公司数量（家）,厦门,2017,17.00000
    上交所上市公司数量（家）,厦门,2018,16.00000
    上交所上市公司数量（家）,青岛,2017,13.00000
    上交所上市公司数量（家）,青岛,2018,14.00000
    深交所上市公司数量（家）,北京,2017,173.00000
    深交所上市公司数量（家）,北京,2018,176.00000
    深交所上市公司数量（家）,天津,2017,24.00000
    深交所上市公司数量（家）,天津,2018,25.00000
    深交所上市公司数量（家）,河北,2017,34.00000
    深交所上市公司数量（家）,河北,2018,34.00000
    深交所上市公司数量（家）,山西,2017,18.00000
    深交所上市公司数量（家）,山西,2018,18.00000
    深交所上市公司数量（家）,内蒙古,2017,10.00000
    深交所上市公司数量（家）,内蒙古,2018,10.00000
    深交所上市公司数量（家）,辽宁,2017,29.00000
    深交所上市公司数量（家）,辽宁,2018,27.00000
    深交所上市公司数量（家）,吉林,2017,24.00000
    深交所上市公司数量（家）,吉林,2018,24.00000
    深交所上市公司数量（家）,黑龙江,2017,11.00000
    深交所上市公司数量（家）,黑龙江,2018,11.00000
    深交所上市公司数量（家）,上海,2017,78.00000
    深交所上市公司数量（家）,上海,2018,78.00000
    深交所上市公司数量（家）,江苏,2017,224.00000
    深交所上市公司数量（家）,江苏,2018,228.00000
    深交所上市公司数量（家）,浙江,2017,204.00000
    深交所上市公司数量（家）,浙江,2018,210.00000
    深交所上市公司数量（家）,安徽,2017,58.00000
    深交所上市公司数量（家）,安徽,2018,56.00000
    深交所上市公司数量（家）,福建,2017,50.00000
    深交所上市公司数量（家）,福建,2018,51.00000
    深交所上市公司数量（家）,江西,2017,23.00000
    深交所上市公司数量（家）,江西,2018,26.00000
    深交所上市公司数量（家）,山东,2017,111.00000
    深交所上市公司数量（家）,山东,2018,110.00000
    深交所上市公司数量（家）,河南,2017,48.00000
    深交所上市公司数量（家）,河南,2018,49.00000
    深交所上市公司数量（家）,湖北,2017,59.00000
    深交所上市公司数量（家）,湖北,2018,61.00000
    深交所上市公司数量（家）,湖南,2017,73.00000
    深交所上市公司数量（家）,湖南,2018,74.00000
    深交所上市公司数量（家）,广东,2017,239.00000
    深交所上市公司数量（家）,广东,2018,243.00000
    深交所上市公司数量（家）,广西,2017,19.00000
    深交所上市公司数量（家）,广西,2018,20.00000
    深交所上市公司数量（家）,海南,2017,19.00000
    深交所上市公司数量（家）,海南,2018,20.00000
    深交所上市公司数量（家）,重庆,2017,24.00000
    深交所上市公司数量（家）,重庆,2018,24.00000
    深交所上市公司数量（家）,四川,2017,76.00000
    深交所上市公司数量（家）,四川,2018,80.00000
    深交所上市公司数量（家）,贵州,2017,13.00000
    深交所上市公司数量（家）,贵州,2018,15.00000
    深交所上市公司数量（家）,云南,2017,20.00000
    深交所上市公司数量（家）,云南,2018,20.00000
    深交所上市公司数量（家）,西藏,2017,6.00000
    深交所上市公司数量（家）,西藏,2018,8.00000
    深交所上市公司数量（家）,陕西,2017,26.00000
    深交所上市公司数量（家）,陕西,2018,27.00000
    深交所上市公司数量（家）,甘肃,2017,17.00000
    深交所上市公司数量（家）,甘肃,2018,17.00000
    深交所上市公司数量（家）,青海,2017,4.00000
    深交所上市公司数量（家）,青海,2018,4.00000
    深交所上市公司数量（家）,宁夏,2017,8.00000
    深交所上市公司数量（家）,宁夏,2018,8.00000
    深交所上市公司数量（家）,新疆,2017,25.00000
    深交所上市公司数量（家）,新疆,2018,26.00000
    深交所上市公司数量（家）,深圳,2017,253.00000
    深交所上市公司数量（家）,深圳,2018,263.00000
    深交所上市公司数量（家）,大连,2017,14.00000
    深交所上市公司数量（家）,大连,2018,14.00000
    深交所上市公司数量（家）,宁波,2017,29.00000
    深交所上市公司数量（家）,宁波,2018,30.00000
    深交所上市公司数量（家）,厦门,2017,30.00000
    深交所上市公司数量（家）,厦门,2018,31.00000
    深交所上市公司数量（家）,青岛,2017,16.00000
    深交所上市公司数量（家）,青岛,2018,16.00000
新上市公司家数（家）,北京,2017,25.00000
新上市公司家数（家）,北京,2018,9.00000
新上市公司家数（家）,天津,2017,4.00000
新上市公司家数（家）,天津,2018,1.00000
新上市公司家数（家）,河北,2017,4.00000
新上市公司家数（家）,河北,2018,1.00000
新上市公司家数（家）,山西,2017,0.00000
新上市公司家数（家）,山西,2018,0.00000
新上市公司家数（家）,内蒙古,2017,0.00000
新上市公司家数（家）,内蒙古,2018,0.00000
新上市公司家数（家）,辽宁,2017,1.00000
新上市公司家数（家）,辽宁,2018,0.00000
新上市公司家数（家）,吉林,2017,1.00000
新上市公司家数（家）,吉林,2018,0.00000
新上市公司家数（家）,黑龙江,2017,1.00000
新上市公司家数（家）,黑龙江,2018,0.00000
新上市公司家数（家）,上海,2017,38.00000
新上市公司家数（家）,上海,2018,9.00000
新上市公司家数（家）,江苏,2017,65.00000
新上市公司家数（家）,江苏,2018,20.00000
新上市公司家数（家）,浙江,2017,71.00000
新上市公司家数（家）,浙江,2018,14.00000
新上市公司家数（家）,安徽,2017,9.00000
新上市公司家数（家）,安徽,2018,3.00000
新上市公司家数（家）,福建,2017,15.00000
新上市公司家数（家）,福建,2018,1.00000
新上市公司家数（家）,江西,2017,2.00000
新上市公司家数（家）,江西,2018,2.00000
新上市公司家数（家）,山东,2017,21.00000
新上市公司家数（家）,山东,2018,0.00000
新上市公司家数（家）,河南,2017,4.00000
新上市公司家数（家）,河南,2018,1.00000
新上市公司家数（家）,湖北,2017,2.00000
新上市公司家数（家）,湖北,2018,5.00000
新上市公司家数（家）,湖南,2017,16.00000
新上市公司家数（家）,湖南,2018,4.00000
新上市公司家数（家）,广东,2017,58.00000
新上市公司家数（家）,广东,2018,7.00000
新上市公司家数（家）,广西,2017,0.00000
新上市公司家数（家）,广西,2018,1.00000
新上市公司家数（家）,海南,2017,2.00000
新上市公司家数（家）,海南,2018,0.00000
新上市公司家数（家）,重庆,2017,6.00000
新上市公司家数（家）,重庆,2018,0.00000
新上市公司家数（家）,四川,2017,5.00000
新上市公司家数（家）,四川,2018,5.00000
新上市公司家数（家）,贵州,2017,4.00000
新上市公司家数（家）,贵州,2018,2.00000
新上市公司家数（家）,云南,2017,2.00000
新上市公司家数（家）,云南,2018,0.00000
新上市公司家数（家）,西藏,2017,1.00000
新上市公司家数（家）,西藏,2018,2.00000
新上市公司家数（家）,陕西,2017,2.00000
新上市公司家数（家）,陕西,2018,0.00000
新上市公司家数（家）,甘肃,2017,3.00000
新上市公司家数（家）,甘肃,2018,0.00000
新上市公司家数（家）,青海,2017,0.00000
新上市公司家数（家）,青海,2018,0.00000
新上市公司家数（家）,宁夏,2017,1.00000
新上市公司家数（家）,宁夏,2018,0.00000
新上市公司家数（家）,新疆,2017,3.00000
新上市公司家数（家）,新疆,2018,3.00000
新上市公司家数（家）,深圳,2017,41.00000
新上市公司家数（家）,深圳,2018,11.00000
新上市公司家数（家）,大连,2017,1.00000
新上市公司家数（家）,大连,2018,0.00000
新上市公司家数（家）,宁波,2017,16.00000
新上市公司家数（家）,宁波,2018,2.00000
新上市公司家数（家）,厦门,2017,10.00000
新上市公司家数（家）,厦门,2018,1.00000
新上市公司家数（家）,青岛,2017,4.00000
新上市公司家数（家）,青岛,2018,1.00000
    上交所新上市公司数量（家）,北京,2017,12.00000
    上交所新上市公司数量（家）,北京,2018,6.00000
    上交所新上市公司数量（家）,天津,2017,2.00000
    上交所新上市公司数量（家）,天津,2018,1.00000
    上交所新上市公司数量（家）,河北,2017,4.00000
    上交所新上市公司数量（家）,河北,2018,1.00000
    上交所新上市公司数量（家）,山西,2017,0.00000
    上交所新上市公司数量（家）,山西,2018,0.00000
    上交所新上市公司数量（家）,内蒙古,2017,0.00000
    上交所新上市公司数量（家）,内蒙古,2018,0.00000
    上交所新上市公司数量（家）,辽宁,2017,1.00000
    上交所新上市公司数量（家）,辽宁,2018,0.00000
    上交所新上市公司数量（家）,吉林,2017,0.00000
    上交所新上市公司数量（家）,吉林,2018,0.00000
    上交所新上市公司数量（家）,黑龙江,2017,0.00000
    上交所新上市公司数量（家）,黑龙江,2018,0.00000
    上交所新上市公司数量（家）,上海,2017,31.00000
    上交所新上市公司数量（家）,上海,2018,9.00000
    上交所新上市公司数量（家）,江苏,2017,36.00000
    上交所新上市公司数量（家）,江苏,2018,14.00000
    上交所新上市公司数量（家）,浙江,2017,48.00000
    上交所新上市公司数量（家）,浙江,2018,9.00000
    上交所新上市公司数量（家）,安徽,2017,7.00000
    上交所新上市公司数量（家）,安徽,2018,3.00000
    上交所新上市公司数量（家）,福建,2017,8.00000
    上交所新上市公司数量（家）,福建,2018,0.00000
    上交所新上市公司数量（家）,江西,2017,0.00000
    上交所新上市公司数量（家）,江西,2018,1.00000
    上交所新上市公司数量（家）,山东,2017,10.00000
    上交所新上市公司数量（家）,山东,2018,0.00000
    上交所新上市公司数量（家）,河南,2017,1.00000
    上交所新上市公司数量（家）,河南,2018,0.00000
    上交所新上市公司数量（家）,湖北,2017,0.00000
    上交所新上市公司数量（家）,湖北,2018,3.00000
    上交所新上市公司数量（家）,湖南,2017,2.00000
    上交所新上市公司数量（家）,湖南,2018,2.00000
    上交所新上市公司数量（家）,广东,2017,15.00000
    上交所新上市公司数量（家）,广东,2018,1.00000
    上交所新上市公司数量（家）,广西,2017,0.00000
    上交所新上市公司数量（家）,广西,2018,0.00000
    上交所新上市公司数量（家）,海南,2017,0.00000
    上交所新上市公司数量（家）,海南,2018,0.00000
    上交所新上市公司数量（家）,重庆,2017,4.00000
    上交所新上市公司数量（家）,重庆,2018,0.00000
    上交所新上市公司数量（家）,四川,2017,3.00000
    上交所新上市公司数量（家）,四川,2018,1.00000
    上交所新上市公司数量（家）,贵州,2017,2.00000
    上交所新上市公司数量（家）,贵州,2018,0.00000
    上交所新上市公司数量（家）,云南,2017,2.00000
    上交所新上市公司数量（家）,云南,2018,0.00000
    上交所新上市公司数量（家）,西藏,2017,1.00000
    上交所新上市公司数量（家）,西藏,2018,0.00000
    上交所新上市公司数量（家）,陕西,2017,1.00000
    上交所新上市公司数量（家）,陕西,2018,0.00000
    上交所新上市公司数量（家）,甘肃,2017,2.00000
    上交所新上市公司数量（家）,甘肃,2018,0.00000
    上交所新上市公司数量（家）,青海,2017,0.00000
    上交所新上市公司数量（家）,青海,2018,0.00000
    上交所新上市公司数量（家）,宁夏,2017,1.00000
    上交所新上市公司数量（家）,宁夏,2018,0.00000
    上交所新上市公司数量（家）,新疆,2017,1.00000
    上交所新上市公司数量（家）,新疆,2018,2.00000
    上交所新上市公司数量（家）,深圳,2017,3.00000
    上交所新上市公司数量（家）,深圳,2018,2.00000
    上交所新上市公司数量（家）,大连,2017,1.00000
    上交所新上市公司数量（家）,大连,2018,0.00000
    上交所新上市公司数量（家）,宁波,2017,11.00000
    上交所新上市公司数量（家）,宁波,2018,1.00000
    上交所新上市公司数量（家）,厦门,2017,4.00000
    上交所新上市公司数量（家）,厦门,2018,0.00000
    上交所新上市公司数量（家）,青岛,2017,2.00000
    上交所新上市公司数量（家）,青岛,2018,1.00000
    深交所新上市公司数量（家）,北京,2017,13.00000
    深交所新上市公司数量（家）,北京,2018,3.00000
    深交所新上市公司数量（家）,天津,2017,2.00000
    深交所新上市公司数量（家）,天津,2018,0.00000
    深交所新上市公司数量（家）,河北,2017,0.00000
    深交所新上市公司数量（家）,河北,2018,0.00000
    深交所新上市公司数量（家）,山西,2017,0.00000
    深交所新上市公司数量（家）,山西,2018,0.00000
    深交所新上市公司数量（家）,内蒙古,2017,0.00000
    深交所新上市公司数量（家）,内蒙古,2018,0.00000
    深交所新上市公司数量（家）,辽宁,2017,0.00000
    深交所新上市公司数量（家）,辽宁,2018,0.00000
    深交所新上市公司数量（家）,吉林,2017,1.00000
    深交所新上市公司数量（家）,吉林,2018,0.00000
    深交所新上市公司数量（家）,黑龙江,2017,1.00000
    深交所新上市公司数量（家）,黑龙江,2018,0.00000
    深交所新上市公司数量（家）,上海,2017,7.00000
    深交所新上市公司数量（家）,上海,2018,0.00000
    深交所新上市公司数量（家）,江苏,2017,29.00000
    深交所新上市公司数量（家）,江苏,2018,6.00000
    深交所新上市公司数量（家）,浙江,2017,23.00000
    深交所新上市公司数量（家）,浙江,2018,5.00000
    深交所新上市公司数量（家）,安徽,2017,2.00000
    深交所新上市公司数量（家）,安徽,2018,0.00000
    深交所新上市公司数量（家）,福建,2017,7.00000
    深交所新上市公司数量（家）,福建,2018,1.00000
    深交所新上市公司数量（家）,江西,2017,2.00000
    深交所新上市公司数量（家）,江西,2018,1.00000
    深交所新上市公司数量（家）,山东,2017,11.00000
    深交所新上市公司数量（家）,山东,2018,0.00000
    深交所新上市公司数量（家）,河南,2017,3.00000
    深交所新上市公司数量（家）,河南,2018,1.00000
    深交所新上市公司数量（家）,湖北,2017,2.00000
    深交所新上市公司数量（家）,湖北,2018,2.00000
    深交所新上市公司数量（家）,湖南,2017,14.00000
    深交所新上市公司数量（家）,湖南,2018,2.00000
    深交所新上市公司数量（家）,广东,2017,43.00000
    深交所新上市公司数量（家）,广东,2018,6.00000
    深交所新上市公司数量（家）,广西,2017,0.00000
    深交所新上市公司数量（家）,广西,2018,1.00000
    深交所新上市公司数量（家）,海南,2017,2.00000
    深交所新上市公司数量（家）,海南,2018,0.00000
    深交所新上市公司数量（家）,重庆,2017,2.00000
    深交所新上市公司数量（家）,重庆,2018,0.00000
    深交所新上市公司数量（家）,四川,2017,2.00000
    深交所新上市公司数量（家）,四川,2018,4.00000
    深交所新上市公司数量（家）,贵州,2017,2.00000
    深交所新上市公司数量（家）,贵州,2018,2.00000
    深交所新上市公司数量（家）,云南,2017,0.00000
    深交所新上市公司数量（家）,云南,2018,0.00000
    深交所新上市公司数量（家）,西藏,2017,0.00000
    深交所新上市公司数量（家）,西藏,2018,2.00000
    深交所新上市公司数量（家）,陕西,2017,1.00000
    深交所新上市公司数量（家）,陕西,2018,0.00000
    深交所新上市公司数量（家）,甘肃,2017,1.00000
    深交所新上市公司数量（家）,甘肃,2018,0.00000
    深交所新上市公司数量（家）,青海,2017,0.00000
    深交所新上市公司数量（家）,青海,2018,0.00000
    深交所新上市公司数量（家）,宁夏,2017,0.00000
    深交所新上市公司数量（家）,宁夏,2018,0.00000
    深交所新上市公司数量（家）,新疆,2017,2.00000
    深交所新上市公司数量（家）,新疆,2018,1.00000
    深交所新上市公司数量（家）,深圳,2017,38.00000
    深交所新上市公司数量（家）,深圳,2018,9.00000
    深交所新上市公司数量（家）,大连,2017,0.00000
    深交所新上市公司数量（家）,大连,2018,0.00000
    深交所新上市公司数量（家）,宁波,2017,5.00000
    深交所新上市公司数量（家）,宁波,2018,1.00000
    深交所新上市公司数量（家）,厦门,2017,6.00000
    深交所新上市公司数量（家）,厦门,2018,1.00000
    深交所新上市公司数量（家）,青岛,2017,2.00000
    深交所新上市公司数量（家）,青岛,2018,0.00000
新上市公司市值（亿元）,北京,2017,2804.74000
新上市公司市值（亿元）,北京,2018,2890.03000
新上市公司市值（亿元）,天津,2017,254.65000
新上市公司市值（亿元）,天津,2018,137.49000
新上市公司市值（亿元）,河北,2017,452.06000
新上市公司市值（亿元）,河北,2018,313.21000
新上市公司市值（亿元）,山西,2017,0.00000
新上市公司市值（亿元）,山西,2018,0.00000
新上市公司市值（亿元）,内蒙古,2017,0.00000
新上市公司市值（亿元）,内蒙古,2018,0.00000
新上市公司市值（亿元）,辽宁,2017,31.11000
新上市公司市值（亿元）,辽宁,2018,0.00000
新上市公司市值（亿元）,吉林,2017,50.06000
新上市公司市值（亿元）,吉林,2018,0.00000
新上市公司市值（亿元）,黑龙江,2017,60.53000
新上市公司市值（亿元）,黑龙江,2018,0.00000
新上市公司市值（亿元）,上海,2017,2389.03000
新上市公司市值（亿元）,上海,2018,850.16000
新上市公司市值（亿元）,江苏,2017,3291.08000
新上市公司市值（亿元）,江苏,2018,2205.10000
新上市公司市值（亿元）,浙江,2017,4958.56000
新上市公司市值（亿元）,浙江,2018,541.94000
新上市公司市值（亿元）,安徽,2017,481.42000
新上市公司市值（亿元）,安徽,2018,201.65000
新上市公司市值（亿元）,福建,2017,614.93000
新上市公司市值（亿元）,福建,2018,1619.92000
新上市公司市值（亿元）,江西,2017,52.01000
新上市公司市值（亿元）,江西,2018,130.70000
新上市公司市值（亿元）,山东,2017,1478.27000
新上市公司市值（亿元）,山东,2018,0.00000
新上市公司市值（亿元）,河南,2017,275.20000
新上市公司市值（亿元）,河南,2018,223.28000
新上市公司市值（亿元）,湖北,2017,89.50000
新上市公司市值（亿元）,湖北,2018,763.05000
新上市公司市值（亿元）,湖南,2017,885.74000
新上市公司市值（亿元）,湖南,2018,451.18000
新上市公司市值（亿元）,广东,2017,4258.45000
新上市公司市值（亿元）,广东,2018,277.28000
新上市公司市值（亿元）,广西,2017,0.00000
新上市公司市值（亿元）,广西,2018,72.10000
新上市公司市值（亿元）,海南,2017,119.89000
新上市公司市值（亿元）,海南,2018,0.00000
新上市公司市值（亿元）,重庆,2017,413.80000
新上市公司市值（亿元）,重庆,2018,0.00000
新上市公司市值（亿元）,四川,2017,215.79000
新上市公司市值（亿元）,四川,2018,650.35000
新上市公司市值（亿元）,贵州,2017,370.12000
新上市公司市值（亿元）,贵州,2018,127.81000
新上市公司市值（亿元）,云南,2017,982.56000
新上市公司市值（亿元）,云南,2018,0.00000
新上市公司市值（亿元）,西藏,2017,67.85000
新上市公司市值（亿元）,西藏,2018,235.22000
新上市公司市值（亿元）,陕西,2017,49.86000
新上市公司市值（亿元）,陕西,2018,0.00000
新上市公司市值（亿元）,甘肃,2017,557.21000
新上市公司市值（亿元）,甘肃,2018,0.00000
新上市公司市值（亿元）,青海,2017,0.00000
新上市公司市值（亿元）,青海,2018,0.00000
新上市公司市值（亿元）,宁夏,2017,152.71000
新上市公司市值（亿元）,宁夏,2018,0.00000
新上市公司市值（亿元）,新疆,2017,138.33000
新上市公司市值（亿元）,新疆,2018,211.62000
新上市公司市值（亿元）,深圳,2017,3277.91000
新上市公司市值（亿元）,深圳,2018,5086.89000
新上市公司市值（亿元）,大连,2017,28.56000
新上市公司市值（亿元）,大连,2018,0.00000
新上市公司市值（亿元）,宁波,2017,924.23000
新上市公司市值（亿元）,宁波,2018,77.90000
新上市公司市值（亿元）,厦门,2017,838.64000
新上市公司市值（亿元）,厦门,2018,201.20000
新上市公司市值（亿元）,青岛,2017,202.12000
新上市公司市值（亿元）,青岛,2018,37.36000
    上交所新上市公司市值（亿元）,北京,2017,1548.09000
    上交所新上市公司市值（亿元）,北京,2018,2719.59000
    上交所新上市公司市值（亿元）,天津,2017,159.89000
    上交所新上市公司市值（亿元）,天津,2018,137.49000
    上交所新上市公司市值（亿元）,河北,2017,452.06000
    上交所新上市公司市值（亿元）,河北,2018,313.21000
    上交所新上市公司市值（亿元）,山西,2017,0.00000
    上交所新上市公司市值（亿元）,山西,2018,0.00000
    上交所新上市公司市值（亿元）,内蒙古,2017,0.00000
    上交所新上市公司市值（亿元）,内蒙古,2018,0.00000
    上交所新上市公司市值（亿元）,辽宁,2017,31.11000
    上交所新上市公司市值（亿元）,辽宁,2018,0.00000
    上交所新上市公司市值（亿元）,吉林,2017,0.00000
    上交所新上市公司市值（亿元）,吉林,2018,0.00000
    上交所新上市公司市值（亿元）,黑龙江,2017,0.00000
    上交所新上市公司市值（亿元）,黑龙江,2018,0.00000
    上交所新上市公司市值（亿元）,上海,2017,2051.88000
    上交所新上市公司市值（亿元）,上海,2018,850.16000
    上交所新上市公司市值（亿元）,江苏,2017,1699.73000
    上交所新上市公司市值（亿元）,江苏,2018,1959.48000
    上交所新上市公司市值（亿元）,浙江,2017,4083.06000
    上交所新上市公司市值（亿元）,浙江,2018,378.44000
    上交所新上市公司市值（亿元）,安徽,2017,372.58000
    上交所新上市公司市值（亿元）,安徽,2018,201.65000
    上交所新上市公司市值（亿元）,福建,2017,370.58000
    上交所新上市公司市值（亿元）,福建,2018,0.00000
    上交所新上市公司市值（亿元）,江西,2017,0.00000
    上交所新上市公司市值（亿元）,江西,2018,40.94000
    上交所新上市公司市值（亿元）,山东,2017,885.63000
    上交所新上市公司市值（亿元）,山东,2018,0.00000
    上交所新上市公司市值（亿元）,河南,2017,164.97000
    上交所新上市公司市值（亿元）,河南,2018,0.00000
    上交所新上市公司市值（亿元）,湖北,2017,0.00000
    上交所新上市公司市值（亿元）,湖北,2018,557.54000
    上交所新上市公司市值（亿元）,湖南,2017,189.43000
    上交所新上市公司市值（亿元）,湖南,2018,367.05000
    上交所新上市公司市值（亿元）,广东,2017,1755.29000
    上交所新上市公司市值（亿元）,广东,2018,49.48000
    上交所新上市公司市值（亿元）,广西,2017,0.00000
    上交所新上市公司市值（亿元）,广西,2018,0.00000
    上交所新上市公司市值（亿元）,海南,2017,0.00000
    上交所新上市公司市值（亿元）,海南,2018,0.00000
    上交所新上市公司市值（亿元）,重庆,2017,273.66000
