指标,地区,时间,数值
    上市公司平均净资产收益率（%）,青海,2010,13.27000
    上市公司平均净资产收益率（%）,宁夏,2009,10.82000
    上市公司平均净资产收益率（%）,宁夏,2010,8.25000
    上市公司平均净资产收益率（%）,新疆,2009,12.16000
    上市公司平均净资产收益率（%）,新疆,2010,11.61000
    上市公司每股净资产（元）,北京,2009,3.02000
    上市公司每股净资产（元）,北京,2010,3.04000
    上市公司每股净资产（元）,天津,2009,3.42000
    上市公司每股净资产（元）,天津,2010,3.66000
    上市公司每股净资产（元）,河北,2009,4.14000
    上市公司每股净资产（元）,河北,2010,3.76000
    上市公司每股净资产（元）,山西,2009,1.38000
    上市公司每股净资产（元）,山西,2010,3.78000
    上市公司每股净资产（元）,内蒙古,2009,3.32000
    上市公司每股净资产（元）,内蒙古,2010,3.46000
    上市公司每股净资产（元）,辽宁,2009,4.12000
    上市公司每股净资产（元）,辽宁,2010,3.43000
    上市公司每股净资产（元）,吉林,2009,3.16000
    上市公司每股净资产（元）,吉林,2010,3.44000
    上市公司每股净资产（元）,黑龙江,2009,2.73000
    上市公司每股净资产（元）,黑龙江,2010,2.76000
    上市公司每股净资产（元）,上海,2009,3.54000
    上市公司每股净资产（元）,上海,2010,4.00000
    上市公司每股净资产（元）,江苏,2009,3.23000
    上市公司每股净资产（元）,江苏,2010,3.82000
    上市公司每股净资产（元）,浙江,2009,3.64000
    上市公司每股净资产（元）,浙江,2010,3.80000
    上市公司每股净资产（元）,安徽,2009,4.49000
    上市公司每股净资产（元）,安徽,2010,4.72000
    上市公司每股净资产（元）,福建,2009,4.85000
    上市公司每股净资产（元）,福建,2010,5.38000
    上市公司每股净资产（元）,江西,2009,4.44000
    上市公司每股净资产（元）,江西,2010,4.98000
    上市公司每股净资产（元）,山东,2009,3.87000
    上市公司每股净资产（元）,山东,2010,4.22000
    上市公司每股净资产（元）,河南,2009,3.60000
    上市公司每股净资产（元）,河南,2010,3.78000
    上市公司每股净资产（元）,湖北,2009,3.38000
    上市公司每股净资产（元）,湖北,2010,3.41000
    上市公司每股净资产（元）,湖南,2009,3.94000
    上市公司每股净资产（元）,湖南,2010,3.76000
    上市公司每股净资产（元）,广东,2009,4.40000
    上市公司每股净资产（元）,广东,2010,4.75000
    上市公司每股净资产（元）,广西,2009,2.85000
    上市公司每股净资产（元）,广西,2010,2.95000
    上市公司每股净资产（元）,海南,2009,2.20000
    上市公司每股净资产（元）,海南,2010,2.48000
    上市公司每股净资产（元）,重庆,2009,2.84000
    上市公司每股净资产（元）,重庆,2010,3.05000
    上市公司每股净资产（元）,四川,2009,3.14000
    上市公司每股净资产（元）,四川,2010,3.44000
    上市公司每股净资产（元）,贵州,2009,5.85000
    上市公司每股净资产（元）,贵州,2010,5.69000
    上市公司每股净资产（元）,云南,2009,3.79000
    上市公司每股净资产（元）,云南,2010,3.70000
    上市公司每股净资产（元）,西藏,2009,1.99000
    上市公司每股净资产（元）,西藏,2010,2.77000
    上市公司每股净资产（元）,陕西,2009,3.29000
    上市公司每股净资产（元）,陕西,2010,3.52000
    上市公司每股净资产（元）,甘肃,2009,3.16000
    上市公司每股净资产（元）,甘肃,2010,3.12000
    上市公司每股净资产（元）,青海,2009,3.43000
    上市公司每股净资产（元）,青海,2010,3.21000
    上市公司每股净资产（元）,宁夏,2009,2.77000
    上市公司每股净资产（元）,宁夏,2010,2.92000
    上市公司每股净资产（元）,新疆,2009,3.33000
    上市公司每股净资产（元）,新疆,2010,4.03000
    上市公司每股收益（元）,北京,2009,0.44000
    上市公司每股收益（元）,北京,2010,0.50000
    上市公司每股收益（元）,天津,2009,-0.03000
    上市公司每股收益（元）,天津,2010,0.40000
    上市公司每股收益（元）,河北,2009,0.26000
    上市公司每股收益（元）,河北,2010,0.45000
    上市公司每股收益（元）,山西,2009,0.16000
    上市公司每股收益（元）,山西,2010,0.57000
    上市公司每股收益（元）,内蒙古,2009,0.29000
    上市公司每股收益（元）,内蒙古,2010,0.56000
    上市公司每股收益（元）,辽宁,2009,0.14000
    上市公司每股收益（元）,辽宁,2010,0.25000
    上市公司每股收益（元）,吉林,2009,0.38000
    上市公司每股收益（元）,吉林,2010,0.40000
    上市公司每股收益（元）,黑龙江,2009,0.14000
    上市公司每股收益（元）,黑龙江,2010,0.24000
    上市公司每股收益（元）,上海,2009,0.36000
    上市公司每股收益（元）,上海,2010,0.51000
    上市公司每股收益（元）,江苏,2009,0.34000
    上市公司每股收益（元）,江苏,2010,0.47000
    上市公司每股收益（元）,浙江,2009,0.45000
    上市公司每股收益（元）,浙江,2010,0.47000
    上市公司每股收益（元）,安徽,2009,0.37000
    上市公司每股收益（元）,安徽,2010,0.58000
    上市公司每股收益（元）,福建,2009,0.81000
    上市公司每股收益（元）,福建,2010,0.93000
    上市公司每股收益（元）,江西,2009,0.42000
    上市公司每股收益（元）,江西,2010,0.60000
    上市公司每股收益（元）,山东,2009,0.41000
    上市公司每股收益（元）,山东,2010,0.59000
    上市公司每股收益（元）,河南,2009,0.28000
    上市公司每股收益（元）,河南,2010,0.42000
    上市公司每股收益（元）,湖北,2009,0.26000
    上市公司每股收益（元）,湖北,2010,0.33000
    上市公司每股收益（元）,湖南,2009,0.38000
    上市公司每股收益（元）,湖南,2010,0.48000
    上市公司每股收益（元）,广东,2009,0.54000
    上市公司每股收益（元）,广东,2010,0.69000
    上市公司每股收益（元）,广西,2009,0.27000
    上市公司每股收益（元）,广西,2010,0.38000
    上市公司每股收益（元）,海南,2009,0.07000
    上市公司每股收益（元）,海南,2010,0.31000
    上市公司每股收益（元）,重庆,2009,0.27000
    上市公司每股收益（元）,重庆,2010,0.29000
    上市公司每股收益（元）,四川,2009,0.28000
    上市公司每股收益（元）,四川,2010,0.40000
    上市公司每股收益（元）,贵州,2009,1.06000
    上市公司每股收益（元）,贵州,2010,1.00000
    上市公司每股收益（元）,云南,2009,0.22000
    上市公司每股收益（元）,云南,2010,0.29000
    上市公司每股收益（元）,西藏,2009,0.18000
    上市公司每股收益（元）,西藏,2010,0.35000
    上市公司每股收益（元）,陕西,2009,0.08000
    上市公司每股收益（元）,陕西,2010,0.23000
    上市公司每股收益（元）,甘肃,2009,0.13000
    上市公司每股收益（元）,甘肃,2010,0.26000
    上市公司每股收益（元）,青海,2009,0.41000
    上市公司每股收益（元）,青海,2010,0.52000
    上市公司每股收益（元）,宁夏,2009,0.30000
    上市公司每股收益（元）,宁夏,2010,0.30000
    上市公司每股收益（元）,新疆,2009,0.41000
    上市公司每股收益（元）,新疆,2010,0.49000

数据来源：<p>中国证监会、中国上市公司协会、上海证券交易所、深圳证券交易所</p>
由EPS DATA整理
