指标,地区,时间,数值
    上交所上市公司数量（家）,辽宁,2007,26.00000
    上交所上市公司数量（家）,辽宁,2008,26.00000
    上交所上市公司数量（家）,吉林,2007,19.00000
    上交所上市公司数量（家）,吉林,2008,19.00000
    上交所上市公司数量（家）,黑龙江,2007,21.00000
    上交所上市公司数量（家）,黑龙江,2008,21.00000
    上交所上市公司数量（家）,上海,2007,149.00000
    上交所上市公司数量（家）,上海,2008,149.00000
    上交所上市公司数量（家）,江苏,2007,66.00000
    上交所上市公司数量（家）,江苏,2008,66.00000
    上交所上市公司数量（家）,浙江,2007,63.00000
    上交所上市公司数量（家）,浙江,2008,63.00000
    上交所上市公司数量（家）,安徽,2007,28.00000
    上交所上市公司数量（家）,安徽,2008,28.00000
    上交所上市公司数量（家）,福建,2007,28.00000
    上交所上市公司数量（家）,福建,2008,29.00000
    上交所上市公司数量（家）,江西,2007,16.00000
    上交所上市公司数量（家）,江西,2008,16.00000
    上交所上市公司数量（家）,山东,2007,48.00000
    上交所上市公司数量（家）,山东,2008,48.00000
    上交所上市公司数量（家）,河南,2007,20.00000
    上交所上市公司数量（家）,河南,2008,20.00000
    上交所上市公司数量（家）,湖北,2007,34.00000
    上交所上市公司数量（家）,湖北,2008,34.00000
    上交所上市公司数量（家）,湖南,2007,18.00000
    上交所上市公司数量（家）,湖南,2008,18.00000
    上交所上市公司数量（家）,广东,2007,35.00000
    上交所上市公司数量（家）,广东,2008,37.00000
    上交所上市公司数量（家）,广西,2007,11.00000
    上交所上市公司数量（家）,广西,2008,11.00000
    上交所上市公司数量（家）,海南,2007,7.00000
    上交所上市公司数量（家）,海南,2008,7.00000
    上交所上市公司数量（家）,重庆,2007,15.00000
    上交所上市公司数量（家）,重庆,2008,15.00000
    上交所上市公司数量（家）,四川,2007,34.00000
    上交所上市公司数量（家）,四川,2008,31.00000
    上交所上市公司数量（家）,贵州,2007,9.00000
    上交所上市公司数量（家）,贵州,2008,9.00000
    上交所上市公司数量（家）,云南,2007,13.00000
    上交所上市公司数量（家）,云南,2008,13.00000
    上交所上市公司数量（家）,西藏,2007,6.00000
    上交所上市公司数量（家）,西藏,2008,6.00000
    上交所上市公司数量（家）,陕西,2007,13.00000
    上交所上市公司数量（家）,陕西,2008,14.00000
    上交所上市公司数量（家）,甘肃,2007,10.00000
    上交所上市公司数量（家）,甘肃,2008,10.00000
    上交所上市公司数量（家）,青海,2007,6.00000
    上交所上市公司数量（家）,青海,2008,6.00000
    上交所上市公司数量（家）,宁夏,2007,4.00000
    上交所上市公司数量（家）,宁夏,2008,4.00000
    上交所上市公司数量（家）,新疆,2007,21.00000
    上交所上市公司数量（家）,新疆,2008,21.00000
    深交所上市公司数量（家）,北京,2007,32.00000
    深交所上市公司数量（家）,北京,2008,34.00000
    深交所上市公司数量（家）,天津,2007,10.00000
    深交所上市公司数量（家）,天津,2008,10.00000
    深交所上市公司数量（家）,河北,2007,19.00000
    深交所上市公司数量（家）,河北,2008,18.00000
    深交所上市公司数量（家）,山西,2007,9.00000
    深交所上市公司数量（家）,山西,2008,11.00000
    深交所上市公司数量（家）,内蒙古,2007,5.00000
    深交所上市公司数量（家）,内蒙古,2008,5.00000
    深交所上市公司数量（家）,辽宁,2007,25.00000
    深交所上市公司数量（家）,辽宁,2008,27.00000
    深交所上市公司数量（家）,吉林,2007,14.00000
    深交所上市公司数量（家）,吉林,2008,15.00000
    深交所上市公司数量（家）,黑龙江,2007,7.00000
    深交所上市公司数量（家）,黑龙江,2008,6.00000
    深交所上市公司数量（家）,上海,2007,9.00000
    深交所上市公司数量（家）,上海,2008,11.00000
    深交所上市公司数量（家）,江苏,2007,46.00000
    深交所上市公司数量（家）,江苏,2008,54.00000
    深交所上市公司数量（家）,浙江,2007,53.00000
    深交所上市公司数量（家）,浙江,2008,65.00000
    深交所上市公司数量（家）,安徽,2007,23.00000
    深交所上市公司数量（家）,安徽,2008,27.00000
    深交所上市公司数量（家）,福建,2007,23.00000
    深交所上市公司数量（家）,福建,2008,27.00000
    深交所上市公司数量（家）,江西,2007,11.00000
    深交所上市公司数量（家）,江西,2008,10.00000
    深交所上市公司数量（家）,山东,2007,40.00000
    深交所上市公司数量（家）,山东,2008,49.00000
    深交所上市公司数量（家）,河南,2007,16.00000
    深交所上市公司数量（家）,河南,2008,18.00000
    深交所上市公司数量（家）,湖北,2007,29.00000
    深交所上市公司数量（家）,湖北,2008,30.00000
    深交所上市公司数量（家）,湖南,2007,28.00000
    深交所上市公司数量（家）,湖南,2008,30.00000
    深交所上市公司数量（家）,广东,2007,153.00000
    深交所上市公司数量（家）,广东,2008,165.00000
    深交所上市公司数量（家）,广西,2007,14.00000
    深交所上市公司数量（家）,广西,2008,14.00000
    深交所上市公司数量（家）,海南,2007,13.00000
    深交所上市公司数量（家）,海南,2008,13.00000
    深交所上市公司数量（家）,重庆,2007,15.00000
    深交所上市公司数量（家）,重庆,2008,16.00000
    深交所上市公司数量（家）,四川,2007,31.00000
    深交所上市公司数量（家）,四川,2008,36.00000
    深交所上市公司数量（家）,贵州,2007,8.00000
    深交所上市公司数量（家）,贵州,2008,8.00000
    深交所上市公司数量（家）,云南,2007,13.00000
    深交所上市公司数量（家）,云南,2008,14.00000
    深交所上市公司数量（家）,西藏,2007,2.00000
    深交所上市公司数量（家）,西藏,2008,2.00000
    深交所上市公司数量（家）,陕西,2007,13.00000
    深交所上市公司数量（家）,陕西,2008,14.00000
    深交所上市公司数量（家）,甘肃,2007,10.00000
    深交所上市公司数量（家）,甘肃,2008,11.00000
    深交所上市公司数量（家）,青海,2007,3.00000
    深交所上市公司数量（家）,青海,2008,3.00000
    深交所上市公司数量（家）,宁夏,2007,7.00000
    深交所上市公司数量（家）,宁夏,2008,7.00000
    深交所上市公司数量（家）,新疆,2007,9.00000
    深交所上市公司数量（家）,新疆,2008,11.00000
    上市公司总资产（亿元）,北京,2007,281281.80000
    上市公司总资产（亿元）,北京,2008,325728.39000
    上市公司总资产（亿元）,天津,2007,2322.40000
    上市公司总资产（亿元）,天津,2008,2885.32000
    上市公司总资产（亿元）,河北,2007,2057.38000
    上市公司总资产（亿元）,河北,2008,2151.49000
    上市公司总资产（亿元）,山西,2007,2061.29000
    上市公司总资产（亿元）,山西,2008,2601.06000
    上市公司总资产（亿元）,内蒙古,2007,1338.56000
    上市公司总资产（亿元）,内蒙古,2008,1646.34000
    上市公司总资产（亿元）,辽宁,2007,3236.08000
    上市公司总资产（亿元）,辽宁,2008,3646.79000
    上市公司总资产（亿元）,吉林,2007,802.49000
    上市公司总资产（亿元）,吉林,2008,884.36000
    上市公司总资产（亿元）,黑龙江,2007,804.04000
    上市公司总资产（亿元）,黑龙江,2008,818.42000
    上市公司总资产（亿元）,上海,2007,46856.98000
    上市公司总资产（亿元）,上海,2008,60493.20000
    上市公司总资产（亿元）,江苏,2007,4078.69000
    上市公司总资产（亿元）,江苏,2008,4594.50000
    上市公司总资产（亿元）,浙江,2007,3760.26000
    上市公司总资产（亿元）,浙江,2008,4489.55000
    上市公司总资产（亿元）,安徽,2007,2338.91000
    上市公司总资产（亿元）,安徽,2008,2648.46000
    上市公司总资产（亿元）,福建,2007,9921.81000
    上市公司总资产（亿元）,福建,2008,11962.01000
    上市公司总资产（亿元）,江西,2007,1099.07000
    上市公司总资产（亿元）,江西,2008,1286.87000
    上市公司总资产（亿元）,山东,2007,4097.16000
    上市公司总资产（亿元）,山东,2008,5021.62000
    上市公司总资产（亿元）,河南,2007,1392.42000
    上市公司总资产（亿元）,河南,2008,1662.00000
    上市公司总资产（亿元）,湖北,2007,2358.34000
    上市公司总资产（亿元）,湖北,2008,2969.22000
    上市公司总资产（亿元）,湖南,2007,1543.67000
    上市公司总资产（亿元）,湖南,2008,1836.88000
    上市公司总资产（亿元）,广东,2007,34615.34000
    上市公司总资产（亿元）,广东,2008,39703.37000
    上市公司总资产（亿元）,广西,2007,711.43000
    上市公司总资产（亿元）,广西,2008,742.58000
    上市公司总资产（亿元）,海南,2007,749.10000
    上市公司总资产（亿元）,海南,2008,791.98000
    上市公司总资产（亿元）,重庆,2007,747.83000
    上市公司总资产（亿元）,重庆,2008,838.06000
    上市公司总资产（亿元）,四川,2007,2108.14000
    上市公司总资产（亿元）,四川,2008,2605.52000
    上市公司总资产（亿元）,贵州,2007,388.54000
    上市公司总资产（亿元）,贵州,2008,603.85000
    上市公司总资产（亿元）,云南,2007,974.69000
    上市公司总资产（亿元）,云南,2008,988.05000
    上市公司总资产（亿元）,西藏,2007,68.82000
    上市公司总资产（亿元）,西藏,2008,68.51000
    上市公司总资产（亿元）,陕西,2007,345.05000
    上市公司总资产（亿元）,陕西,2008,718.42000
    上市公司总资产（亿元）,甘肃,2007,520.77000
    上市公司总资产（亿元）,甘肃,2008,573.74000
    上市公司总资产（亿元）,青海,2007,280.85000
    上市公司总资产（亿元）,青海,2008,469.95000
    上市公司总资产（亿元）,宁夏,2007,170.60000
    上市公司总资产（亿元）,宁夏,2008,194.76000
    上市公司总资产（亿元）,新疆,2007,1119.07000
    上市公司总资产（亿元）,新疆,2008,1267.07000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,北京,2007,34048.94000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,北京,2008,37039.18000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,天津,2007,1152.62000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,天津,2008,1232.59000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,河北,2007,757.62000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,河北,2008,749.30000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,山西,2007,1010.67000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,山西,2008,1195.32000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,内蒙古,2007,578.13000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,内蒙古,2008,562.50000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,辽宁,2007,1448.38000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,辽宁,2008,1468.52000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,吉林,2007,443.90000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,吉林,2008,454.21000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,黑龙江,2007,353.98000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,黑龙江,2008,337.30000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,上海,2007,8771.36000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,上海,2008,8366.97000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,江苏,2007,1548.11000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,江苏,2008,1589.59000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,浙江,2007,1424.23000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,浙江,2008,1512.80000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,安徽,2007,945.12000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,安徽,2008,1184.79000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,福建,2007,936.75000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,福建,2008,1171.32000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,江西,2007,548.06000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,江西,2008,586.75000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,山东,2007,1861.02000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,山东,2008,2051.74000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,河南,2007,585.95000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,河南,2008,665.49000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,湖北,2007,937.93000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,湖北,2008,1041.66000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,湖南,2007,645.02000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,湖南,2008,653.57000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,广东,2007,6370.58000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,广东,2008,6506.11000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,广西,2007,311.49000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,广西,2008,265.35000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,海南,2007,275.69000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,海南,2008,251.93000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,重庆,2007,303.09000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,重庆,2008,325.17000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,四川,2007,851.45000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,四川,2008,863.33000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,贵州,2007,241.23000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,贵州,2008,289.80000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,云南,2007,381.36000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,云南,2008,403.06000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,西藏,2007,32.45000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,西藏,2008,30.21000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,陕西,2007,163.05000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,陕西,2008,433.06000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,甘肃,2007,234.08000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,甘肃,2008,225.75000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,青海,2007,145.76000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,青海,2008,242.57000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,宁夏,2007,57.21000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,宁夏,2008,65.49000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,新疆,2007,407.41000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,新疆,2008,463.43000
    上市公司净利润（亿元）,北京,2007,5412.40000
    上市公司净利润（亿元）,北京,2008,4962.76000
    上市公司净利润（亿元）,天津,2007,274.48000
    上市公司净利润（亿元）,天津,2008,183.17000
    上市公司净利润（亿元）,河北,2007,114.53000
    上市公司净利润（亿元）,河北,2008,53.16000
    上市公司净利润（亿元）,山西,2007,173.18000
    上市公司净利润（亿元）,山西,2008,190.35000
    上市公司净利润（亿元）,内蒙古,2007,61.58000
    上市公司净利润（亿元）,内蒙古,2008,34.26000
    上市公司净利润（亿元）,辽宁,2007,182.38000
    上市公司净利润（亿元）,辽宁,2008,69.18000
    上市公司净利润（亿元）,吉林,2007,53.26000
    上市公司净利润（亿元）,吉林,2008,29.70000
    上市公司净利润（亿元）,黑龙江,2007,40.37000
    上市公司净利润（亿元）,黑龙江,2008,28.72000
    上市公司净利润（亿元）,上海,2007,1106.59000
    上市公司净利润（亿元）,上海,2008,826.61000
    上市公司净利润（亿元）,江苏,2007,137.04000
    上市公司净利润（亿元）,江苏,2008,103.35000
    上市公司净利润（亿元）,浙江,2007,166.86000
    上市公司净利润（亿元）,浙江,2008,177.79000
    上市公司净利润（亿元）,安徽,2007,102.75000
    上市公司净利润（亿元）,安徽,2008,88.91000
    上市公司净利润（亿元）,福建,2007,141.55000
    上市公司净利润（亿元）,福建,2008,181.38000
    上市公司净利润（亿元）,江西,2007,76.93000
    上市公司净利润（亿元）,江西,2008,51.81000
    上市公司净利润（亿元）,山东,2007,235.66000
    上市公司净利润（亿元）,山东,2008,193.85000
    上市公司净利润（亿元）,河南,2007,82.75000
    上市公司净利润（亿元）,河南,2008,66.55000
    上市公司净利润（亿元）,湖北,2007,126.73000
    上市公司净利润（亿元）,湖北,2008,103.22000
    上市公司净利润（亿元）,湖南,2007,73.22000
    上市公司净利润（亿元）,湖南,2008,39.60000
    上市公司净利润（亿元）,广东,2007,958.65000
    上市公司净利润（亿元）,广东,2008,563.05000
    上市公司净利润（亿元）,广西,2007,34.58000
    上市公司净利润（亿元）,广西,2008,-9.03000
    上市公司净利润（亿元）,海南,2007,26.98000
    上市公司净利润（亿元）,海南,2008,-12.79000
    上市公司净利润（亿元）,重庆,2007,26.72000
    上市公司净利润（亿元）,重庆,2008,31.64000
    上市公司净利润（亿元）,四川,2007,116.31000
    上市公司净利润（亿元）,四川,2008,56.98000
    上市公司净利润（亿元）,贵州,2007,40.98000
    上市公司净利润（亿元）,贵州,2008,56.26000
    上市公司净利润（亿元）,云南,2007,70.75000
    上市公司净利润（亿元）,云南,2008,-7.71000
    上市公司净利润（亿元）,西藏,2007,-0.89000
    上市公司净利润（亿元）,西藏,2008,0.67000
    上市公司净利润（亿元）,陕西,2007,8.30000
    上市公司净利润（亿元）,陕西,2008,44.99000
    上市公司净利润（亿元）,甘肃,2007,22.41000
    上市公司净利润（亿元）,甘肃,2008,8.21000
    上市公司净利润（亿元）,青海,2007,27.57000
    上市公司净利润（亿元）,青海,2008,38.00000
    上市公司净利润（亿元）,宁夏,2007,7.06000
    上市公司净利润（亿元）,宁夏,2008,3.86000
    上市公司净利润（亿元）,新疆,2007,60.54000
    上市公司净利润（亿元）,新疆,2008,40.77000
    上市公司资产负债率（%）,北京,2007,51.68000
    上市公司资产负债率（%）,北京,2008,88.63000
    上市公司资产负债率（%）,天津,2007,51.49000
    上市公司资产负债率（%）,天津,2008,57.28000
    上市公司资产负债率（%）,河北,2007,59.93000
    上市公司资产负债率（%）,河北,2008,65.17000
    上市公司资产负债率（%）,山西,2007,69.84000
    上市公司资产负债率（%）,山西,2008,54.04000
    上市公司资产负债率（%）,内蒙古,2007,49.43000
    上市公司资产负债率（%）,内蒙古,2008,65.83000
    上市公司资产负债率（%）,辽宁,2007,56.16000
    上市公司资产负债率（%）,辽宁,2008,59.73000
    上市公司资产负债率（%）,吉林,2007,47.00000
    上市公司资产负债率（%）,吉林,2008,48.64000
    上市公司资产负债率（%）,黑龙江,2007,56.24000
    上市公司资产负债率（%）,黑龙江,2008,58.79000
    上市公司资产负债率（%）,上海,2007,62.16000
    上市公司资产负债率（%）,上海,2008,86.17000
    上市公司资产负债率（%）,江苏,2007,48.76000
    上市公司资产负债率（%）,江苏,2008,65.40000
    上市公司资产负债率（%）,浙江,2007,49.77000
    上市公司资产负债率（%）,浙江,2008,66.30000
    上市公司资产负债率（%）,安徽,2007,48.75000
    上市公司资产负债率（%）,安徽,2008,55.27000
    上市公司资产负债率（%）,福建,2007,55.73000
    上市公司资产负债率（%）,福建,2008,90.21000
    上市公司资产负债率（%）,江西,2007,51.58000
    上市公司资产负债率（%）,江西,2008,54.40000
    上市公司资产负债率（%）,山东,2007,54.26000
    上市公司资产负债率（%）,山东,2008,59.14000
    上市公司资产负债率（%）,河南,2007,53.15000
    上市公司资产负债率（%）,河南,2008,59.96000
    上市公司资产负债率（%）,湖北,2007,77.78000
    上市公司资产负债率（%）,湖北,2008,64.92000
    上市公司资产负债率（%）,湖南,2007,51.95000
    上市公司资产负债率（%）,湖南,2008,64.42000
    上市公司资产负债率（%）,广东,2007,105.08000
    上市公司资产负债率（%）,广东,2008,83.61000
    上市公司资产负债率（%）,广西,2007,51.80000
    上市公司资产负债率（%）,广西,2008,64.27000
    上市公司资产负债率（%）,海南,2007,49.24000
    上市公司资产负债率（%）,海南,2008,68.19000
    上市公司资产负债率（%）,重庆,2007,70.88000
    上市公司资产负债率（%）,重庆,2008,61.20000
    上市公司资产负债率（%）,四川,2007,55.79000
    上市公司资产负债率（%）,四川,2008,66.87000
    上市公司资产负债率（%）,贵州,2007,40.67000
    上市公司资产负债率（%）,贵州,2008,52.01000
    上市公司资产负债率（%）,云南,2007,50.55000
    上市公司资产负债率（%）,云南,2008,59.21000
    上市公司资产负债率（%）,西藏,2007,55.92000
    上市公司资产负债率（%）,西藏,2008,55.91000
    上市公司资产负债率（%）,陕西,2007,61.70000
    上市公司资产负债率（%）,陕西,2008,39.72000
    上市公司资产负债率（%）,甘肃,2007,48.35000
    上市公司资产负债率（%）,甘肃,2008,60.65000
    上市公司资产负债率（%）,青海,2007,83.67000
    上市公司资产负债率（%）,青海,2008,48.38000
    上市公司资产负债率（%）,宁夏,2007,71.48000
    上市公司资产负债率（%）,宁夏,2008,66.37000
    上市公司资产负债率（%）,新疆,2007,55.79000
    上市公司资产负债率（%）,新疆,2008,63.42000
    上市公司平均净资产收益率（%）,北京,2007,10.32000
    上市公司平均净资产收益率（%）,北京,2008,13.40000
    上市公司平均净资产收益率（%）,天津,2007,10.89000
    上市公司平均净资产收益率（%）,天津,2008,14.86000
    上市公司平均净资产收益率（%）,河北,2007,5.02000
    上市公司平均净资产收益率（%）,河北,2008,7.09000
    上市公司平均净资产收益率（%）,山西,2007,13.68000
    上市公司平均净资产收益率（%）,山西,2008,15.92000
    上市公司平均净资产收益率（%）,内蒙古,2007,9.06000
    上市公司平均净资产收益率（%）,内蒙古,2008,6.09000
    上市公司平均净资产收益率（%）,辽宁,2007,11.73000
    上市公司平均净资产收益率（%）,辽宁,2008,4.71000
    上市公司平均净资产收益率（%）,吉林,2007,6.96000
    上市公司平均净资产收益率（%）,吉林,2008,6.54000
    上市公司平均净资产收益率（%）,黑龙江,2007,29.50000
    上市公司平均净资产收益率（%）,黑龙江,2008,8.51000
    上市公司平均净资产收益率（%）,上海,2007,8.77000
    上市公司平均净资产收益率（%）,上海,2008,9.88000
    上市公司平均净资产收益率（%）,江苏,2007,7.13000
    上市公司平均净资产收益率（%）,江苏,2008,6.50000
    上市公司平均净资产收益率（%）,浙江,2007,13.37000
    上市公司平均净资产收益率（%）,浙江,2008,11.75000
    上市公司平均净资产收益率（%）,安徽,2007,7.49000
    上市公司平均净资产收益率（%）,安徽,2008,7.50000
    上市公司平均净资产收益率（%）,福建,2007,10.47000
    上市公司平均净资产收益率（%）,福建,2008,15.48000
    上市公司平均净资产收益率（%）,江西,2007,5.52000
    上市公司平均净资产收益率（%）,江西,2008,8.83000
    上市公司平均净资产收益率（%）,山东,2007,6.05000
    上市公司平均净资产收益率（%）,山东,2008,9.45000
    上市公司平均净资产收益率（%）,河南,2007,11.42000
    上市公司平均净资产收益率（%）,河南,2008,10.00000
    上市公司平均净资产收益率（%）,湖北,2007,-21.95000
    上市公司平均净资产收益率（%）,湖北,2008,9.91000
    上市公司平均净资产收益率（%）,湖南,2007,6.59000
    上市公司平均净资产收益率（%）,湖南,2008,6.06000
    上市公司平均净资产收益率（%）,广东,2007,22.13000
    上市公司平均净资产收益率（%）,广东,2008,8.65000
    上市公司平均净资产收益率（%）,广西,2007,5.27000
    上市公司平均净资产收益率（%）,广西,2008,-3.40000
    上市公司平均净资产收益率（%）,海南,2007,19.30000
    上市公司平均净资产收益率（%）,海南,2008,-5.08000
    上市公司平均净资产收益率（%）,重庆,2007,9.01000
    上市公司平均净资产收益率（%）,重庆,2008,9.73000
    上市公司平均净资产收益率（%）,四川,2007,16.97000
    上市公司平均净资产收益率（%）,四川,2008,6.60000
    上市公司平均净资产收益率（%）,贵州,2007,9.96000
    上市公司平均净资产收益率（%）,贵州,2008,19.41000
    上市公司平均净资产收益率（%）,云南,2007,6.96000
    上市公司平均净资产收益率（%）,云南,2008,-1.91000
    上市公司平均净资产收益率（%）,西藏,2007,-34.35000
    上市公司平均净资产收益率（%）,西藏,2008,2.00000
    上市公司平均净资产收益率（%）,陕西,2007,6.99000
    上市公司平均净资产收益率（%）,陕西,2008,10.39000
    上市公司平均净资产收益率（%）,甘肃,2007,4.18000
    上市公司平均净资产收益率（%）,甘肃,2008,3.64000
    上市公司平均净资产收益率（%）,青海,2007,13.07000
    上市公司平均净资产收益率（%）,青海,2008,15.66000
    上市公司平均净资产收益率（%）,宁夏,2007,11.66000
    上市公司平均净资产收益率（%）,宁夏,2008,5.89000
