指标,地区,时间,数值
    全国上市公司数量（家）,大连,2016,26.00000
    全国上市公司数量（家）,宁波,2015,44.00000
    全国上市公司数量（家）,宁波,2016,47.00000
    全国上市公司数量（家）,厦门,2015,33.00000
    全国上市公司数量（家）,厦门,2016,37.00000
    全国上市公司数量（家）,青岛,2015,17.00000
    全国上市公司数量（家）,青岛,2016,20.00000
    上交所上市公司数量（家）,北京,2015,111.00000
    上交所上市公司数量（家）,北京,2016,120.00000
    上交所上市公司数量（家）,天津,2015,22.00000
    上交所上市公司数量（家）,天津,2016,23.00000
    上交所上市公司数量（家）,河北,2015,18.00000
    上交所上市公司数量（家）,河北,2016,18.00000
    上交所上市公司数量（家）,山西,2015,19.00000
    上交所上市公司数量（家）,山西,2016,19.00000
    上交所上市公司数量（家）,内蒙古,2015,16.00000
    上交所上市公司数量（家）,内蒙古,2016,16.00000
    上交所上市公司数量（家）,辽宁,2015,17.00000
    上交所上市公司数量（家）,辽宁,2016,17.00000
    上交所上市公司数量（家）,吉林,2015,18.00000
    上交所上市公司数量（家）,吉林,2016,19.00000
    上交所上市公司数量（家）,黑龙江,2015,25.00000
    上交所上市公司数量（家）,黑龙江,2016,25.00000
    上交所上市公司数量（家）,上海,2015,157.00000
    上交所上市公司数量（家）,上海,2016,168.00000
    上交所上市公司数量（家）,江苏,2015,98.00000
    上交所上市公司数量（家）,江苏,2016,123.00000
    上交所上市公司数量（家）,浙江,2015,82.00000
    上交所上市公司数量（家）,浙江,2016,95.00000
    上交所上市公司数量（家）,安徽,2015,35.00000
    上交所上市公司数量（家）,安徽,2016,37.00000
    上交所上市公司数量（家）,福建,2015,25.00000
    上交所上市公司数量（家）,福建,2016,27.00000
    上交所上市公司数量（家）,江西,2015,15.00000
    上交所上市公司数量（家）,江西,2016,16.00000
    上交所上市公司数量（家）,山东,2015,42.00000
    上交所上市公司数量（家）,山东,2016,49.00000
    上交所上市公司数量（家）,河南,2015,28.00000
    上交所上市公司数量（家）,河南,2016,29.00000
    上交所上市公司数量（家）,湖北,2015,36.00000
    上交所上市公司数量（家）,湖北,2016,39.00000
    上交所上市公司数量（家）,湖南,2015,24.00000
    上交所上市公司数量（家）,湖南,2016,26.00000
    上交所上市公司数量（家）,广东,2015,40.00000
    上交所上市公司数量（家）,广东,2016,44.00000
    上交所上市公司数量（家）,广西,2015,16.00000
    上交所上市公司数量（家）,广西,2016,17.00000
    上交所上市公司数量（家）,海南,2015,10.00000
    上交所上市公司数量（家）,海南,2016,11.00000
    上交所上市公司数量（家）,重庆,2015,21.00000
    上交所上市公司数量（家）,重庆,2016,22.00000
    上交所上市公司数量（家）,四川,2015,35.00000
    上交所上市公司数量（家）,四川,2016,37.00000
    上交所上市公司数量（家）,贵州,2015,9.00000
    上交所上市公司数量（家）,贵州,2016,12.00000
    上交所上市公司数量（家）,云南,2015,12.00000
    上交所上市公司数量（家）,云南,2016,12.00000
    上交所上市公司数量（家）,西藏,2015,7.00000
    上交所上市公司数量（家）,西藏,2016,8.00000
    上交所上市公司数量（家）,陕西,2015,20.00000
    上交所上市公司数量（家）,陕西,2016,20.00000
    上交所上市公司数量（家）,甘肃,2015,13.00000
    上交所上市公司数量（家）,甘肃,2016,14.00000
    上交所上市公司数量（家）,青海,2015,7.00000
    上交所上市公司数量（家）,青海,2016,8.00000
    上交所上市公司数量（家）,宁夏,2015,4.00000
    上交所上市公司数量（家）,宁夏,2016,4.00000
    上交所上市公司数量（家）,新疆,2015,24.00000
    上交所上市公司数量（家）,新疆,2016,26.00000
    上交所上市公司数量（家）,深圳,2015,15.00000
    上交所上市公司数量（家）,深圳,2016,16.00000
    上交所上市公司数量（家）,大连,2015,14.00000
    上交所上市公司数量（家）,大连,2016,14.00000
    上交所上市公司数量（家）,宁波,2015,26.00000
    上交所上市公司数量（家）,宁波,2016,28.00000
    上交所上市公司数量（家）,厦门,2015,12.00000
    上交所上市公司数量（家）,厦门,2016,13.00000
    上交所上市公司数量（家）,青岛,2015,8.00000
    上交所上市公司数量（家）,青岛,2016,10.00000
    深交所上市公司数量（家）,北京,2015,154.00000
    深交所上市公司数量（家）,北京,2016,162.00000
    深交所上市公司数量（家）,天津,2015,20.00000
    深交所上市公司数量（家）,天津,2016,22.00000
    深交所上市公司数量（家）,河北,2015,35.00000
    深交所上市公司数量（家）,河北,2016,35.00000
    深交所上市公司数量（家）,山西,2015,18.00000
    深交所上市公司数量（家）,山西,2016,18.00000
    深交所上市公司数量（家）,内蒙古,2015,10.00000
    深交所上市公司数量（家）,内蒙古,2016,10.00000
    深交所上市公司数量（家）,辽宁,2015,33.00000
    深交所上市公司数量（家）,辽宁,2016,34.00000
    深交所上市公司数量（家）,吉林,2015,22.00000
    深交所上市公司数量（家）,吉林,2016,23.00000
    深交所上市公司数量（家）,黑龙江,2015,10.00000
    深交所上市公司数量（家）,黑龙江,2016,10.00000
    深交所上市公司数量（家）,上海,2015,66.00000
    深交所上市公司数量（家）,上海,2016,71.00000
    深交所上市公司数量（家）,江苏,2015,178.00000
    深交所上市公司数量（家）,江苏,2016,194.00000
    深交所上市公司数量（家）,浙江,2015,173.00000
    深交所上市公司数量（家）,浙江,2016,185.00000
    深交所上市公司数量（家）,安徽,2015,53.00000
    深交所上市公司数量（家）,安徽,2016,56.00000
    深交所上市公司数量（家）,福建,2015,41.00000
    深交所上市公司数量（家）,福建,2016,43.00000
    深交所上市公司数量（家）,江西,2015,20.00000
    深交所上市公司数量（家）,江西,2016,20.00000
    深交所上市公司数量（家）,山东,2015,103.00000
    深交所上市公司数量（家）,山东,2016,105.00000
    深交所上市公司数量（家）,河南,2015,45.00000
    深交所上市公司数量（家）,河南,2016,45.00000
    深交所上市公司数量（家）,湖北,2015,51.00000
    深交所上市公司数量（家）,湖北,2016,57.00000
    深交所上市公司数量（家）,湖南,2015,58.00000
    深交所上市公司数量（家）,湖南,2016,60.00000
    深交所上市公司数量（家）,广东,2015,182.00000
    深交所上市公司数量（家）,广东,2016,197.00000
    深交所上市公司数量（家）,广西,2015,19.00000
    深交所上市公司数量（家）,广西,2016,19.00000
    深交所上市公司数量（家）,海南,2015,18.00000
    深交所上市公司数量（家）,海南,2016,18.00000
    深交所上市公司数量（家）,重庆,2015,22.00000
    深交所上市公司数量（家）,重庆,2016,22.00000
    深交所上市公司数量（家）,四川,2015,68.00000
    深交所上市公司数量（家）,四川,2016,75.00000
    深交所上市公司数量（家）,贵州,2015,11.00000
    深交所上市公司数量（家）,贵州,2016,11.00000
    深交所上市公司数量（家）,云南,2015,18.00000
    深交所上市公司数量（家）,云南,2016,20.00000
    深交所上市公司数量（家）,西藏,2015,4.00000
    深交所上市公司数量（家）,西藏,2016,6.00000
    深交所上市公司数量（家）,陕西,2015,23.00000
    深交所上市公司数量（家）,陕西,2016,25.00000
    深交所上市公司数量（家）,甘肃,2015,14.00000
    深交所上市公司数量（家）,甘肃,2016,15.00000
    深交所上市公司数量（家）,青海,2015,3.00000
    深交所上市公司数量（家）,青海,2016,3.00000
    深交所上市公司数量（家）,宁夏,2015,8.00000
    深交所上市公司数量（家）,宁夏,2016,8.00000
    深交所上市公司数量（家）,新疆,2015,19.00000
    深交所上市公司数量（家）,新疆,2016,21.00000
    深交所上市公司数量（家）,深圳,2015,187.00000
    深交所上市公司数量（家）,深圳,2016,215.00000
    深交所上市公司数量（家）,大连,2015,12.00000
    深交所上市公司数量（家）,大连,2016,12.00000
    深交所上市公司数量（家）,宁波,2015,18.00000
    深交所上市公司数量（家）,宁波,2016,19.00000
    深交所上市公司数量（家）,厦门,2015,21.00000
    深交所上市公司数量（家）,厦门,2016,24.00000
    深交所上市公司数量（家）,青岛,2015,9.00000
    深交所上市公司数量（家）,青岛,2016,10.00000
新上市公司家数（家）,北京,2015,29.00000
新上市公司家数（家）,北京,2016,17.00000
新上市公司家数（家）,天津,2015,1.00000
新上市公司家数（家）,天津,2016,3.00000
新上市公司家数（家）,河北,2015,3.00000
新上市公司家数（家）,河北,2016,0.00000
新上市公司家数（家）,山西,2015,2.00000
新上市公司家数（家）,山西,2016,0.00000
新上市公司家数（家）,内蒙古,2015,
新上市公司家数（家）,内蒙古,2016,0.00000
新上市公司家数（家）,辽宁,2015,3.00000
新上市公司家数（家）,辽宁,2016,1.00000
新上市公司家数（家）,吉林,2015,
新上市公司家数（家）,吉林,2016,2.00000
新上市公司家数（家）,黑龙江,2015,3.00000
新上市公司家数（家）,黑龙江,2016,0.00000
新上市公司家数（家）,上海,2015,19.00000
新上市公司家数（家）,上海,2016,17.00000
新上市公司家数（家）,江苏,2015,22.00000
新上市公司家数（家）,江苏,2016,41.00000
新上市公司家数（家）,浙江,2015,28.00000
新上市公司家数（家）,浙江,2016,25.00000
新上市公司家数（家）,安徽,2015,8.00000
新上市公司家数（家）,安徽,2016,5.00000
新上市公司家数（家）,福建,2015,5.00000
新上市公司家数（家）,福建,2016,4.00000
新上市公司家数（家）,江西,2015,3.00000
新上市公司家数（家）,江西,2016,1.00000
新上市公司家数（家）,山东,2015,7.00000
新上市公司家数（家）,山东,2016,9.00000
新上市公司家数（家）,河南,2015,6.00000
新上市公司家数（家）,河南,2016,1.00000
新上市公司家数（家）,湖北,2015,2.00000
新上市公司家数（家）,湖北,2016,9.00000
新上市公司家数（家）,湖南,2015,7.00000
新上市公司家数（家）,湖南,2016,4.00000
新上市公司家数（家）,广东,2015,23.00000
新上市公司家数（家）,广东,2016,20.00000
新上市公司家数（家）,广西,2015,3.00000
新上市公司家数（家）,广西,2016,1.00000
新上市公司家数（家）,海南,2015,
新上市公司家数（家）,海南,2016,1.00000
新上市公司家数（家）,重庆,2015,3.00000
新上市公司家数（家）,重庆,2016,1.00000
新上市公司家数（家）,四川,2015,13.00000
新上市公司家数（家）,四川,2016,9.00000
新上市公司家数（家）,贵州,2015,
新上市公司家数（家）,贵州,2016,3.00000
新上市公司家数（家）,云南,2015,1.00000
新上市公司家数（家）,云南,2016,2.00000
新上市公司家数（家）,西藏,2015,1.00000
新上市公司家数（家）,西藏,2016,3.00000
新上市公司家数（家）,陕西,2015,1.00000
新上市公司家数（家）,陕西,2016,2.00000
新上市公司家数（家）,甘肃,2015,2.00000
新上市公司家数（家）,甘肃,2016,2.00000
新上市公司家数（家）,青海,2015,
新上市公司家数（家）,青海,2016,1.00000
新上市公司家数（家）,宁夏,2015,
新上市公司家数（家）,宁夏,2016,0.00000
新上市公司家数（家）,新疆,2015,2.00000
新上市公司家数（家）,新疆,2016,4.00000
新上市公司家数（家）,深圳,2015,13.00000
新上市公司家数（家）,深圳,2016,29.00000
新上市公司家数（家）,大连,2015,1.00000
新上市公司家数（家）,大连,2016,0.00000
新上市公司家数（家）,宁波,2015,5.00000
新上市公司家数（家）,宁波,2016,3.00000
新上市公司家数（家）,厦门,2015,2.00000
新上市公司家数（家）,厦门,2016,4.00000
新上市公司家数（家）,青岛,2015,1.00000
新上市公司家数（家）,青岛,2016,3.00000
    上交所新上市公司数量（家）,北京,2015,9.00000
    上交所新上市公司数量（家）,北京,2016,9.00000
    上交所新上市公司数量（家）,天津,2015,1.00000
    上交所新上市公司数量（家）,天津,2016,1.00000
    上交所新上市公司数量（家）,河北,2015,
    上交所新上市公司数量（家）,河北,2016,0.00000
    上交所新上市公司数量（家）,山西,2015,
    上交所新上市公司数量（家）,山西,2016,0.00000
    上交所新上市公司数量（家）,内蒙古,2015,
    上交所新上市公司数量（家）,内蒙古,2016,0.00000
    上交所新上市公司数量（家）,辽宁,2015,2.00000
    上交所新上市公司数量（家）,辽宁,2016,0.00000
    上交所新上市公司数量（家）,吉林,2015,
    上交所新上市公司数量（家）,吉林,2016,1.00000
    上交所新上市公司数量（家）,黑龙江,2015,2.00000
    上交所新上市公司数量（家）,黑龙江,2016,0.00000
    上交所新上市公司数量（家）,上海,2015,14.00000
    上交所新上市公司数量（家）,上海,2016,12.00000
    上交所新上市公司数量（家）,江苏,2015,10.00000
    上交所新上市公司数量（家）,江苏,2016,25.00000
    上交所新上市公司数量（家）,浙江,2015,16.00000
    上交所新上市公司数量（家）,浙江,2016,13.00000
    上交所新上市公司数量（家）,安徽,2015,4.00000
    上交所新上市公司数量（家）,安徽,2016,2.00000
    上交所新上市公司数量（家）,福建,2015,3.00000
    上交所新上市公司数量（家）,福建,2016,2.00000
    上交所新上市公司数量（家）,江西,2015,
    上交所新上市公司数量（家）,江西,2016,1.00000
    上交所新上市公司数量（家）,山东,2015,3.00000
    上交所新上市公司数量（家）,山东,2016,7.00000
    上交所新上市公司数量（家）,河南,2015,2.00000
    上交所新上市公司数量（家）,河南,2016,1.00000
    上交所新上市公司数量（家）,湖北,2015,
    上交所新上市公司数量（家）,湖北,2016,3.00000
    上交所新上市公司数量（家）,湖南,2015,3.00000
    上交所新上市公司数量（家）,湖南,2016,2.00000
    上交所新上市公司数量（家）,广东,2015,6.00000
    上交所新上市公司数量（家）,广东,2016,5.00000
    上交所新上市公司数量（家）,广西,2015,2.00000
    上交所新上市公司数量（家）,广西,2016,1.00000
    上交所新上市公司数量（家）,海南,2015,
    上交所新上市公司数量（家）,海南,2016,1.00000
    上交所新上市公司数量（家）,重庆,2015,1.00000
    上交所新上市公司数量（家）,重庆,2016,1.00000
    上交所新上市公司数量（家）,四川,2015,
    上交所新上市公司数量（家）,四川,2016,2.00000
    上交所新上市公司数量（家）,贵州,2015,
    上交所新上市公司数量（家）,贵州,2016,3.00000
    上交所新上市公司数量（家）,云南,2015,
    上交所新上市公司数量（家）,云南,2016,0.00000
    上交所新上市公司数量（家）,西藏,2015,1.00000
    上交所新上市公司数量（家）,西藏,2016,1.00000
    上交所新上市公司数量（家）,陕西,2015,
    上交所新上市公司数量（家）,陕西,2016,0.00000
    上交所新上市公司数量（家）,甘肃,2015,1.00000
    上交所新上市公司数量（家）,甘肃,2016,1.00000
    上交所新上市公司数量（家）,青海,2015,
    上交所新上市公司数量（家）,青海,2016,1.00000
    上交所新上市公司数量（家）,宁夏,2015,
    上交所新上市公司数量（家）,宁夏,2016,0.00000
    上交所新上市公司数量（家）,新疆,2015,2.00000
    上交所新上市公司数量（家）,新疆,2016,2.00000
    上交所新上市公司数量（家）,深圳,2015,2.00000
    上交所新上市公司数量（家）,深圳,2016,1.00000
    上交所新上市公司数量（家）,大连,2015,1.00000
    上交所新上市公司数量（家）,大连,2016,0.00000
    上交所新上市公司数量（家）,宁波,2015,4.00000
    上交所新上市公司数量（家）,宁波,2016,2.00000
    上交所新上市公司数量（家）,厦门,2015,
    上交所新上市公司数量（家）,厦门,2016,1.00000
    上交所新上市公司数量（家）,青岛,2015,
    上交所新上市公司数量（家）,青岛,2016,2.00000
    深交所新上市公司数量（家）,北京,2015,20.00000
    深交所新上市公司数量（家）,北京,2016,8.00000
    深交所新上市公司数量（家）,天津,2015,
    深交所新上市公司数量（家）,天津,2016,2.00000
    深交所新上市公司数量（家）,河北,2015,3.00000
    深交所新上市公司数量（家）,河北,2016,0.00000
    深交所新上市公司数量（家）,山西,2015,2.00000
    深交所新上市公司数量（家）,山西,2016,0.00000
    深交所新上市公司数量（家）,内蒙古,2015,
    深交所新上市公司数量（家）,内蒙古,2016,0.00000
    深交所新上市公司数量（家）,辽宁,2015,1.00000
    深交所新上市公司数量（家）,辽宁,2016,1.00000
    深交所新上市公司数量（家）,吉林,2015,
    深交所新上市公司数量（家）,吉林,2016,1.00000
    深交所新上市公司数量（家）,黑龙江,2015,1.00000
    深交所新上市公司数量（家）,黑龙江,2016,0.00000
    深交所新上市公司数量（家）,上海,2015,5.00000
    深交所新上市公司数量（家）,上海,2016,5.00000
    深交所新上市公司数量（家）,江苏,2015,12.00000
    深交所新上市公司数量（家）,江苏,2016,16.00000
    深交所新上市公司数量（家）,浙江,2015,12.00000
    深交所新上市公司数量（家）,浙江,2016,12.00000
    深交所新上市公司数量（家）,安徽,2015,4.00000
    深交所新上市公司数量（家）,安徽,2016,3.00000
    深交所新上市公司数量（家）,福建,2015,2.00000
    深交所新上市公司数量（家）,福建,2016,2.00000
    深交所新上市公司数量（家）,江西,2015,3.00000
    深交所新上市公司数量（家）,江西,2016,0.00000
    深交所新上市公司数量（家）,山东,2015,4.00000
    深交所新上市公司数量（家）,山东,2016,2.00000
    深交所新上市公司数量（家）,河南,2015,4.00000
    深交所新上市公司数量（家）,河南,2016,0.00000
    深交所新上市公司数量（家）,湖北,2015,2.00000
    深交所新上市公司数量（家）,湖北,2016,6.00000
    深交所新上市公司数量（家）,湖南,2015,4.00000
    深交所新上市公司数量（家）,湖南,2016,2.00000
    深交所新上市公司数量（家）,广东,2015,17.00000
    深交所新上市公司数量（家）,广东,2016,15.00000
    深交所新上市公司数量（家）,广西,2015,1.00000
    深交所新上市公司数量（家）,广西,2016,0.00000
    深交所新上市公司数量（家）,海南,2015,
    深交所新上市公司数量（家）,海南,2016,0.00000
    深交所新上市公司数量（家）,重庆,2015,2.00000
    深交所新上市公司数量（家）,重庆,2016,0.00000
    深交所新上市公司数量（家）,四川,2015,13.00000
    深交所新上市公司数量（家）,四川,2016,7.00000
    深交所新上市公司数量（家）,贵州,2015,
    深交所新上市公司数量（家）,贵州,2016,0.00000
    深交所新上市公司数量（家）,云南,2015,1.00000
    深交所新上市公司数量（家）,云南,2016,2.00000
    深交所新上市公司数量（家）,西藏,2015,
    深交所新上市公司数量（家）,西藏,2016,2.00000
    深交所新上市公司数量（家）,陕西,2015,1.00000
    深交所新上市公司数量（家）,陕西,2016,2.00000
    深交所新上市公司数量（家）,甘肃,2015,1.00000
    深交所新上市公司数量（家）,甘肃,2016,1.00000
    深交所新上市公司数量（家）,青海,2015,
    深交所新上市公司数量（家）,青海,2016,0.00000
    深交所新上市公司数量（家）,宁夏,2015,
    深交所新上市公司数量（家）,宁夏,2016,0.00000
    深交所新上市公司数量（家）,新疆,2015,
    深交所新上市公司数量（家）,新疆,2016,2.00000
    深交所新上市公司数量（家）,深圳,2015,11.00000
    深交所新上市公司数量（家）,深圳,2016,28.00000
    深交所新上市公司数量（家）,大连,2015,
    深交所新上市公司数量（家）,大连,2016,0.00000
    深交所新上市公司数量（家）,宁波,2015,1.00000
    深交所新上市公司数量（家）,宁波,2016,1.00000
    深交所新上市公司数量（家）,厦门,2015,2.00000
    深交所新上市公司数量（家）,厦门,2016,3.00000
    深交所新上市公司数量（家）,青岛,2015,1.00000
    深交所新上市公司数量（家）,青岛,2016,1.00000
新上市公司市值（亿元）,北京,2015,6566.28000
新上市公司市值（亿元）,北京,2016,2272.08000
新上市公司市值（亿元）,天津,2015,79.84000
新上市公司市值（亿元）,天津,2016,336.03000
新上市公司市值（亿元）,河北,2015,131.60000
新上市公司市值（亿元）,河北,2016,0.00000
新上市公司市值（亿元）,山西,2015,117.45000
新上市公司市值（亿元）,山西,2016,0.00000
新上市公司市值（亿元）,内蒙古,2015,
新上市公司市值（亿元）,内蒙古,2016,0.00000
新上市公司市值（亿元）,辽宁,2015,310.18000
新上市公司市值（亿元）,辽宁,2016,27.33000
新上市公司市值（亿元）,吉林,2015,
新上市公司市值（亿元）,吉林,2016,107.75000
新上市公司市值（亿元）,黑龙江,2015,326.38000
新上市公司市值（亿元）,黑龙江,2016,0.00000
新上市公司市值（亿元）,上海,2015,5182.58000
新上市公司市值（亿元）,上海,2016,2825.75000
新上市公司市值（亿元）,江苏,2015,2143.90000
新上市公司市值（亿元）,江苏,2016,4176.42000
新上市公司市值（亿元）,浙江,2015,2278.03000
新上市公司市值（亿元）,浙江,2016,2571.77000
新上市公司市值（亿元）,安徽,2015,847.76000
新上市公司市值（亿元）,安徽,2016,659.33000
新上市公司市值（亿元）,福建,2015,578.93000
新上市公司市值（亿元）,福建,2016,222.81000
新上市公司市值（亿元）,江西,2015,135.10000
新上市公司市值（亿元）,江西,2016,60.69000
新上市公司市值（亿元）,山东,2015,481.53000
新上市公司市值（亿元）,山东,2016,1617.88000
新上市公司市值（亿元）,河南,2015,465.06000
新上市公司市值（亿元）,河南,2016,233.48000
新上市公司市值（亿元）,湖北,2015,137.95000
新上市公司市值（亿元）,湖北,2016,637.31000
新上市公司市值（亿元）,湖南,2015,1216.06000
新上市公司市值（亿元）,湖南,2016,305.19000
新上市公司市值（亿元）,广东,2015,1983.27000
新上市公司市值（亿元）,广东,2016,1517.68000
新上市公司市值（亿元）,广西,2015,241.97000
新上市公司市值（亿元）,广西,2016,221.41000
新上市公司市值（亿元）,海南,2015,
新上市公司市值（亿元）,海南,2016,59.38000
新上市公司市值（亿元）,重庆,2015,189.10000
新上市公司市值（亿元）,重庆,2016,238.65000
新上市公司市值（亿元）,四川,2015,1390.00000
新上市公司市值（亿元）,四川,2016,852.25000
新上市公司市值（亿元）,贵州,2015,
新上市公司市值（亿元）,贵州,2016,605.11000
新上市公司市值（亿元）,云南,2015,86.17000
新上市公司市值（亿元）,云南,2016,150.37000
新上市公司市值（亿元）,西藏,2015,90.71000
新上市公司市值（亿元）,西藏,2016,310.25000
新上市公司市值（亿元）,陕西,2015,54.60000
新上市公司市值（亿元）,陕西,2016,84.08000
新上市公司市值（亿元）,甘肃,2015,212.32000
新上市公司市值（亿元）,甘肃,2016,142.29000
新上市公司市值（亿元）,青海,2015,
新上市公司市值（亿元）,青海,2016,84.20000
新上市公司市值（亿元）,宁夏,2015,
新上市公司市值（亿元）,宁夏,2016,0.00000
新上市公司市值（亿元）,新疆,2015,246.78000
新上市公司市值（亿元）,新疆,2016,238.25000
新上市公司市值（亿元）,深圳,2015,1119.20000
新上市公司市值（亿元）,深圳,2016,3385.64000
新上市公司市值（亿元）,大连,2015,66.11000
新上市公司市值（亿元）,大连,2016,0.00000
新上市公司市值（亿元）,宁波,2015,552.74000
新上市公司市值（亿元）,宁波,2016,349.63000
新上市公司市值（亿元）,厦门,2015,79.08000
新上市公司市值（亿元）,厦门,2016,262.19000
新上市公司市值（亿元）,青岛,2015,51.17000
新上市公司市值（亿元）,青岛,2016,322.01000
    上交所新上市公司市值（亿元）,北京,2015,2950.70000
    上交所新上市公司市值（亿元）,北京,2016,1816.05000
    上交所新上市公司市值（亿元）,天津,2015,79.84000
    上交所新上市公司市值（亿元）,天津,2016,111.29000
    上交所新上市公司市值（亿元）,河北,2015,
    上交所新上市公司市值（亿元）,河北,2016,0.00000
    上交所新上市公司市值（亿元）,山西,2015,
    上交所新上市公司市值（亿元）,山西,2016,0.00000
    上交所新上市公司市值（亿元）,内蒙古,2015,
    上交所新上市公司市值（亿元）,内蒙古,2016,0.00000
    上交所新上市公司市值（亿元）,辽宁,2015,220.78000
    上交所新上市公司市值（亿元）,辽宁,2016,0.00000
    上交所新上市公司市值（亿元）,吉林,2015,
    上交所新上市公司市值（亿元）,吉林,2016,47.42000
    上交所新上市公司市值（亿元）,黑龙江,2015,281.48000
    上交所新上市公司市值（亿元）,黑龙江,2016,0.00000
    上交所新上市公司市值（亿元）,上海,2015,4892.09000
    上交所新上市公司市值（亿元）,上海,2016,2532.87000
    上交所新上市公司市值（亿元）,江苏,2015,1313.17000
    上交所新上市公司市值（亿元）,江苏,2016,3198.98000
    上交所新上市公司市值（亿元）,浙江,2015,1427.45000
    上交所新上市公司市值（亿元）,浙江,2016,1619.92000
    上交所新上市公司市值（亿元）,安徽,2015,646.37000
    上交所新上市公司市值（亿元）,安徽,2016,500.00000
    上交所新上市公司市值（亿元）,福建,2015,315.13000
    上交所新上市公司市值（亿元）,福建,2016,122.01000
    上交所新上市公司市值（亿元）,江西,2015,
    上交所新上市公司市值（亿元）,江西,2016,60.69000
    上交所新上市公司市值（亿元）,山东,2015,182.91000
    上交所新上市公司市值（亿元）,山东,2016,1522.76000
    上交所新上市公司市值（亿元）,河南,2015,216.24000
    上交所新上市公司市值（亿元）,河南,2016,233.48000
    上交所新上市公司市值（亿元）,湖北,2015,
    上交所新上市公司市值（亿元）,湖北,2016,178.52000
    上交所新上市公司市值（亿元）,湖南,2015,431.70000
    上交所新上市公司市值（亿元）,湖南,2016,110.08000
    上交所新上市公司市值（亿元）,广东,2015,474.89000
    上交所新上市公司市值（亿元）,广东,2016,447.79000
    上交所新上市公司市值（亿元）,广西,2015,184.62000
    上交所新上市公司市值（亿元）,广西,2016,221.41000
    上交所新上市公司市值（亿元）,海南,2015,
    上交所新上市公司市值（亿元）,海南,2016,59.38000
    上交所新上市公司市值（亿元）,重庆,2015,60.89000
    上交所新上市公司市值（亿元）,重庆,2016,238.65000
    上交所新上市公司市值（亿元）,四川,2015,
    上交所新上市公司市值（亿元）,四川,2016,247.99000
    上交所新上市公司市值（亿元）,贵州,2015,
    上交所新上市公司市值（亿元）,贵州,2016,605.11000
    上交所新上市公司市值（亿元）,云南,2015,
    上交所新上市公司市值（亿元）,云南,2016,0.00000
