指标,地区,时间,数值
    地区生产总值（当年价）（亿元）,    湖南,2001,3831.90000
    地区生产总值（当年价）（亿元）,    广东,2000,9662.23000
    地区生产总值（当年价）（亿元）,    广东,2001,12039.25356
    地区生产总值（当年价）（亿元）,    广西,2000,2050.14000
    地区生产总值（当年价）（亿元）,    广西,2001,2279.34000
    地区生产总值（当年价）（亿元）,    海南,2000,518.48000
    地区生产总值（当年价）（亿元）,    海南,2001,558.41366
    地区生产总值（当年价）（亿元）,    重庆,2000,1589.34000
    地区生产总值（当年价）（亿元）,    重庆,2001,1765.68000
    地区生产总值（当年价）（亿元）,    四川,2000,4010.25000
    地区生产总值（当年价）（亿元）,    四川,2001,4293.49105
    地区生产总值（当年价）（亿元）,    贵州,2000,993.53000
    地区生产总值（当年价）（亿元）,    贵州,2001,1133.27000
    地区生产总值（当年价）（亿元）,    云南,2000,1955.09000
    地区生产总值（当年价）（亿元）,    云南,2001,2138.31000
    地区生产总值（当年价）（亿元）,    西藏,2000,117.46400
    地区生产总值（当年价）（亿元）,    西藏,2001,146.03516
    地区生产总值（当年价）（亿元）,    陕西,2000,1660.92000
    地区生产总值（当年价）（亿元）,    陕西,2001,2010.62000
    地区生产总值（当年价）（亿元）,    甘肃,2000,983.36000
    地区生产总值（当年价）（亿元）,    甘肃,2001,1125.37278
    地区生产总值（当年价）（亿元）,    青海,2000,263.59000
    地区生产总值（当年价）（亿元）,    青海,2001,300.13000
    地区生产总值（当年价）（亿元）,    宁夏,2000,265.57000
    地区生产总值（当年价）（亿元）,    宁夏,2001,337.44467
    地区生产总值（当年价）（亿元）,    新疆,2000,1364.36000
    地区生产总值（当年价）（亿元）,    新疆,2001,1491.60000
        第一产业增加值（亿元）,全国总计,2000,14944.72250
        第一产业增加值（亿元）,全国总计,2001,15781.26905
        第一产业增加值（亿元）,    北京,2000,89.97000
        第一产业增加值（亿元）,    北京,2001,93.08000
        第一产业增加值（亿元）,    天津,2000,73.54000
        第一产业增加值（亿元）,    天津,2001,78.55000
        第一产业增加值（亿元）,    河北,2000,824.55000
        第一产业增加值（亿元）,    河北,2001,913.90000
        第一产业增加值（亿元）,    山西,2000,179.86000
        第一产业增加值（亿元）,    山西,2001,171.09000
        第一产业增加值（亿元）,    内蒙古,2000,350.80000
        第一产业增加值（亿元）,    内蒙古,2001,358.89000
        第一产业增加值（亿元）,    辽宁,2000,503.44000
        第一产业增加值（亿元）,    辽宁,2001,544.44000
        第一产业增加值（亿元）,    吉林,2000,398.73000
        第一产业增加值（亿元）,    吉林,2001,409.10000
        第一产业增加值（亿元）,    黑龙江,2000,357.00000
        第一产业增加值（亿元）,    黑龙江,2001,409.30000
        第一产业增加值（亿元）,    上海,2000,83.20000
        第一产业增加值（亿元）,    上海,2001,85.50000
        第一产业增加值（亿元）,    江苏,2000,1031.17000
        第一产业增加值（亿元）,    江苏,2001,1082.43000
        第一产业增加值（亿元）,    浙江,2000,664.16000
        第一产业增加值（亿元）,    浙江,2001,695.15000
        第一产业增加值（亿元）,    安徽,2000,732.19000
        第一产业增加值（亿元）,    安徽,2001,750.07000
        第一产业增加值（亿元）,    福建,2000,640.57000
        第一产业增加值（亿元）,    福建,2001,651.11000
        第一产业增加值（亿元）,    江西,2000,485.14000
        第一产业增加值（亿元）,    江西,2001,506.00000
        第一产业增加值（亿元）,    山东,2000,1268.57000
        第一产业增加值（亿元）,    山东,2001,1359.49000
        第一产业增加值（亿元）,    河南,2000,1161.58000
        第一产业增加值（亿元）,    河南,2001,1234.34000
        第一产业增加值（亿元）,    湖北,2000,662.30000
        第一产业增加值（亿元）,    湖北,2001,692.17000
        第一产业增加值（亿元）,    湖南,2000,784.92000
        第一产业增加值（亿元）,    湖南,2001,825.73000
        第一产业增加值（亿元）,    广东,2000,1000.06000
        第一产业增加值（亿元）,    广东,2001,1004.35000
        第一产业增加值（亿元）,    广西,2000,538.69000
        第一产业增加值（亿元）,    广西,2001,562.52000
        第一产业增加值（亿元）,    海南,2000,196.56000
        第一产业增加值（亿元）,    海南,2001,201.79000
        第一产业增加值（亿元）,    重庆,2000,283.00000
        第一产业增加值（亿元）,    重庆,2001,293.03000
        第一产业增加值（亿元）,    四川,2000,945.58000
        第一产业增加值（亿元）,    四川,2001,981.68000
        第一产业增加值（亿元）,    贵州,2000,270.99000
        第一产业增加值（亿元）,    贵州,2001,274.17000
        第一产业增加值（亿元）,    云南,2000,436.26000
        第一产业增加值（亿元）,    云南,2001,450.54000
        第一产业增加值（亿元）,    西藏,2000,36.32000
        第一产业增加值（亿元）,    西藏,2001,37.47000
        第一产业增加值（亿元）,    陕西,2000,279.12000
        第一产业增加值（亿元）,    陕西,2001,287.24000
        第一产业增加值（亿元）,    甘肃,2000,193.36000
        第一产业增加值（亿元）,    甘肃,2001,207.05000
        第一产业增加值（亿元）,    青海,2000,38.53000
        第一产业增加值（亿元）,    青海,2001,42.79000
        第一产业增加值（亿元）,    宁夏,2000,45.95000
        第一产业增加值（亿元）,    宁夏,2001,49.57000
        第一产业增加值（亿元）,    新疆,2000,288.18000
        第一产业增加值（亿元）,    新疆,2001,288.12000
        第二产业增加值（亿元）,全国总计,2000,45555.87796
        第二产业增加值（亿元）,全国总计,2001,49512.29097
        第二产业增加值（亿元）,    北京,2000,943.51000
        第二产业增加值（亿元）,    北京,2001,1030.60000
        第二产业增加值（亿元）,    天津,2000,820.17000
        第二产业增加值（亿元）,    天津,2001,904.64000
        第二产业增加值（亿元）,    河北,2000,2559.96000
        第二产业增加值（亿元）,    河北,2001,2767.41000
        第二产业增加值（亿元）,    山西,2000,827.59000
        第二产业增加值（亿元）,    山西,2001,917.98000
        第二产业增加值（亿元）,    内蒙古,2000,556.28000
        第二产业增加值（亿元）,    内蒙古,2001,626.47000
        第二产业增加值（亿元）,    辽宁,2000,2344.40000
        第二产业增加值（亿元）,    辽宁,2001,2440.55000
        第二产业增加值（亿元）,    吉林,2000,800.28000
        第二产业增加值（亿元）,    吉林,2001,880.84000
        第二产业增加值（亿元）,    黑龙江,2000,1868.55000
        第二产业增加值（亿元）,    黑龙江,2001,1998.74000
        第二产业增加值（亿元）,    上海,2000,2163.68000
        第二产业增加值（亿元）,    上海,2001,2355.53000
        第二产业增加值（亿元）,    江苏,2000,4435.88903
        第二产业增加值（亿元）,    江苏,2001,4907.46000
        第二产业增加值（亿元）,    浙江,2000,3183.47000
        第二产业增加值（亿元）,    浙江,2001,3459.75000
        第二产业增加值（亿元）,    安徽,2000,1296.31195
        第二产业增加值（亿元）,    安徽,2001,1415.32000
        第二产业增加值（亿元）,    福建,2000,1711.16000
        第二产业增加值（亿元）,    福建,2001,1904.21000
        第二产业增加值（亿元）,    江西,2000,700.76000
        第二产业增加值（亿元）,    江西,2001,788.12000
        第二产业增加值（亿元）,    山东,2000,4244.40000
        第二产业增加值（亿元）,    山东,2001,4654.51000
        第二产业增加值（亿元）,    河南,2000,2413.78000
        第二产业增加值（亿元）,    河南,2001,2659.04000
        第二产业增加值（亿元）,    湖北,2000,2123.70000
        第二产业增加值（亿元）,    湖北,2001,2313.66000
        第二产业增加值（亿元）,    湖南,2000,1461.86000
        第二产业增加值（亿元）,    湖南,2001,1573.00000
        第二产业增加值（亿元）,    广东,2000,4868.75000
        第二产业增加值（亿元）,    广东,2001,5341.61000
        第二产业增加值（亿元）,    广西,2000,748.00000
        第二产业增加值（亿元）,    广西,2001,791.85000
        第二产业增加值（亿元）,    海南,2000,102.45000
        第二产业增加值（亿元）,    海南,2001,111.25000
        第二产业增加值（亿元）,    重庆,2000,657.51000
        第二产业增加值（亿元）,    重庆,2001,727.66000
        第二产业增加值（亿元）,    四川,2000,1700.49000
        第二产业增加值（亿元）,    四川,2001,1756.86000
        第二产业增加值（亿元）,    贵州,2000,387.85000
        第二产业增加值（亿元）,    贵州,2001,419.74000
        第二产业增加值（亿元）,    云南,2000,843.24000
        第二产业增加值（亿元）,    云南,2001,881.49000
        第二产业增加值（亿元）,    西藏,2000,27.21400
        第二产业增加值（亿元）,    西藏,2001,32.18000
        第二产业增加值（亿元）,    陕西,2000,731.90000
        第二产业增加值（亿元）,    陕西,2001,816.34000
        第二产业增加值（亿元）,    甘肃,2000,439.88000
        第二产业增加值（亿元）,    甘肃,2001,481.07000
        第二产业增加值（亿元）,    青海,2000,114.00000
        第二产业增加值（亿元）,    青海,2001,132.18000
        第二产业增加值（亿元）,    宁夏,2000,120.04000
        第二产业增加值（亿元）,    宁夏,2001,134.37000
        第二产业增加值（亿元）,    新疆,2000,586.84000
        第二产业增加值（亿元）,    新疆,2001,630.37000
            工业增加值（亿元）,全国总计,2000,40033.59287
            工业增加值（亿元）,全国总计,2001,43580.61611
            工业增加值（亿元）,    北京,2000,745.32000
            工业增加值（亿元）,    北京,2001,816.24000
            工业增加值（亿元）,    天津,2000,747.28000
            工业增加值（亿元）,    天津,2001,821.18000
            工业增加值（亿元）,    河北,2000,2246.73000
            工业增加值（亿元）,    河北,2001,2439.56000
            工业增加值（亿元）,    山西,2000,706.39000
            工业增加值（亿元）,    山西,2001,779.78000
            工业增加值（亿元）,    内蒙古,2000,455.21000
            工业增加值（亿元）,    内蒙古,2001,506.69000
            工业增加值（亿元）,    辽宁,2000,2114.89000
            工业增加值（亿元）,    辽宁,2001,2190.12000
            工业增加值（亿元）,    吉林,2000,655.68000
            工业增加值（亿元）,    吉林,2001,724.73000
            工业增加值（亿元）,    黑龙江,2000,1664.35000
            工业增加值（亿元）,    黑龙江,2001,1767.79000
            工业增加值（亿元）,    上海,2000,1956.66000
            工业增加值（亿元）,    上海,2001,2121.19000
            工业增加值（亿元）,    江苏,2000,3848.52059
            工业增加值（亿元）,    江苏,2001,4270.90000
            工业增加值（亿元）,    浙江,2000,2883.37000
            工业增加值（亿元）,    浙江,2001,3106.29000
            工业增加值（亿元）,    安徽,2000,1100.45195
            工业增加值（亿元）,    安徽,2001,1191.62000
            工业增加值（亿元）,    福建,2000,1470.07000
            工业增加值（亿元）,    福建,2001,1645.34000
            工业增加值（亿元）,    江西,2000,539.78000
            工业增加值（亿元）,    江西,2001,595.55000
            工业增加值（亿元）,    山东,2000,3737.38000
            工业增加值（亿元）,    山东,2001,4092.24000
            工业增加值（亿元）,    河南,2000,2078.94000
            工业增加值（亿元）,    河南,2001,2279.89000
            工业增加值（亿元）,    湖北,2000,1903.28000
            工业增加值（亿元）,    湖北,2001,2066.47000
            工业增加值（亿元）,    湖南,2000,1230.71000
            工业增加值（亿元）,    湖南,2001,1309.50000
            工业增加值（亿元）,    广东,2000,4295.03000
            工业增加值（亿元）,    广东,2001,4732.41000
            工业增加值（亿元）,    广西,2000,619.84000
            工业增加值（亿元）,    广西,2001,648.19000
            工业增加值（亿元）,    海南,2000,65.76000
            工业增加值（亿元）,    海南,2001,71.59000
            工业增加值（亿元）,    重庆,2000,527.48000
            工业增加值（亿元）,    重庆,2001,576.58000
            工业增加值（亿元）,    四川,2000,1393.84000
            工业增加值（亿元）,    四川,2001,1407.81000
            工业增加值（亿元）,    贵州,2000,314.73000
            工业增加值（亿元）,    贵州,2001,335.00000
            工业增加值（亿元）,    云南,2000,697.69000
            工业增加值（亿元）,    云南,2001,723.98000
            工业增加值（亿元）,    西藏,2000,10.13400
            工业增加值（亿元）,    西藏,2001,10.84000
            工业增加值（亿元）,    陕西,2000,549.58000
            工业增加值（亿元）,    陕西,2001,606.12000
            工业增加值（亿元）,    甘肃,2000,328.41000
            工业增加值（亿元）,    甘肃,2001,356.51000
            工业增加值（亿元）,    青海,2000,80.55000
            工业增加值（亿元）,    青海,2001,89.20000
            工业增加值（亿元）,    宁夏,2000,93.00000
            工业增加值（亿元）,    宁夏,2001,102.23000
            工业增加值（亿元）,    新疆,2000,422.08000
            工业增加值（亿元）,    新疆,2001,450.00000
            建筑业增加值（亿元）,全国总计,2000,5522.28509
            建筑业增加值（亿元）,全国总计,2001,5931.67486
            建筑业增加值（亿元）,    北京,2000,198.19000
            建筑业增加值（亿元）,    北京,2001,214.36000
            建筑业增加值（亿元）,    天津,2000,72.89000
            建筑业增加值（亿元）,    天津,2001,83.46000
            建筑业增加值（亿元）,    河北,2000,313.23000
            建筑业增加值（亿元）,    河北,2001,327.85000
            建筑业增加值（亿元）,    山西,2000,121.20000
            建筑业增加值（亿元）,    山西,2001,138.20000
            建筑业增加值（亿元）,    内蒙古,2000,101.07000
            建筑业增加值（亿元）,    内蒙古,2001,119.78000
            建筑业增加值（亿元）,    辽宁,2000,229.51000
            建筑业增加值（亿元）,    辽宁,2001,250.43000
            建筑业增加值（亿元）,    吉林,2000,144.60000
            建筑业增加值（亿元）,    吉林,2001,156.11000
            建筑业增加值（亿元）,    黑龙江,2000,204.20000
            建筑业增加值（亿元）,    黑龙江,2001,230.95000
            建筑业增加值（亿元）,    上海,2000,207.02000
            建筑业增加值（亿元）,    上海,2001,234.34000
            建筑业增加值（亿元）,    江苏,2000,587.36843
            建筑业增加值（亿元）,    江苏,2001,636.56000
            建筑业增加值（亿元）,    浙江,2000,300.10000
            建筑业增加值（亿元）,    浙江,2001,353.46000
            建筑业增加值（亿元）,    安徽,2000,195.86000
            建筑业增加值（亿元）,    安徽,2001,223.70000
            建筑业增加值（亿元）,    福建,2000,241.09000
            建筑业增加值（亿元）,    福建,2001,258.87000
            建筑业增加值（亿元）,    江西,2000,160.98000
            建筑业增加值（亿元）,    江西,2001,192.57000
            建筑业增加值（亿元）,    山东,2000,507.02000
            建筑业增加值（亿元）,    山东,2001,562.27000
            建筑业增加值（亿元）,    河南,2000,334.84000
            建筑业增加值（亿元）,    河南,2001,379.15000
            建筑业增加值（亿元）,    湖北,2000,220.42000
            建筑业增加值（亿元）,    湖北,2001,247.19000
            建筑业增加值（亿元）,    湖南,2000,231.15000
            建筑业增加值（亿元）,    湖南,2001,263.50000
            建筑业增加值（亿元）,    广东,2000,573.72000
            建筑业增加值（亿元）,    广东,2001,609.20000
            建筑业增加值（亿元）,    广西,2000,128.16000
            建筑业增加值（亿元）,    广西,2001,143.66000
            建筑业增加值（亿元）,    海南,2000,36.69000
            建筑业增加值（亿元）,    海南,2001,39.66000
            建筑业增加值（亿元）,    重庆,2000,130.03000
            建筑业增加值（亿元）,    重庆,2001,151.08000
            建筑业增加值（亿元）,    四川,2000,306.65000
            建筑业增加值（亿元）,    四川,2001,349.05000
            建筑业增加值（亿元）,    贵州,2000,73.12000
            建筑业增加值（亿元）,    贵州,2001,84.74000
            建筑业增加值（亿元）,    云南,2000,145.55000
            建筑业增加值（亿元）,    云南,2001,157.51000
            建筑业增加值（亿元）,    西藏,2000,17.08000
            建筑业增加值（亿元）,    西藏,2001,21.34000
            建筑业增加值（亿元）,    陕西,2000,182.32000
            建筑业增加值（亿元）,    陕西,2001,210.22000
            建筑业增加值（亿元）,    甘肃,2000,111.47000
            建筑业增加值（亿元）,    甘肃,2001,124.56000
            建筑业增加值（亿元）,    青海,2000,33.45000
            建筑业增加值（亿元）,    青海,2001,42.98000
            建筑业增加值（亿元）,    宁夏,2000,27.04000
            建筑业增加值（亿元）,    宁夏,2001,32.14000
            建筑业增加值（亿元）,    新疆,2000,164.76000
            建筑业增加值（亿元）,    新疆,2001,180.37000
        第三产业增加值（亿元）,全国总计,2000,38713.95385
        第三产业增加值（亿元）,全国总计,2001,44361.61054
        第三产业增加值（亿元）,    北京,2000,1445.28000
        第三产业增加值（亿元）,    北京,2001,1721.97000
        第三产业增加值（亿元）,    天津,2000,745.65000
        第三产业增加值（亿元）,    天津,2001,856.91000
        第三产业增加值（亿元）,    河北,2000,1704.45000
        第三产业增加值（亿元）,    河北,2001,1896.47000
        第三产业增加值（亿元）,    山西,2000,636.36000
        第三产业增加值（亿元）,    山西,2001,690.90000
        第三产业增加值（亿元）,    内蒙古,2000,493.93000
        第三产业增加值（亿元）,    内蒙古,2001,560.43000
        第三产业增加值（亿元）,    辽宁,2000,1821.22000
        第三产业增加值（亿元）,    辽宁,2001,2048.09000
        第三产业增加值（亿元）,    吉林,2000,622.18000
        第三产业增加值（亿元）,    吉林,2001,742.54000
        第三产业增加值（亿元）,    黑龙江,2000,1027.45000
        第三产业增加值（亿元）,    黑龙江,2001,1152.96000
        第三产业增加值（亿元）,    上海,2000,2304.27000
        第三产业增加值（亿元）,    上海,2001,2509.81000
        第三产业增加值（亿元）,    江苏,2000,3115.66860
        第三产业增加值（亿元）,    江苏,2001,3522.02000
        第三产业增加值（亿元）,    浙江,2000,2188.71000
        第三产业增加值（亿元）,    浙江,2001,2593.25000
        第三产业增加值（亿元）,    安徽,2000,1009.73392
        第三产业增加值（亿元）,    安徽,2001,1124.74000
        第三产业增加值（亿元）,    福建,2000,1568.34000
        第三产业增加值（亿元）,    福建,2001,1698.36000
        第三产业增加值（亿元）,    江西,2000,817.17000
        第三产业增加值（亿元）,    江西,2001,881.56000
        第三产业增加值（亿元）,    山东,2000,3029.47000
        第三产业增加值（亿元）,    山东,2001,3424.31000
        第三产业增加值（亿元）,    河南,2000,1562.30000
        第三产业增加值（亿元）,    河南,2001,1746.73000
        第三产业增加值（亿元）,    湖北,2000,1490.32000
        第三产业增加值（亿元）,    湖北,2001,1656.45000
        第三产业增加值（亿元）,    湖南,2000,1445.10000
        第三产业增加值（亿元）,    湖南,2001,1584.27000
        第三产业增加值（亿元）,    广东,2000,3793.42000
        第三产业增加值（亿元）,    广东,2001,4301.75000
        第三产业增加值（亿元）,    广西,2000,763.45000
        第三产业增加值（亿元）,    广西,2001,876.82000
        第三产业增加值（亿元）,    海南,2000,219.47000
        第三产业增加值（亿元）,    海南,2001,232.92000
        第三产业增加值（亿元）,    重庆,2000,648.83000
        第三产业增加值（亿元）,    重庆,2001,729.08000
        第三产业增加值（亿元）,    四川,2000,1364.18000
        第三产业增加值（亿元）,    四川,2001,1683.22000
        第三产业增加值（亿元）,    贵州,2000,334.69000
        第三产业增加值（亿元）,    贵州,2001,390.99000
        第三产业增加值（亿元）,    云南,2000,675.59000
        第三产业增加值（亿元）,    云南,2001,742.68000
        第三产业增加值（亿元）,    西藏,2000,53.93000
        第三产业增加值（亿元）,    西藏,2001,69.08000
        第三产业增加值（亿元）,    陕西,2000,649.90000
        第三产业增加值（亿元）,    陕西,2001,740.69000
        第三产业增加值（亿元）,    甘肃,2000,350.12000
        第三产业增加值（亿元）,    甘肃,2001,384.39000
        第三产业增加值（亿元）,    青海,2000,111.06000
        第三产业增加值（亿元）,    青海,2001,125.98000
        第三产业增加值（亿元）,    宁夏,2000,99.58000
        第三产业增加值（亿元）,    宁夏,2001,114.44000
        第三产业增加值（亿元）,    新疆,2000,489.34000
        第三产业增加值（亿元）,    新疆,2001,566.99000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2000,298.67000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2001,360.89000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2000,177.89000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2001,202.77000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2000,415.79000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2001,498.03000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2000,203.07000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2001,227.83000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2000,175.46000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2001,204.42000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2000,350.46000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2001,394.50000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2000,168.87000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2001,171.78000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2000,213.30000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2001,262.80000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2000,385.61000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2001,426.32000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2000,557.37000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2001,644.87000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2000,363.36000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2001,418.62000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2000,215.61000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2001,239.50000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2000,410.66000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2001,428.87000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2000,194.98000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2001,217.94000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2000,545.13000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2001,657.57000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2000,378.56000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2001,425.20000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2000,284.36000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2001,316.58000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2000,288.16000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2001,303.88000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2000,938.74000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2001,1114.18000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2000,158.12000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2001,183.95000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2000,52.45000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2001,57.13000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2000,101.25000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2001,128.26000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2000,217.41000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2001,248.34000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2000,75.86000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2001,88.47000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2000,123.23000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2001,142.34000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2000,2.15000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2001,4.86000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2000,151.75000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2001,182.96000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2000,78.38000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2001,89.00000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2000,21.84000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2001,26.72000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2000,29.55000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2001,37.04000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2000,148.63000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2001,148.38000
            批发和零售业增加值（亿元）,    北京,2000,406.38000
            批发和零售业增加值（亿元）,    北京,2001,459.11000
            批发和零售业增加值（亿元）,    天津,2000,229.16000
            批发和零售业增加值（亿元）,    天津,2001,269.76000
            批发和零售业增加值（亿元）,    河北,2000,459.00000
            批发和零售业增加值（亿元）,    河北,2001,488.61000
            批发和零售业增加值（亿元）,    山西,2000,180.16000
            批发和零售业增加值（亿元）,    山西,2001,201.68000
            批发和零售业增加值（亿元）,    内蒙古,2000,195.39000
            批发和零售业增加值（亿元）,    内蒙古,2001,226.46000
            批发和零售业增加值（亿元）,    辽宁,2000,631.64000
            批发和零售业增加值（亿元）,    辽宁,2001,696.51000
            批发和零售业增加值（亿元）,    吉林,2000,237.55000
            批发和零售业增加值（亿元）,    吉林,2001,267.37000
            批发和零售业增加值（亿元）,    黑龙江,2000,317.40000
            批发和零售业增加值（亿元）,    黑龙江,2001,344.80000
            批发和零售业增加值（亿元）,    上海,2000,533.89000
            批发和零售业增加值（亿元）,    上海,2001,603.92000
            批发和零售业增加值（亿元）,    江苏,2000,958.50000
            批发和零售业增加值（亿元）,    江苏,2001,1094.24000
            批发和零售业增加值（亿元）,    浙江,2000,794.64000
            批发和零售业增加值（亿元）,    浙江,2001,868.00000
            批发和零售业增加值（亿元）,    安徽,2000,300.75000
            批发和零售业增加值（亿元）,    安徽,2001,323.51000
            批发和零售业增加值（亿元）,    福建,2000,399.11000
            批发和零售业增加值（亿元）,    福建,2001,429.56000
            批发和零售业增加值（亿元）,    江西,2000,181.96000
            批发和零售业增加值（亿元）,    江西,2001,192.06000
            批发和零售业增加值（亿元）,    山东,2000,856.94000
            批发和零售业增加值（亿元）,    山东,2001,972.33000
            批发和零售业增加值（亿元）,    河南,2000,411.47000
            批发和零售业增加值（亿元）,    河南,2001,460.77000
            批发和零售业增加值（亿元）,    湖北,2000,449.00000
            批发和零售业增加值（亿元）,    湖北,2001,480.79000
            批发和零售业增加值（亿元）,    湖南,2000,342.30000
            批发和零售业增加值（亿元）,    湖南,2001,377.18000
            批发和零售业增加值（亿元）,    广东,2000,1371.49000
            批发和零售业增加值（亿元）,    广东,2001,1543.83000
            批发和零售业增加值（亿元）,    广西,2000,290.02000
            批发和零售业增加值（亿元）,    广西,2001,312.68000
            批发和零售业增加值（亿元）,    海南,2000,70.30000
