指标,地区,时间,数值
        第一产业增加值（亿元）,    甘肃,2021,1364.70000
        第一产业增加值（亿元）,    青海,2020,334.30000
        第一产业增加值（亿元）,    青海,2021,352.70000
        第一产业增加值（亿元）,    宁夏,2020,338.01000
        第一产业增加值（亿元）,    宁夏,2021,364.50000
        第一产业增加值（亿元）,    新疆,2020,1981.28000
        第一产业增加值（亿元）,    新疆,2021,2356.10000
        第二产业增加值（亿元）,    北京,2020,5716.37000
        第二产业增加值（亿元）,    北京,2021,7268.60000
        第二产业增加值（亿元）,    天津,2020,4804.08000
        第二产业增加值（亿元）,    天津,2021,5854.30000
        第二产业增加值（亿元）,    河北,2020,13597.20000
        第二产业增加值（亿元）,    河北,2021,16364.20000
        第二产业增加值（亿元）,    山西,2020,7675.44000
        第二产业增加值（亿元）,    山西,2021,11213.10000
        第二产业增加值（亿元）,    内蒙古,2020,6868.03000
        第二产业增加值（亿元）,    内蒙古,2021,9374.20000
        第二产业增加值（亿元）,    辽宁,2020,9400.91000
        第二产业增加值（亿元）,    辽宁,2021,10875.20000
        第二产业增加值（亿元）,    吉林,2020,4326.22000
        第二产业增加值（亿元）,    吉林,2021,4768.30000
        第二产业增加值（亿元）,    黑龙江,2020,3483.51000
        第二产业增加值（亿元）,    黑龙江,2021,3975.30000
        第二产业增加值（亿元）,    上海,2020,10289.47000
        第二产业增加值（亿元）,    上海,2021,11449.30000
        第二产业增加值（亿元）,    江苏,2020,44226.43000
        第二产业增加值（亿元）,    江苏,2021,51775.40000
        第二产业增加值（亿元）,    浙江,2020,26412.95000
        第二产业增加值（亿元）,    浙江,2021,31188.60000
        第二产业增加值（亿元）,    安徽,2020,15671.69000
        第二产业增加值（亿元）,    安徽,2021,17613.20000
        第二产业增加值（亿元）,    福建,2020,20328.80000
        第二产业增加值（亿元）,    福建,2021,22866.30000
        第二产业增加值（亿元）,    江西,2020,11084.83000
        第二产业增加值（亿元）,    江西,2021,13183.20000
        第二产业增加值（亿元）,    山东,2020,28612.19000
        第二产业增加值（亿元）,    山东,2021,33187.20000
        第二产业增加值（亿元）,    河南,2020,22875.33000
        第二产业增加值（亿元）,    河南,2021,24331.60000
        第二产业增加值（亿元）,    湖北,2020,17023.90000
        第二产业增加值（亿元）,    湖北,2021,18952.90000
        第二产业增加值（亿元）,    湖南,2020,15937.69000
        第二产业增加值（亿元）,    湖南,2021,18126.10000
        第二产业增加值（亿元）,    广东,2020,43450.17000
        第二产业增加值（亿元）,    广东,2021,50219.20000
        第二产业增加值（亿元）,    广西,2020,7108.49000
        第二产业增加值（亿元）,    广西,2021,8187.90000
        第二产业增加值（亿元）,    海南,2020,1055.26000
        第二产业增加值（亿元）,    海南,2021,1238.80000
        第二产业增加值（亿元）,    重庆,2020,9992.21000
        第二产业增加值（亿元）,    重庆,2021,11184.90000
        第二产业增加值（亿元）,    四川,2020,17571.11000
        第二产业增加值（亿元）,    四川,2021,19901.40000
        第二产业增加值（亿元）,    贵州,2020,6211.62000
        第二产业增加值（亿元）,    贵州,2021,6984.70000
        第二产业增加值（亿元）,    云南,2020,8287.54000
        第二产业增加值（亿元）,    云南,2021,9589.40000
        第二产业增加值（亿元）,    西藏,2020,798.25000
        第二产业增加值（亿元）,    西藏,2021,757.30000
        第二产业增加值（亿元）,    陕西,2020,11362.58000
        第二产业增加值（亿元）,    陕西,2021,13802.50000
        第二产业增加值（亿元）,    甘肃,2020,2852.03000
        第二产业增加值（亿元）,    甘肃,2021,3466.60000
        第二产业增加值（亿元）,    青海,2020,1143.55000
        第二产业增加值（亿元）,    青海,2021,1332.60000
        第二产业增加值（亿元）,    宁夏,2020,1608.96000
        第二产业增加值（亿元）,    宁夏,2021,2021.60000
        第二产业增加值（亿元）,    新疆,2020,4744.45000
        第二产业增加值（亿元）,    新疆,2021,5967.40000
            工业增加值（亿元）,    北京,2020,4216.48000
            工业增加值（亿元）,    北京,2021,5692.53000
            工业增加值（亿元）,    天津,2020,4188.13000
            工业增加值（亿元）,    天津,2021,5224.56910
            工业增加值（亿元）,    河北,2020,11545.87000
            工业增加值（亿元）,    河北,2021,14097.68000
            工业增加值（亿元）,    山西,2020,6733.92000
            工业增加值（亿元）,    山西,2021,10159.26340
            工业增加值（亿元）,    内蒙古,2020,5547.53000
            工业增加值（亿元）,    内蒙古,2021,7911.88200
            工业增加值（亿元）,    辽宁,2020,7938.10000
            工业增加值（亿元）,    辽宁,2021,9339.77120
            工业增加值（亿元）,    吉林,2020,3501.19000
            工业增加值（亿元）,    吉林,2021,3839.49020
            工业增加值（亿元）,    黑龙江,2020,3143.98000
            工业增加值（亿元）,    黑龙江,2021,3658.80000
            工业增加值（亿元）,    上海,2020,9656.51000
            工业增加值（亿元）,    上海,2021,10738.80000
            工业增加值（亿元）,    江苏,2020,37744.85000
            工业增加值（亿元）,    江苏,2021,44634.07000
            工业增加值（亿元）,    浙江,2020,22654.39000
            工业增加值（亿元）,    浙江,2021,27015.34860
            工业增加值（亿元）,    安徽,2020,11662.21000
            工业增加值（亿元）,    安徽,2021,13081.68760
            工业增加值（亿元）,    福建,2020,15745.55000
            工业增加值（亿元）,    福建,2021,17787.59770
            工业增加值（亿元）,    江西,2020,8952.70000
            工业增加值（亿元）,    江西,2021,10773.43330
            工业增加值（亿元）,    山东,2020,23110.99000
            工业增加值（亿元）,    山东,2021,27243.55000
            工业增加值（亿元）,    河南,2020,17771.96000
            工业增加值（亿元）,    河南,2021,18785.30150
            工业增加值（亿元）,    湖北,2020,14249.78000
            工业增加值（亿元）,    湖北,2021,15693.92790
            工业增加值（亿元）,    湖南,2020,12363.48000
            工业增加值（亿元）,    湖南,2021,14162.33790
            工业增加值（亿元）,    广东,2020,38903.90000
            工业增加值（亿元）,    广东,2021,45142.94920
            工业增加值（亿元）,    广西,2020,5221.24000
            工业增加值（亿元）,    广西,2021,6074.49000
            工业增加值（亿元）,    海南,2020,536.29000
            工业增加值（亿元）,    海南,2021,683.60000
            工业增加值（亿元）,    重庆,2020,6990.77000
            工业增加值（亿元）,    重庆,2021,7888.68000
            工业增加值（亿元）,    四川,2020,13428.65000
            工业增加值（亿元）,    四川,2021,15428.16000
            工业增加值（亿元）,    贵州,2020,4602.69000
            工业增加值（亿元）,    贵州,2021,5337.49050
            工业增加值（亿元）,    云南,2020,5457.96000
            工业增加值（亿元）,    云南,2021,6555.76040
            工业增加值（亿元）,    西藏,2020,145.16000
            工业增加值（亿元）,    西藏,2021,189.89680
            工业增加值（亿元）,    陕西,2020,8860.11000
            工业增加值（亿元）,    陕西,2021,11256.03340
            工业增加值（亿元）,    甘肃,2020,2288.96000
            工业增加值（亿元）,    甘肃,2021,2849.81920
            工业增加值（亿元）,    青海,2020,785.90000
            工业增加值（亿元）,    青海,2021,953.07690
            工业增加值（亿元）,    宁夏,2020,1283.69000
            工业增加值（亿元）,    宁夏,2021,1677.83360
            工业增加值（亿元）,    新疆,2020,3633.33000
            工业增加值（亿元）,    新疆,2021,4691.60790
            建筑业增加值（亿元）,    北京,2020,1539.83000
            建筑业增加值（亿元）,    北京,2021,1619.71000
            建筑业增加值（亿元）,    天津,2020,719.73000
            建筑业增加值（亿元）,    天津,2021,760.17280
            建筑业增加值（亿元）,    河北,2020,2087.40000
            建筑业增加值（亿元）,    河北,2021,2303.85000
            建筑业增加值（亿元）,    山西,2020,952.53000
            建筑业增加值（亿元）,    山西,2021,1065.37300
            建筑业增加值（亿元）,    内蒙古,2020,1320.51000
            建筑业增加值（亿元）,    内蒙古,2021,1462.31160
            建筑业增加值（亿元）,    辽宁,2020,1539.74000
            建筑业增加值（亿元）,    辽宁,2021,1645.95220
            建筑业增加值（亿元）,    吉林,2020,843.59000
            建筑业增加值（亿元）,    吉林,2021,959.86200
            建筑业增加值（亿元）,    黑龙江,2020,412.78000
            建筑业增加值（亿元）,    黑龙江,2021,442.05000
            建筑业增加值（亿元）,    上海,2020,719.64000
            建筑业增加值（亿元）,    上海,2021,798.49000
            建筑业增加值（亿元）,    江苏,2020,6530.85000
            建筑业增加值（亿元）,    江苏,2021,7184.09000
            建筑业增加值（亿元）,    浙江,2020,3812.20000
            建筑业增加值（亿元）,    浙江,2021,4225.24150
            建筑业增加值（亿元）,    安徽,2020,4032.69000
            建筑业增加值（亿元）,    安徽,2021,4559.32180
            建筑业增加值（亿元）,    福建,2020,4654.13000
            建筑业增加值（亿元）,    福建,2021,5140.55150
            建筑业增加值（亿元）,    江西,2020,2139.11000
            建筑业增加值（亿元）,    江西,2021,2418.44340
            建筑业增加值（亿元）,    山东,2020,5616.59000
            建筑业增加值（亿元）,    山东,2021,6094.45000
            建筑业增加值（亿元）,    河南,2020,5183.01000
            建筑业增加值（亿元）,    河南,2021,5619.02700
            建筑业增加值（亿元）,    湖北,2020,2827.95000
            建筑业增加值（亿元）,    湖北,2021,3324.73250
            建筑业增加值（亿元）,    湖南,2020,3585.49000
            建筑业增加值（亿元）,    湖南,2021,3973.35800
            建筑业增加值（亿元）,    广东,2020,4651.50000
            建筑业增加值（亿元）,    广东,2021,5170.10050
            建筑业增加值（亿元）,    广西,2020,1903.37000
            建筑业增加值（亿元）,    广西,2021,2128.82000
            建筑业增加值（亿元）,    海南,2020,522.61000
            建筑业增加值（亿元）,    海南,2021,560.67000
            建筑业增加值（亿元）,    重庆,2020,3001.44000
            建筑业增加值（亿元）,    重庆,2021,3296.26000
            建筑业增加值（亿元）,    四川,2020,4277.47000
            建筑业增加值（亿元）,    四川,2021,4662.37000
            建筑业增加值（亿元）,    贵州,2020,1613.51000
            建筑业增加值（亿元）,    贵州,2021,1653.24980
            建筑业增加值（亿元）,    云南,2020,2834.06000
            建筑业增加值（亿元）,    云南,2021,3040.43360
            建筑业增加值（亿元）,    西藏,2020,653.09000
            建筑业增加值（亿元）,    西藏,2021,567.37870
            建筑业增加值（亿元）,    陕西,2020,2599.80000
            建筑业增加值（亿元）,    陕西,2021,2674.16930
            建筑业增加值（亿元）,    甘肃,2020,572.62000
            建筑业增加值（亿元）,    甘肃,2021,625.87070
            建筑业增加值（亿元）,    青海,2020,357.65000
            建筑业增加值（亿元）,    青海,2021,379.53230
            建筑业增加值（亿元）,    宁夏,2020,326.78000
            建筑业增加值（亿元）,    宁夏,2021,345.09650
            建筑业增加值（亿元）,    新疆,2020,1197.03000
            建筑业增加值（亿元）,    新疆,2021,1371.56530
        第三产业增加值（亿元）,    北京,2020,30278.57000
        第三产业增加值（亿元）,    北京,2021,32889.60000
        第三产业增加值（亿元）,    天津,2020,9069.47000
        第三产业增加值（亿元）,    天津,2021,9615.40000
        第三产业增加值（亿元）,    河北,2020,18729.54000
        第三产业增加值（亿元）,    河北,2021,19996.70000
        第三产业增加值（亿元）,    山西,2020,9029.81000
        第三产业增加值（亿元）,    山西,2021,10090.20000
        第三产业增加值（亿元）,    内蒙古,2020,8466.66000
        第三产业增加值（亿元）,    内蒙古,2021,8914.80000
        第三产业增加值（亿元）,    辽宁,2020,13429.44000
        第三产业增加值（亿元）,    辽宁,2021,14247.10000
        第三产业增加值（亿元）,    吉林,2020,6432.10000
        第三产业增加值（亿元）,    吉林,2021,6913.40000
        第三产业增加值（亿元）,    黑龙江,2020,6776.70000
        第三产业增加值（亿元）,    黑龙江,2021,7440.90000
        第三产业增加值（亿元）,    上海,2020,28307.54000
        第三产业增加值（亿元）,    上海,2021,31665.60000
        第三产业增加值（亿元）,    江苏,2020,53955.83000
        第三产业增加值（亿元）,    江苏,2021,59866.40000
        第三产业增加值（亿元）,    浙江,2020,36031.16000
        第三产业增加值（亿元）,    浙江,2021,40118.10000
        第三产业增加值（亿元）,    安徽,2020,19824.26000
        第三产业增加值（亿元）,    安徽,2021,21985.40000
        第三产业增加值（亿元）,    福建,2020,20842.78000
        第三产业增加值（亿元）,    福建,2021,23046.30000
        第三产业增加值（亿元）,    江西,2020,12365.08000
        第三产业增加值（亿元）,    江西,2021,14102.20000
        第三产业增加值（亿元）,    山东,2020,39153.05000
        第三产业增加值（亿元）,    山东,2021,43879.70000
        第三产业增加值（亿元）,    河南,2020,26768.01000
        第三产业增加值（亿元）,    河南,2021,28934.90000
        第三产业增加值（亿元）,    湖北,2020,22287.65000
        第三产业增加值（亿元）,    湖北,2021,26398.40000
        第三产业增加值（亿元）,    湖南,2020,21603.36000
        第三产业增加值（亿元）,    湖南,2021,23614.10000
        第三产业增加值（亿元）,    广东,2020,62540.78000
        第三产业增加值（亿元）,    广东,2021,69146.80000
        第三产业增加值（亿元）,    广西,2020,11492.38000
        第三产业增加值（亿元）,    广西,2021,12537.50000
        第三产业增加值（亿元）,    海南,2020,3341.15000
        第三产业增加值（亿元）,    海南,2021,3982.00000
        第三产业增加值（亿元）,    重庆,2020,13207.25000
        第三产业增加值（亿元）,    重庆,2021,14787.10000
        第三产业增加值（亿元）,    四川,2020,25471.07000
        第三产业增加值（亿元）,    四川,2021,28287.60000
        第三产业增加值（亿元）,    贵州,2020,9075.07000
        第三产业增加值（亿元）,    贵州,2021,9870.80000
        第三产业增加值（亿元）,    云南,2020,12635.46000
        第三产业增加值（亿元）,    云南,2021,13687.20000
        第三产业增加值（亿元）,    西藏,2020,953.84000
        第三产业增加值（亿元）,    西藏,2021,1158.80000
        第三产业增加值（亿元）,    陕西,2020,12551.74000
        第三产业增加值（亿元）,    陕西,2021,13589.10000
        第三产业增加值（亿元）,    甘肃,2020,4966.52000
        第三产业增加值（亿元）,    甘肃,2021,5412.00000
        第三产业增加值（亿元）,    青海,2020,1528.07000
        第三产业增加值（亿元）,    青海,2021,1661.40000
        第三产业增加值（亿元）,    宁夏,2020,1973.58000
        第三产业增加值（亿元）,    宁夏,2021,2136.30000
        第三产业增加值（亿元）,    新疆,2020,7071.85000
        第三产业增加值（亿元）,    新疆,2021,7660.20000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2020,836.52000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2021,942.52000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2020,815.55000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2021,871.10100
            交通运输、仓储和邮政业增加值（亿元）,    河北,2020,2890.65000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2021,3104.02000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2020,1068.18000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2021,1209.40800
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2020,1163.07000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2021,1262.35500
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2020,1239.01000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2021,1293.57270
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2020,582.11000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2021,650.03930
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2020,501.71000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2021,549.82000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2020,1474.82000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2021,1843.46000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2020,3239.92000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2021,3466.23000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2020,1967.85000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2021,2251.96240
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2020,1970.77000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2021,2056.94620
            交通运输、仓储和邮政业增加值（亿元）,    福建,2020,1497.31000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2021,1772.73950
            交通运输、仓储和邮政业增加值（亿元）,    江西,2020,1104.89000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2021,1218.85000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2020,3553.15000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2021,4166.77000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2020,3052.62000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2021,3378.36120
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2020,1780.67000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2021,2180.25180
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2020,1561.04000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2021,1652.40060
            交通运输、仓储和邮政业增加值（亿元）,    广东,2020,3360.13000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2021,3957.31460
            交通运输、仓储和邮政业增加值（亿元）,    广西,2020,908.81000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2021,1050.46000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2020,244.08000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2021,352.82000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2020,952.87000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2021,1087.34000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2020,1472.28000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2021,1553.55000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2020,725.39000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2021,817.74620
            交通运输、仓储和邮政业增加值（亿元）,    云南,2020,1109.77000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2021,1247.77920
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2020,45.72000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2021,45.43940
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2020,1135.82000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2021,1245.20410
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2020,420.20000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2021,471.54830
            交通运输、仓储和邮政业增加值（亿元）,    青海,2020,120.16000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2021,140.82010
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2020,181.88000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2021,204.02190
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2020,613.39000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2021,703.61180
            批发和零售业增加值（亿元）,    北京,2020,2758.88000
            批发和零售业增加值（亿元）,    北京,2021,3150.62000
            批发和零售业增加值（亿元）,    天津,2020,1246.22000
            批发和零售业增加值（亿元）,    天津,2021,1496.08610
            批发和零售业增加值（亿元）,    河北,2020,2887.90000
            批发和零售业增加值（亿元）,    河北,2021,3219.88000
            批发和零售业增加值（亿元）,    山西,2020,1333.17000
            批发和零售业增加值（亿元）,    山西,2021,1618.50890
            批发和零售业增加值（亿元）,    内蒙古,2020,1359.96000
            批发和零售业增加值（亿元）,    内蒙古,2021,1541.71800
            批发和零售业增加值（亿元）,    辽宁,2020,2002.83000
            批发和零售业增加值（亿元）,    辽宁,2021,2191.30760
            批发和零售业增加值（亿元）,    吉林,2020,733.49000
            批发和零售业增加值（亿元）,    吉林,2021,817.80860
            批发和零售业增加值（亿元）,    黑龙江,2020,984.03000
            批发和零售业增加值（亿元）,    黑龙江,2021,1298.96000
            批发和零售业增加值（亿元）,    上海,2020,4869.89000
            批发和零售业增加值（亿元）,    上海,2021,5554.03000
            批发和零售业增加值（亿元）,    江苏,2020,11108.67000
            批发和零售业增加值（亿元）,    江苏,2021,13163.42000
            批发和零售业增加值（亿元）,    浙江,2020,7502.42000
            批发和零售业增加值（亿元）,    浙江,2021,8768.27480
            批发和零售业增加值（亿元）,    安徽,2020,3516.69000
            批发和零售业增加值（亿元）,    安徽,2021,4073.94440
            批发和零售业增加值（亿元）,    福建,2020,4667.60000
            批发和零售业增加值（亿元）,    福建,2021,5552.53190
            批发和零售业增加值（亿元）,    江西,2020,2176.24000
            批发和零售业增加值（亿元）,    江西,2021,2536.67960
            批发和零售业增加值（亿元）,    山东,2020,9751.16000
            批发和零售业增加值（亿元）,    山东,2021,11549.95000
            批发和零售业增加值（亿元）,    河南,2020,4106.25000
            批发和零售业增加值（亿元）,    河南,2021,4468.01870
            批发和零售业增加值（亿元）,    湖北,2020,2824.00000
            批发和零售业增加值（亿元）,    湖北,2021,3434.71890
            批发和零售业增加值（亿元）,    湖南,2020,4054.43000
            批发和零售业增加值（亿元）,    湖南,2021,4563.01090
            批发和零售业增加值（亿元）,    广东,2020,10634.94000
            批发和零售业增加值（亿元）,    广东,2021,12105.50190
            批发和零售业增加值（亿元）,    广西,2020,1820.31000
            批发和零售业增加值（亿元）,    广西,2021,2062.78000
            批发和零售业增加值（亿元）,    海南,2020,653.34000
            批发和零售业增加值（亿元）,    海南,2021,955.00000
            批发和零售业增加值（亿元）,    重庆,2020,2319.80000
            批发和零售业增加值（亿元）,    重庆,2021,2697.53000
