指标,地区,时间,数值
        第二产业增加值（亿元）,    陕西,2006,2440.50000
        第二产业增加值（亿元）,    陕西,2007,2964.56000
        第二产业增加值（亿元）,    甘肃,2006,1043.19000
        第二产业增加值（亿元）,    甘肃,2007,1279.32000
        第二产业增加值（亿元）,    青海,2006,331.16000
        第二产业增加值（亿元）,    青海,2007,417.78000
        第二产业增加值（亿元）,    宁夏,2006,349.83000
        第二产业增加值（亿元）,    宁夏,2007,451.82000
        第二产业增加值（亿元）,    新疆,2006,1459.30000
        第二产业增加值（亿元）,    新疆,2007,1647.55000
            工业增加值（亿元）,全国总计,2006,91310.93629
            工业增加值（亿元）,全国总计,2007,110534.87646
            工业增加值（亿元）,    北京,2006,1821.86000
            工业增加值（亿元）,    北京,2007,2082.76000
            工业增加值（亿元）,    天津,2006,2292.73000
            工业增加值（亿元）,    天津,2007,2661.87000
            工业增加值（亿元）,    河北,2006,5490.54000
            工业增加值（亿元）,    河北,2007,6555.24000
            工业增加值（亿元）,    山西,2006,2485.06000
            工业增加值（亿元）,    山西,2007,3141.89000
            工业增加值（亿元）,    内蒙古,2006,1978.19000
            工业增加值（亿元）,    内蒙古,2007,2742.67000
            工业增加值（亿元）,    辽宁,2006,4175.33000
            工业增加值（亿元）,    辽宁,2007,5199.89000
            工业增加值（亿元）,    吉林,2006,1659.29000
            工业增加值（亿元）,    吉林,2007,2170.74000
            工业增加值（亿元）,    黑龙江,2006,3049.04000
            工业增加值（亿元）,    黑龙江,2007,3326.90000
            工业增加值（亿元）,    上海,2006,4670.11000
            工业增加值（亿元）,    上海,2007,5298.08000
            工业增加值（亿元）,    江苏,2006,11110.24000
            工业增加值（亿元）,    江苏,2007,13016.84000
            工业增加值（亿元）,    浙江,2006,7590.57000
            工业增加值（亿元）,    浙江,2007,9095.65000
            工业增加值（亿元）,    安徽,2006,2190.18000
            工业增加值（亿元）,    安徽,2007,2752.08000
            工业增加值（亿元）,    福建,2006,3311.59000
            工业增加值（亿元）,    福建,2007,4018.42000
            工业增加值（亿元）,    江西,2006,1806.15000
            工业增加值（亿元）,    江西,2007,2277.69000
            工业增加值（亿元）,    山东,2006,11555.99000
            工业增加值（亿元）,    山东,2007,13412.72000
            工业增加值（亿元）,    河南,2006,6031.21000
            工业增加值（亿元）,    河南,2007,7508.33000
            工业增加值（亿元）,    湖北,2006,2929.19000
            工业增加值（亿元）,    湖北,2007,3451.62000
            工业增加值（亿元）,    湖南,2006,2694.11000
            工业增加值（亿元）,    湖南,2007,3375.87000
            工业增加值（亿元）,    广东,2006,12500.22000
            工业增加值（亿元）,    广东,2007,14910.03000
            工业增加值（亿元）,    广西,2006,1592.33000
            工业增加值（亿元）,    广西,2007,2090.10000
            工业增加值（亿元）,    海南,2006,217.55000
            工业增加值（亿元）,    海南,2007,278.37000
            工业增加值（亿元）,    重庆,2006,1234.12000
            工业增加值（亿元）,    重庆,2007,1572.26000
            工业增加值（亿元）,    四川,2006,3144.72000
            工业增加值（亿元）,    四川,2007,3913.92000
            工业增加值（亿元）,    贵州,2006,855.56000
            工业增加值（亿元）,    贵州,2007,1007.75000
            工业增加值（亿元）,    云南,2006,1408.76000
            工业增加值（亿元）,    云南,2007,1711.78000
            工业增加值（亿元）,    西藏,2006,21.71000
            工业增加值（亿元）,    西藏,2007,27.62000
            工业增加值（亿元）,    陕西,2006,2094.02000
            工业增加值（亿元）,    陕西,2007,2544.42000
            工业增加值（亿元）,    甘肃,2006,868.13000
            工业增加值（亿元）,    甘肃,2007,1063.84000
            工业增加值（亿元）,    青海,2006,265.12000
            工业增加值（亿元）,    青海,2007,344.52000
            工业增加值（亿元）,    宁夏,2006,289.33000
            工业增加值（亿元）,    宁夏,2007,380.22000
            工业增加值（亿元）,    新疆,2006,1241.33000
            工业增加值（亿元）,    新疆,2007,1405.11000
            建筑业增加值（亿元）,全国总计,2006,12408.60529
            建筑业增加值（亿元）,全国总计,2007,15296.48158
            建筑业增加值（亿元）,    北京,2006,369.57000
            建筑业增加值（亿元）,    北京,2007,426.64000
            建筑业增加值（亿元）,    天津,2006,195.56000
            建筑业增加值（亿元）,    天津,2007,230.66000
            建筑业增加值（亿元）,    河北,2006,624.47000
            建筑业增加值（亿元）,    河北,2007,686.56000
            建筑业增加值（亿元）,    山西,2006,263.27000
            建筑业增加值（亿元）,    山西,2007,296.68000
            建筑业增加值（亿元）,    内蒙古,2006,349.24000
            建筑业增加值（亿元）,    内蒙古,2007,411.89000
            建筑业增加值（亿元）,    辽宁,2006,554.17000
            建筑业增加值（亿元）,    辽宁,2007,653.21000
            建筑业增加值（亿元）,    吉林,2006,256.00000
            建筑业增加值（亿元）,    吉林,2007,304.71000
            建筑业增加值（亿元）,    黑龙江,2006,316.27000
            建筑业增加值（亿元）,    黑龙江,2007,368.68000
            建筑业增加值（亿元）,    上海,2006,358.26000
            建筑业增加值（亿元）,    上海,2007,380.43000
            建筑业增加值（亿元）,    江苏,2006,1140.60000
            建筑业增加值（亿元）,    江苏,2007,1289.56000
            建筑业增加值（亿元）,    浙江,2006,919.00000
            建筑业增加值（亿元）,    浙江,2007,1052.80000
            建筑业增加值（亿元）,    安徽,2006,457.95000
            建筑业增加值（亿元）,    安徽,2007,537.04000
            建筑业增加值（亿元）,    福建,2006,432.12000
            建筑业增加值（亿元）,    福建,2007,531.00000
            建筑业增加值（亿元）,    江西,2006,514.59000
            建筑业增加值（亿元）,    江西,2007,563.23000
            建筑业增加值（亿元）,    山东,2006,1195.21000
            建筑业增加值（亿元）,    山东,2007,1363.81000
            建筑业增加值（亿元）,    河南,2006,693.40000
            建筑业增加值（亿元）,    河南,2007,774.50000
            建筑业增加值（亿元）,    湖北,2006,435.89000
            建筑业增加值（亿元）,    湖北,2007,515.06000
            建筑业增加值（亿元）,    湖南,2006,457.59000
            建筑业增加值（亿元）,    湖南,2007,540.57000
            建筑业增加值（亿元）,    广东,2006,931.60000
            建筑业增加值（亿元）,    广东,2007,1029.07000
            建筑业增加值（亿元）,    广西,2006,286.23000
            建筑业增加值（亿元）,    广西,2007,335.19000
            建筑业增加值（亿元）,    海南,2006,70.31000
            建筑业增加值（亿元）,    海南,2007,85.89000
            建筑业增加值（亿元）,    重庆,2006,266.85000
            建筑业增加值（亿元）,    重庆,2007,319.84000
            建筑业增加值（亿元）,    四川,2006,630.47000
            建筑业增加值（亿元）,    四川,2007,727.38000
            建筑业增加值（亿元）,    贵州,2006,125.22000
            建筑业增加值（亿元）,    贵州,2007,140.52000
            建筑业增加值（亿元）,    云南,2006,303.84000
            建筑业增加值（亿元）,    云南,2007,339.30000
            建筑业增加值（亿元）,    西藏,2006,58.39000
            建筑业增加值（亿元）,    西藏,2007,70.86000
            建筑业增加值（亿元）,    陕西,2006,346.48000
            建筑业增加值（亿元）,    陕西,2007,420.14000
            建筑业增加值（亿元）,    甘肃,2006,175.06000
            建筑业增加值（亿元）,    甘肃,2007,215.48000
            建筑业增加值（亿元）,    青海,2006,66.04000
            建筑业增加值（亿元）,    青海,2007,73.26000
            建筑业增加值（亿元）,    宁夏,2006,60.50000
            建筑业增加值（亿元）,    宁夏,2007,71.60000
            建筑业增加值（亿元）,    新疆,2006,217.97000
            建筑业增加值（亿元）,    新疆,2007,242.44000
        第三产业增加值（亿元）,全国总计,2006,88554.88436
        第三产业增加值（亿元）,全国总计,2007,111351.94780
        第三产业增加值（亿元）,    北京,2006,5580.81000
        第三产业增加值（亿元）,    北京,2007,6742.66000
        第三产业增加值（亿元）,    天津,2006,1752.63000
        第三产业增加值（亿元）,    天津,2007,2047.68000
        第三产业增加值（亿元）,    河北,2006,3938.94000
        第三产业增加值（亿元）,    河北,2007,4662.98000
        第三产业增加值（亿元）,    山西,2006,1727.44000
        第三产业增加值（亿元）,    山西,2007,2025.09000
        第三产业增加值（亿元）,    内蒙古,2006,1814.42000
        第三产业增加值（亿元）,    内蒙古,2007,2174.46000
        第三产业增加值（亿元）,    辽宁,2006,3545.28000
        第三产业增加值（亿元）,    辽宁,2007,4036.99000
        第三产业增加值（亿元）,    吉林,2006,1687.07000
        第三产业增加值（亿元）,    吉林,2007,2025.44000
        第三产业增加值（亿元）,    黑龙江,2006,2086.00000
        第三产业增加值（亿元）,    黑龙江,2007,2454.04000
        第三产业增加值（亿元）,    上海,2006,5244.20000
        第三产业增加值（亿元）,    上海,2007,6408.50000
        第三产业增加值（亿元）,    江苏,2006,7849.23000
        第三产业增加值（亿元）,    江苏,2007,9618.52000
        第三产业增加值（亿元）,    浙江,2006,6307.85000
        第三产业增加值（亿元）,    浙江,2007,7645.96000
        第三产业增加值（亿元）,    安徽,2006,2471.94000
        第三产业增加值（亿元）,    安徽,2007,2874.88000
        第三产业增加值（亿元）,    福建,2006,2974.67000
        第三产业增加值（亿元）,    福建,2007,3697.60000
        第三产业增加值（亿元）,    江西,2006,1563.65000
        第三产业增加值（亿元）,    江西,2007,1753.56000
        第三产业增加值（亿元）,    山东,2006,7187.26000
        第三产业增加值（亿元）,    山东,2007,8680.24000
        第三产业增加值（亿元）,    河南,2006,3721.44000
        第三产业增加值（亿元）,    河南,2007,4511.97000
        第三产业增加值（亿元）,    湖北,2006,3075.83000
        第三产业增加值（亿元）,    湖北,2007,3886.00000
        第三产业增加值（亿元）,    湖南,2006,3084.96000
        第三产业增加值（亿元）,    湖南,2007,3657.04000
        第三产业增加值（亿元）,    广东,2006,11195.53000
        第三产业增加值（亿元）,    广东,2007,13449.73000
        第三产业增加值（亿元）,    广西,2006,1917.47000
        第三产业增加值（亿元）,    广西,2007,2289.00000
        第三产业增加值（亿元）,    海南,2006,420.51000
        第三产业增加值（亿元）,    海南,2007,497.95000
        第三产业增加值（亿元）,    重庆,2006,1564.79000
        第三产业增加值（亿元）,    重庆,2007,1748.02000
        第三产业增加值（亿元）,    四川,2006,3267.14000
        第三产业增加值（亿元）,    四川,2007,3832.00000
        第三产业增加值（亿元）,    贵州,2006,908.05000
        第三产业增加值（亿元）,    贵州,2007,1147.25000
        第三产业增加值（亿元）,    云南,2006,1544.31000
        第三产业增加值（亿元）,    云南,2007,1852.88000
        第三产业增加值（亿元）,    西藏,2006,160.01000
        第三产业增加值（亿元）,    西藏,2007,188.82000
        第三产业增加值（亿元）,    陕西,2006,1594.76000
        第三产业增加值（亿元）,    陕西,2007,1908.60000
        第三产业增加值（亿元）,    甘肃,2006,900.16000
        第三产业增加值（亿元）,    甘肃,2007,1037.11000
        第三产业增加值（亿元）,    青海,2006,240.78000
        第三产业增加值（亿元）,    青海,2007,282.42000
        第三产业增加值（亿元）,    宁夏,2006,281.39000
        第三产业增加值（亿元）,    宁夏,2007,339.49000
        第三产业增加值（亿元）,    新疆,2006,1058.16000
        第三产业增加值（亿元）,    新疆,2007,1246.89000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2006,458.29000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2007,502.61000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2006,252.86000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2007,294.06000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2006,971.50000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2007,1161.63000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2006,383.38000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2007,437.62000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2006,426.16000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2007,510.42000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2006,565.67000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2007,642.83000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2006,236.82000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2007,275.76000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2006,325.08000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2007,364.63000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2006,669.01000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2007,723.13000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2006,928.41000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2007,1039.46000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2006,630.94000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2007,739.44000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2006,409.64000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2007,483.04000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2006,537.11000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2007,650.25000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2006,306.14000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2007,337.60000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2006,1212.33000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2007,1399.94000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2006,739.29000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2007,866.73000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2006,425.37000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2007,479.92000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2006,426.09000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2007,477.27000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2006,1113.77000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2007,1254.58000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2006,261.14000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2007,311.22000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2006,73.81000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2007,86.36000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2006,259.59000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2007,265.74000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2006,451.19000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2007,511.50000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2006,134.63000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2007,164.38000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2006,175.98000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2007,196.06000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2006,13.62000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2007,20.48000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2006,281.54000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2007,311.86000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2006,169.58000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2007,181.24000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2006,35.27000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2007,40.90000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2006,50.46000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2007,55.56000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2006,165.60000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2007,177.28000
            批发和零售业增加值（亿元）,    北京,2006,751.91000
            批发和零售业增加值（亿元）,    北京,2007,879.42000
            批发和零售业增加值（亿元）,    天津,2006,468.12000
            批发和零售业增加值（亿元）,    天津,2007,498.61000
            批发和零售业增加值（亿元）,    河北,2006,661.21000
            批发和零售业增加值（亿元）,    河北,2007,714.84000
            批发和零售业增加值（亿元）,    山西,2006,295.61000
            批发和零售业增加值（亿元）,    山西,2007,348.61000
            批发和零售业增加值（亿元）,    内蒙古,2006,390.90000
            批发和零售业增加值（亿元）,    内蒙古,2007,458.42000
            批发和零售业增加值（亿元）,    辽宁,2006,952.66000
            批发和零售业增加值（亿元）,    辽宁,2007,1062.34000
            批发和零售业增加值（亿元）,    吉林,2006,402.37000
            批发和零售业增加值（亿元）,    吉林,2007,485.96000
            批发和零售业增加值（亿元）,    黑龙江,2006,460.90000
            批发和零售业增加值（亿元）,    黑龙江,2007,530.02000
            批发和零售业增加值（亿元）,    上海,2006,929.16000
            批发和零售业增加值（亿元）,    上海,2007,1077.76000
            批发和零售业增加值（亿元）,    江苏,2006,2028.80000
            批发和零售业增加值（亿元）,    江苏,2007,2432.88000
            批发和零售业增加值（亿元）,    浙江,2006,1435.97000
            批发和零售业增加值（亿元）,    浙江,2007,1711.20000
            批发和零售业增加值（亿元）,    安徽,2006,449.63000
            批发和零售业增加值（亿元）,    安徽,2007,525.71000
            批发和零售业增加值（亿元）,    福建,2006,667.79000
            批发和零售业增加值（亿元）,    福建,2007,809.15000
            批发和零售业增加值（亿元）,    江西,2006,326.58000
            批发和零售业增加值（亿元）,    江西,2007,362.72000
            批发和零售业增加值（亿元）,    山东,2006,1611.66000
            批发和零售业增加值（亿元）,    山东,2007,1958.24000
            批发和零售业增加值（亿元）,    河南,2006,682.40000
            批发和零售业增加值（亿元）,    河南,2007,765.76000
            批发和零售业增加值（亿元）,    湖北,2006,649.37000
            批发和零售业增加值（亿元）,    湖北,2007,749.81000
            批发和零售业增加值（亿元）,    湖南,2006,558.88000
            批发和零售业增加值（亿元）,    湖南,2007,650.94000
            批发和零售业增加值（亿元）,    广东,2006,2542.45000
