指标,地区,时间,数值
        第三产业增加值（亿元）,    安徽,2019,18860.38000
        第三产业增加值（亿元）,    福建,2018,16191.86000
        第三产业增加值（亿元）,    福建,2019,19217.03000
        第三产业增加值（亿元）,    江西,2018,9857.24000
        第三产业增加值（亿元）,    江西,2019,11760.11000
        第三产业增加值（亿元）,    山东,2018,37877.43000
        第三产业增加值（亿元）,    山东,2019,37640.17000
        第三产业增加值（亿元）,    河南,2018,21731.65000
        第三产业增加值（亿元）,    河南,2019,26018.01000
        第三产业增加值（亿元）,    湖北,2018,18730.09000
        第三产业增加值（亿元）,    湖北,2019,22920.60000
        第三产业增加值（亿元）,    湖南,2018,18888.65000
        第三产业增加值（亿元）,    湖南,2019,21158.19000
        第三产业增加值（亿元）,    广东,2018,52751.18000
        第三产业增加值（亿元）,    广东,2019,59773.38000
        第三产业增加值（亿元）,    广西,2018,9260.20000
        第三产业增加值（亿元）,    广西,2019,10771.97000
        第三产业增加值（亿元）,    海南,2018,2736.15000
        第三产业增加值（亿元）,    海南,2019,3129.54000
        第三产业增加值（亿元）,    重庆,2018,10656.12530
        第三产业增加值（亿元）,    重庆,2019,12557.51000
        第三产业增加值（亿元）,    四川,2018,20928.75000
        第三产业增加值（亿元）,    四川,2019,24443.25000
        第三产业增加值（亿元）,    贵州,2018,6891.37000
        第三产业增加值（亿元）,    贵州,2019,8430.33000
        第三产业增加值（亿元）,    云南,2018,8424.82000
        第三产业增加值（亿元）,    云南,2019,12224.55000
        第三产业增加值（亿元）,    西藏,2018,719.01000
        第三产业增加值（亿元）,    西藏,2019,924.01000
        第三产业增加值（亿元）,    陕西,2018,10450.65000
        第三产业增加值（亿元）,    陕西,2019,11821.49000
        第三产业增加值（亿元）,    甘肃,2018,4530.09520
        第三产业增加值（亿元）,    甘肃,2019,4805.40000
        第三产业增加值（亿元）,    青海,2018,1350.07000
        第三产业增加值（亿元）,    青海,2019,1504.30000
        第三产业增加值（亿元）,    宁夏,2018,1775.07000
        第三产业增加值（亿元）,    宁夏,2019,1883.83000
        第三产业增加值（亿元）,    新疆,2018,5584.02000
        第三产业增加值（亿元）,    新疆,2019,7019.86000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2018,1015.90000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2019,1025.33000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2018,748.80000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2019,787.73000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2018,2606.50000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2019,2916.01000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2018,983.80000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2019,1006.82000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2018,1130.10000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2019,1202.71000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2018,1304.40000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2019,1313.36000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2018,579.90000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2019,574.40000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2018,508.50000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2019,533.00000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2018,1616.50000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2019,1650.44000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2018,2964.40000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2019,3157.21000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2018,1852.80000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2019,1962.13000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2018,1865.40000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2019,1973.87000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2018,1376.20000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2019,1484.58000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2018,1022.50000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2019,1083.72000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2018,3384.90000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2019,3636.06000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2018,2834.10000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2019,2970.41000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2018,2031.00000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2019,2233.45000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2018,1516.20000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2019,1556.52000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2018,3363.50000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2019,3466.42000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2018,867.10000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2019,902.04000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2018,224.20000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2019,246.93000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2018,899.40000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2019,977.14000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2018,1401.70000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2019,1468.52000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2018,655.30000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2019,709.88000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2018,1041.20000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2019,1113.14000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2018,47.70000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2019,47.76000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2018,1033.60000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2019,1059.86000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2018,407.20000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2019,438.39000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2018,123.20000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2019,123.18000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2018,170.10000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2019,178.21000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2018,730.10000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2019,953.72000
            批发和零售业增加值（亿元）,    北京,2018,2824.10000
            批发和零售业增加值（亿元）,    北京,2019,2856.89000
            批发和零售业增加值（亿元）,    天津,2018,1345.20000
            批发和零售业增加值（亿元）,    天津,2019,1372.27000
            批发和零售业增加值（亿元）,    河北,2018,2722.30000
            批发和零售业增加值（亿元）,    河北,2019,2947.53000
            批发和零售业增加值（亿元）,    山西,2018,1328.30000
            批发和零售业增加值（亿元）,    山西,2019,1361.61000
            批发和零售业增加值（亿元）,    内蒙古,2018,1370.20000
            批发和零售业增加值（亿元）,    内蒙古,2019,1448.34000
            批发和零售业增加值（亿元）,    辽宁,2018,2046.90000
            批发和零售业增加值（亿元）,    辽宁,2019,2164.38000
            批发和零售业增加值（亿元）,    吉林,2018,732.90000
            批发和零售业增加值（亿元）,    吉林,2019,759.11000
            批发和零售业增加值（亿元）,    黑龙江,2018,946.30000
            批发和零售业增加值（亿元）,    黑龙江,2019,1005.33000
            批发和零售业增加值（亿元）,    上海,2018,4884.80000
            批发和零售业增加值（亿元）,    上海,2019,5023.23000
            批发和零售业增加值（亿元）,    江苏,2018,10139.30000
            批发和零售业增加值（亿元）,    江苏,2019,10901.27000
            批发和零售业增加值（亿元）,    浙江,2018,6853.00000
            批发和零售业增加值（亿元）,    浙江,2019,7470.08000
            批发和零售业增加值（亿元）,    安徽,2018,3184.00000
            批发和零售业增加值（亿元）,    安徽,2019,3429.23000
            批发和零售业增加值（亿元）,    福建,2018,3891.90000
            批发和零售业增加值（亿元）,    福建,2019,4242.89000
            批发和零售业增加值（亿元）,    江西,2018,1942.30000
            批发和零售业增加值（亿元）,    江西,2019,2103.31000
            批发和零售业增加值（亿元）,    山东,2018,8747.10000
            批发和零售业增加值（亿元）,    山东,2019,9744.83000
            批发和零售业增加值（亿元）,    河南,2018,3698.00000
            批发和零售业增加值（亿元）,    河南,2019,4010.80000
            批发和零售业增加值（亿元）,    湖北,2018,3098.00000
            批发和零售业增加值（亿元）,    湖北,2019,3347.05000
            批发和零售业增加值（亿元）,    湖南,2018,3705.40000
            批发和零售业增加值（亿元）,    湖南,2019,4022.92000
            批发和零售业增加值（亿元）,    广东,2018,10476.00000
            批发和零售业增加值（亿元）,    广东,2019,11153.04000
            批发和零售业增加值（亿元）,    广西,2018,1607.60000
            批发和零售业增加值（亿元）,    广西,2019,1758.95000
            批发和零售业增加值（亿元）,    海南,2018,464.20000
            批发和零售业增加值（亿元）,    海南,2019,533.03000
            批发和零售业增加值（亿元）,    重庆,2018,2024.60000
            批发和零售业增加值（亿元）,    重庆,2019,2192.06000
