指标,地区,时间,数值
            城镇人口数（万人）,重庆,2001,1058.12000
            城镇人口数（万人）,贵州,2001,910.12000
            城镇人口数（万人）,云南,2001,1066.00000
            城镇人口数（万人）,西藏,2001,79.51000
            城镇人口数（万人）,陕西,2001,1230.00000
            城镇人口数（万人）,甘肃,2001,631.19000
            城镇人口数（万人）,青海,2001,190.00000
            城镇人口数（万人）,宁夏,2001,187.67000
            城镇人口数（万人）,新疆,2001,633.21000
            城镇人口所占比率（%）,安徽,2001,29.30000
            乡村人口数（万人）,北京,2001,303.90000
            乡村人口数（万人）,天津,2001,378.76000
            乡村人口数（万人）,山西,2001,2123.71000
            乡村人口数（万人）,内蒙古,2001,1342.40000
            乡村人口数（万人）,辽宁,2001,2229.00000
            乡村人口数（万人）,黑龙江,2001,1814.80000
            乡村人口数（万人）,上海,2001,999.07000
            乡村人口数（万人）,江苏,2001,4221.72000
            乡村人口数（万人）,浙江,2001,2306.35957
            乡村人口数（万人）,福建,2001,1978.00000
            乡村人口数（万人）,江西,2001,2912.87570
            乡村人口数（万人）,山东,2001,6507.00000
            乡村人口数（万人）,河南,2001,7220.71350
            乡村人口数（万人）,湖北,2001,3349.50000
            乡村人口数（万人）,湖南,2001,4564.33000
            乡村人口数（万人）,广西,2001,1099.00000
            乡村人口数（万人）,海南,2001,578.61000
            乡村人口数（万人）,重庆,2001,1771.09000
            乡村人口数（万人）,贵州,2001,2888.39000
            乡村人口数（万人）,云南,2001,3221.40000
            乡村人口数（万人）,西藏,2001,171.72000
            乡村人口数（万人）,陕西,2001,2429.00000
            乡村人口数（万人）,甘肃,2001,1944.05000
            乡村人口数（万人）,青海,2001,333.10000
            乡村人口数（万人）,宁夏,2001,375.56000
            乡村人口数（万人）,新疆,2001,1242.98000
            乡村人口所占比率（%）,安徽,2001,70.70000
            户籍人口（万人）,天津,2001,913.98000
            户籍人口（万人）,辽宁,2001,4147.00000
            户籍人口（万人）,吉林,2001,2637.10000
            户籍人口（万人）,安徽,2001,6325.00000
            户籍人口（万人）,湖南,2001,6595.85000
            户籍人口（万人）,广西,2001,4788.00000
            户籍人口（万人）,贵州,2001,3798.51000
            人口出生率（‰）,北京,2001,6.10000
            人口出生率（‰）,天津,2001,7.58000
            人口出生率（‰）,河北,2001,11.16000
            人口出生率（‰）,山西,2001,13.06000
            人口出生率（‰）,内蒙古,2001,10.80000
            人口出生率（‰）,辽宁,2001,7.10000
            人口出生率（‰）,吉林,2001,8.76000
            人口出生率（‰）,黑龙江,2001,8.48000
            人口出生率（‰）,上海,2001,4.34000
            人口出生率（‰）,江苏,2001,9.03000
            人口出生率（‰）,浙江,2001,10.02000
            人口出生率（‰）,安徽,2001,12.46000
            人口出生率（‰）,福建,2001,11.56000
            人口出生率（‰）,江西,2001,15.44000
            人口出生率（‰）,山东,2001,11.12000
            人口出生率（‰）,河南,2001,13.20000
            人口出生率（‰）,湖北,2001,8.51000
            人口出生率（‰）,湖南,2001,11.80000
            人口出生率（‰）,广东,2001,12.42000
            人口出生率（‰）,广西,2001,13.80000
            人口出生率（‰）,海南,2001,15.23000
            人口出生率（‰）,重庆,2001,8.48000
            人口出生率（‰）,四川,2001,11.20000
            人口出生率（‰）,贵州,2001,18.56000
            人口出生率（‰）,云南,2001,18.51000
            人口出生率（‰）,西藏,2001,19.50000
            人口出生率（‰）,陕西,2001,10.50000
            人口出生率（‰）,甘肃,2001,13.58000
            人口出生率（‰）,青海,2001,19.06000
            人口出生率（‰）,宁夏,2001,16.55000
            人口出生率（‰）,新疆,2001,16.82000
            人口死亡率（‰）,北京,2001,5.30000
            人口死亡率（‰）,天津,2001,5.94000
            人口死亡率（‰）,河北,2001,6.18000
            人口死亡率（‰）,山西,2001,5.90000
            人口死亡率（‰）,内蒙古,2001,5.80000
            人口死亡率（‰）,辽宁,2001,5.30000
            人口死亡率（‰）,吉林,2001,5.38000
            人口死亡率（‰）,黑龙江,2001,5.49000
            人口死亡率（‰）,上海,2001,7.05000
            人口死亡率（‰）,江苏,2001,6.62000
            人口死亡率（‰）,浙江,2001,6.25000
            人口死亡率（‰）,安徽,2001,5.85000
            人口死亡率（‰）,福建,2001,5.52000
            人口死亡率（‰）,江西,2001,6.06000
            人口死亡率（‰）,山东,2001,6.24000
            人口死亡率（‰）,河南,2001,6.26000
            人口死亡率（‰）,湖北,2001,6.07000
            人口死亡率（‰）,湖南,2001,6.72000
            人口死亡率（‰）,广东,2001,4.56000
            人口死亡率（‰）,广西,2001,6.07000
            人口死亡率（‰）,海南,2001,5.76000
            人口死亡率（‰）,重庆,2001,6.06000
            人口死亡率（‰）,四川,2001,6.80000
            人口死亡率（‰）,贵州,2001,7.23000
            人口死亡率（‰）,云南,2001,7.57000
            人口死亡率（‰）,西藏,2001,6.60000
            人口死亡率（‰）,陕西,2001,6.34000
            人口死亡率（‰）,甘肃,2001,6.43000
            人口死亡率（‰）,青海,2001,6.44000
            人口死亡率（‰）,宁夏,2001,4.84000
            人口死亡率（‰）,新疆,2001,5.69000
            人口自然增长率（‰）,北京,2001,0.80000
            人口自然增长率（‰）,天津,2001,1.64000
            人口自然增长率（‰）,河北,2001,4.98300
            人口自然增长率（‰）,山西,2001,7.16000
            人口自然增长率（‰）,内蒙古,2001,5.00000
            人口自然增长率（‰）,辽宁,2001,1.80000
            人口自然增长率（‰）,吉林,2001,3.38000
            人口自然增长率（‰）,黑龙江,2001,2.99000
            人口自然增长率（‰）,上海,2001,-2.71000
            人口自然增长率（‰）,江苏,2001,2.41000
            人口自然增长率（‰）,浙江,2001,3.77000
            人口自然增长率（‰）,安徽,2001,6.61000
            人口自然增长率（‰）,福建,2001,6.04000
            人口自然增长率（‰）,江西,2001,9.38000
            人口自然增长率（‰）,山东,2001,4.88000
            人口自然增长率（‰）,河南,2001,6.94000
            人口自然增长率（‰）,湖北,2001,2.44000
            人口自然增长率（‰）,湖南,2001,5.08000
            人口自然增长率（‰）,广东,2001,7.86000
            人口自然增长率（‰）,广西,2001,7.73000
            人口自然增长率（‰）,海南,2001,9.47000
            人口自然增长率（‰）,重庆,2001,2.42000
            人口自然增长率（‰）,四川,2001,4.40000
            人口自然增长率（‰）,贵州,2001,11.33000
            人口自然增长率（‰）,云南,2001,10.94000
            人口自然增长率（‰）,西藏,2001,12.90000
            人口自然增长率（‰）,陕西,2001,4.16000
            人口自然增长率（‰）,甘肃,2001,7.15000
            人口自然增长率（‰）,青海,2001,12.62000
            人口自然增长率（‰）,宁夏,2001,11.71000
            人口自然增长率（‰）,新疆,2001,11.13000

数据来源：<p>中国国家统计局</p>
由EPS DATA整理
