指标,地区,时间,数值
            乡村人口数（万人）,江西,1991,3049.81730
            乡村人口数（万人）,山东,1991,6884.00000
            乡村人口数（万人）,河南,1991,7374.06450
            乡村人口数（万人）,湖北,1991,4079.27000
            乡村人口数（万人）,湖南,1991,5018.47000
            乡村人口数（万人）,广西,1991,2231.00000
            乡村人口数（万人）,海南,1991,539.34000
            乡村人口数（万人）,贵州,1991,2076.15000
            乡村人口数（万人）,云南,1991,2226.90000
            乡村人口数（万人）,西藏,1991,187.37000
            乡村人口数（万人）,甘肃,1991,1776.16000
            乡村人口数（万人）,青海,1991,299.32000
            乡村人口数（万人）,宁夏,1991,359.99000
            乡村人口数（万人）,新疆,1991,855.78000
            乡村人口所占比率（%）,安徽,1991,82.04000
            户籍人口（万人）,天津,1991,872.63000
            户籍人口（万人）,辽宁,1991,3939.00000
            户籍人口（万人）,吉林,1991,2459.70000
            户籍人口（万人）,安徽,1991,5744.00000
            户籍人口（万人）,湖南,1991,6166.33000
            户籍人口（万人）,广西,1991,4324.00000
            户籍人口（万人）,重庆,1991,2938.99000
            户籍人口（万人）,贵州,1991,3314.63000
            户籍人口（万人）,宁夏,1991,473.88000
            人口出生率（‰）,北京,1991,8.03000
            人口出生率（‰）,天津,1991,11.94000
            人口出生率（‰）,河北,1991,16.60000
            人口出生率（‰）,山西,1991,21.56000
            人口出生率（‰）,内蒙古,1991,16.80000
            人口出生率（‰）,辽宁,1991,9.90000
            人口出生率（‰）,吉林,1991,11.88000
            人口出生率（‰）,黑龙江,1991,15.89000
            人口出生率（‰）,上海,1991,7.80000
            人口出生率（‰）,江苏,1991,17.05000
            人口出生率（‰）,浙江,1991,14.48000
            人口出生率（‰）,安徽,1991,21.19000
            人口出生率（‰）,福建,1991,20.03000
            人口出生率（‰）,江西,1991,21.20000
            人口出生率（‰）,山东,1991,15.40000
            人口出生率（‰）,河南,1991,19.78000
            人口出生率（‰）,湖北,1991,20.70000
            人口出生率（‰）,湖南,1991,20.50000
            人口出生率（‰）,广东,1991,20.40000
            人口出生率（‰）,广西,1991,21.89000
            人口出生率（‰）,海南,1991,23.03000
            人口出生率（‰）,重庆,1991,12.83000
            人口出生率（‰）,四川,1991,15.80000
            人口出生率（‰）,贵州,1991,22.42000
            人口出生率（‰）,云南,1991,21.80000
            人口出生率（‰）,西藏,1991,26.00000
            人口出生率（‰）,陕西,1991,19.82000
            人口出生率（‰）,甘肃,1991,19.38000
            人口出生率（‰）,青海,1991,23.37000
            人口出生率（‰）,宁夏,1991,21.96000
            人口出生率（‰）,新疆,1991,24.45000
            人口死亡率（‰）,北京,1991,5.82000
            人口死亡率（‰）,天津,1991,5.78000
            人口死亡率（‰）,河北,1991,6.80000
            人口死亡率（‰）,山西,1991,6.87000
            人口死亡率（‰）,内蒙古,1991,7.00000
            人口死亡率（‰）,辽宁,1991,5.20000
            人口死亡率（‰）,吉林,1991,4.80000
            人口死亡率（‰）,黑龙江,1991,5.70000
            人口死亡率（‰）,上海,1991,6.70000
            人口死亡率（‰）,江苏,1991,6.50000
            人口死亡率（‰）,浙江,1991,6.39000
            人口死亡率（‰）,安徽,1991,6.06000
            人口死亡率（‰）,福建,1991,6.26000
            人口死亡率（‰）,江西,1991,7.13000
            人口死亡率（‰）,山东,1991,6.54000
            人口死亡率（‰）,河南,1991,6.63000
            人口死亡率（‰）,湖北,1991,7.36000
            人口死亡率（‰）,湖南,1991,7.30000
            人口死亡率（‰）,广东,1991,5.91000
            人口死亡率（‰）,广西,1991,7.24000
            人口死亡率（‰）,海南,1991,5.99000
            人口死亡率（‰）,重庆,1991,6.55000
            人口死亡率（‰）,四川,1991,7.30000
            人口死亡率（‰）,贵州,1991,8.11000
            人口死亡率（‰）,云南,1991,8.10000
            人口死亡率（‰）,西藏,1991,8.90000
            人口死亡率（‰）,陕西,1991,6.51000
            人口死亡率（‰）,甘肃,1991,6.05000
            人口死亡率（‰）,青海,1991,8.35000
            人口死亡率（‰）,宁夏,1991,5.13000
            人口死亡率（‰）,新疆,1991,7.86000
            人口自然增长率（‰）,北京,1991,2.21000
            人口自然增长率（‰）,天津,1991,6.16000
            人口自然增长率（‰）,河北,1991,9.90000
            人口自然增长率（‰）,山西,1991,14.69000
            人口自然增长率（‰）,内蒙古,1991,9.80000
            人口自然增长率（‰）,辽宁,1991,4.70000
            人口自然增长率（‰）,吉林,1991,7.07000
            人口自然增长率（‰）,黑龙江,1991,10.19000
            人口自然增长率（‰）,上海,1991,1.10000
            人口自然增长率（‰）,江苏,1991,10.55000
            人口自然增长率（‰）,浙江,1991,8.09000
            人口自然增长率（‰）,安徽,1991,15.13000
            人口自然增长率（‰）,福建,1991,13.77000
            人口自然增长率（‰）,江西,1991,14.07000
            人口自然增长率（‰）,山东,1991,8.86000
            人口自然增长率（‰）,河南,1991,13.15000
            人口自然增长率（‰）,湖北,1991,13.34000
            人口自然增长率（‰）,湖南,1991,13.20000
            人口自然增长率（‰）,广东,1991,14.49000
            人口自然增长率（‰）,广西,1991,14.65000
            人口自然增长率（‰）,海南,1991,17.04000
            人口自然增长率（‰）,重庆,1991,6.28000
            人口自然增长率（‰）,四川,1991,8.50000
            人口自然增长率（‰）,贵州,1991,14.31000
            人口自然增长率（‰）,云南,1991,13.70000
            人口自然增长率（‰）,西藏,1991,17.10000
            人口自然增长率（‰）,陕西,1991,13.31000
            人口自然增长率（‰）,甘肃,1991,13.33000
            人口自然增长率（‰）,青海,1991,15.02000
            人口自然增长率（‰）,宁夏,1991,16.83000
            人口自然增长率（‰）,新疆,1991,16.59000

数据来源：<p>中国国家统计局</p>
由EPS DATA整理
