指标,地区,时间,数值
    上交所上市公司数量（家）,重庆,2011,16.00000
    上交所上市公司数量（家）,重庆,2012,18.00000
    上交所上市公司数量（家）,四川,2011,34.00000
    上交所上市公司数量（家）,四川,2012,36.00000
    上交所上市公司数量（家）,贵州,2011,10.00000
    上交所上市公司数量（家）,贵州,2012,10.00000
    上交所上市公司数量（家）,云南,2011,12.00000
    上交所上市公司数量（家）,云南,2012,12.00000
    上交所上市公司数量（家）,西藏,2011,6.00000
    上交所上市公司数量（家）,西藏,2012,6.00000
    上交所上市公司数量（家）,陕西,2011,17.00000
    上交所上市公司数量（家）,陕西,2012,18.00000
    上交所上市公司数量（家）,甘肃,2011,11.00000
    上交所上市公司数量（家）,甘肃,2012,12.00000
    上交所上市公司数量（家）,青海,2011,7.00000
    上交所上市公司数量（家）,青海,2012,7.00000
    上交所上市公司数量（家）,宁夏,2011,4.00000
    上交所上市公司数量（家）,宁夏,2012,4.00000
    上交所上市公司数量（家）,新疆,2011,21.00000
    上交所上市公司数量（家）,新疆,2012,21.00000
    上交所上市公司数量（家）,深圳,2011,12.00000
    上交所上市公司数量（家）,深圳,2012,12.00000
    上交所上市公司数量（家）,大连,2011,13.00000
    上交所上市公司数量（家）,大连,2012,13.00000
    上交所上市公司数量（家）,宁波,2011,18.00000
    上交所上市公司数量（家）,宁波,2012,20.00000
    上交所上市公司数量（家）,厦门,2011,11.00000
    上交所上市公司数量（家）,厦门,2012,11.00000
    上交所上市公司数量（家）,青岛,2011,8.00000
    上交所上市公司数量（家）,青岛,2012,8.00000
    深交所上市公司数量（家）,北京,2011,100.00000
    深交所上市公司数量（家）,北京,2012,120.00000
    深交所上市公司数量（家）,天津,2011,18.00000
    深交所上市公司数量（家）,天津,2012,19.00000
    深交所上市公司数量（家）,河北,2011,29.00000
    深交所上市公司数量（家）,河北,2012,30.00000
    深交所上市公司数量（家）,山西,2011,16.00000
    深交所上市公司数量（家）,山西,2012,16.00000
    深交所上市公司数量（家）,内蒙古,2011,7.00000
    深交所上市公司数量（家）,内蒙古,2012,9.00000
    深交所上市公司数量（家）,辽宁,2011,24.00000
    深交所上市公司数量（家）,辽宁,2012,30.00000
    深交所上市公司数量（家）,吉林,2011,21.00000
    深交所上市公司数量（家）,吉林,2012,21.00000
    深交所上市公司数量（家）,黑龙江,2011,7.00000
    深交所上市公司数量（家）,黑龙江,2012,8.00000
    深交所上市公司数量（家）,上海,2011,51.00000
    深交所上市公司数量（家）,上海,2012,57.00000
    深交所上市公司数量（家）,江苏,2011,137.00000
    深交所上市公司数量（家）,江苏,2012,156.00000
    深交所上市公司数量（家）,浙江,2011,137.00000
    深交所上市公司数量（家）,浙江,2012,152.00000
    深交所上市公司数量（家）,安徽,2011,48.00000
    深交所上市公司数量（家）,安徽,2012,48.00000
    深交所上市公司数量（家）,福建,2011,34.00000
    深交所上市公司数量（家）,福建,2012,39.00000
    深交所上市公司数量（家）,江西,2011,15.00000
    深交所上市公司数量（家）,江西,2012,17.00000
    深交所上市公司数量（家）,山东,2011,89.00000
    深交所上市公司数量（家）,山东,2012,97.00000
    深交所上市公司数量（家）,河南,2011,40.00000
    深交所上市公司数量（家）,河南,2012,40.00000
    深交所上市公司数量（家）,湖北,2011,45.00000
    深交所上市公司数量（家）,湖北,2012,47.00000
    深交所上市公司数量（家）,湖南,2011,47.00000
    深交所上市公司数量（家）,湖南,2012,52.00000
    深交所上市公司数量（家）,广东,2011,138.00000
    深交所上市公司数量（家）,广东,2012,153.00000
    深交所上市公司数量（家）,广西,2011,17.00000
    深交所上市公司数量（家）,广西,2012,18.00000
    深交所上市公司数量（家）,海南,2011,17.00000
    深交所上市公司数量（家）,海南,2012,18.00000
    深交所上市公司数量（家）,重庆,2011,19.00000
    深交所上市公司数量（家）,重庆,2012,19.00000
    深交所上市公司数量（家）,四川,2011,52.00000
    深交所上市公司数量（家）,四川,2012,54.00000
    深交所上市公司数量（家）,贵州,2011,10.00000
    深交所上市公司数量（家）,贵州,2012,11.00000
    深交所上市公司数量（家）,云南,2011,16.00000
    深交所上市公司数量（家）,云南,2012,16.00000
    深交所上市公司数量（家）,西藏,2011,3.00000
    深交所上市公司数量（家）,西藏,2012,4.00000
    深交所上市公司数量（家）,陕西,2011,20.00000
    深交所上市公司数量（家）,陕西,2012,21.00000
    深交所上市公司数量（家）,甘肃,2011,13.00000
    深交所上市公司数量（家）,甘肃,2012,13.00000
    深交所上市公司数量（家）,青海,2011,3.00000
    深交所上市公司数量（家）,青海,2012,3.00000
    深交所上市公司数量（家）,宁夏,2011,8.00000
    深交所上市公司数量（家）,宁夏,2012,8.00000
    深交所上市公司数量（家）,新疆,2011,16.00000
    深交所上市公司数量（家）,新疆,2012,18.00000
    深交所上市公司数量（家）,深圳,2011,160.00000
    深交所上市公司数量（家）,深圳,2012,172.00000
    深交所上市公司数量（家）,大连,2011,13.00000
    深交所上市公司数量（家）,大连,2012,11.00000
    深交所上市公司数量（家）,宁波,2011,16.00000
    深交所上市公司数量（家）,宁波,2012,17.00000
    深交所上市公司数量（家）,厦门,2011,17.00000
    深交所上市公司数量（家）,厦门,2012,18.00000
    深交所上市公司数量（家）,青岛,2011,8.00000
    深交所上市公司数量（家）,青岛,2012,8.00000
新上市公司家数（家）,北京,2011,
新上市公司家数（家）,北京,2012,23.00000
新上市公司家数（家）,天津,2011,
新上市公司家数（家）,天津,2012,1.00000
新上市公司家数（家）,河北,2011,
新上市公司家数（家）,河北,2012,1.00000
新上市公司家数（家）,山西,2011,
新上市公司家数（家）,山西,2012,0.00000
新上市公司家数（家）,内蒙古,2011,
新上市公司家数（家）,内蒙古,2012,2.00000
新上市公司家数（家）,辽宁,2011,
新上市公司家数（家）,辽宁,2012,5.00000
新上市公司家数（家）,吉林,2011,
新上市公司家数（家）,吉林,2012,1.00000
新上市公司家数（家）,黑龙江,2011,
新上市公司家数（家）,黑龙江,2012,1.00000
新上市公司家数（家）,上海,2011,
新上市公司家数（家）,上海,2012,9.00000
新上市公司家数（家）,江苏,2011,
新上市公司家数（家）,江苏,2012,22.00000
新上市公司家数（家）,浙江,2011,
新上市公司家数（家）,浙江,2012,15.00000
新上市公司家数（家）,安徽,2011,
新上市公司家数（家）,安徽,2012,1.00000
新上市公司家数（家）,福建,2011,
新上市公司家数（家）,福建,2012,5.00000
新上市公司家数（家）,江西,2011,
新上市公司家数（家）,江西,2012,2.00000
新上市公司家数（家）,山东,2011,
新上市公司家数（家）,山东,2012,8.00000
新上市公司家数（家）,河南,2011,
新上市公司家数（家）,河南,2012,3.00000
新上市公司家数（家）,湖北,2011,
新上市公司家数（家）,湖北,2012,2.00000
新上市公司家数（家）,湖南,2011,
新上市公司家数（家）,湖南,2012,5.00000
新上市公司家数（家）,广东,2011,
新上市公司家数（家）,广东,2012,17.00000
新上市公司家数（家）,广西,2011,
新上市公司家数（家）,广西,2012,1.00000
新上市公司家数（家）,海南,2011,
新上市公司家数（家）,海南,2012,1.00000
新上市公司家数（家）,重庆,2011,
新上市公司家数（家）,重庆,2012,2.00000
新上市公司家数（家）,四川,2011,
新上市公司家数（家）,四川,2012,4.00000
新上市公司家数（家）,贵州,2011,
新上市公司家数（家）,贵州,2012,1.00000
新上市公司家数（家）,云南,2011,
新上市公司家数（家）,云南,2012,0.00000
新上市公司家数（家）,西藏,2011,
新上市公司家数（家）,西藏,2012,1.00000
新上市公司家数（家）,陕西,2011,
新上市公司家数（家）,陕西,2012,2.00000
新上市公司家数（家）,甘肃,2011,
新上市公司家数（家）,甘肃,2012,0.00000
新上市公司家数（家）,青海,2011,
新上市公司家数（家）,青海,2012,0.00000
新上市公司家数（家）,宁夏,2011,
新上市公司家数（家）,宁夏,2012,0.00000
新上市公司家数（家）,新疆,2011,
新上市公司家数（家）,新疆,2012,2.00000
新上市公司家数（家）,深圳,2011,
新上市公司家数（家）,深圳,2012,12.00000
新上市公司家数（家）,大连,2011,
新上市公司家数（家）,大连,2012,0.00000
新上市公司家数（家）,宁波,2011,
新上市公司家数（家）,宁波,2012,4.00000
新上市公司家数（家）,厦门,2011,
新上市公司家数（家）,厦门,2012,1.00000
新上市公司家数（家）,青岛,2011,
新上市公司家数（家）,青岛,2012,0.00000
    上交所新上市公司数量（家）,北京,2011,
    上交所新上市公司数量（家）,北京,2012,3.00000
    上交所新上市公司数量（家）,天津,2011,
    上交所新上市公司数量（家）,天津,2012,0.00000
    上交所新上市公司数量（家）,河北,2011,
    上交所新上市公司数量（家）,河北,2012,0.00000
    上交所新上市公司数量（家）,山西,2011,
    上交所新上市公司数量（家）,山西,2012,0.00000
    上交所新上市公司数量（家）,内蒙古,2011,
    上交所新上市公司数量（家）,内蒙古,2012,0.00000
    上交所新上市公司数量（家）,辽宁,2011,
    上交所新上市公司数量（家）,辽宁,2012,1.00000
    上交所新上市公司数量（家）,吉林,2011,
    上交所新上市公司数量（家）,吉林,2012,1.00000
    上交所新上市公司数量（家）,黑龙江,2011,
    上交所新上市公司数量（家）,黑龙江,2012,0.00000
    上交所新上市公司数量（家）,上海,2011,
    上交所新上市公司数量（家）,上海,2012,3.00000
    上交所新上市公司数量（家）,江苏,2011,
    上交所新上市公司数量（家）,江苏,2012,3.00000
    上交所新上市公司数量（家）,浙江,2011,
    上交所新上市公司数量（家）,浙江,2012,2.00000
    上交所新上市公司数量（家）,安徽,2011,
    上交所新上市公司数量（家）,安徽,2012,0.00000
    上交所新上市公司数量（家）,福建,2011,
    上交所新上市公司数量（家）,福建,2012,0.00000
    上交所新上市公司数量（家）,江西,2011,
    上交所新上市公司数量（家）,江西,2012,0.00000
    上交所新上市公司数量（家）,山东,2011,
    上交所新上市公司数量（家）,山东,2012,1.00000
    上交所新上市公司数量（家）,河南,2011,
    上交所新上市公司数量（家）,河南,2012,3.00000
    上交所新上市公司数量（家）,湖北,2011,
    上交所新上市公司数量（家）,湖北,2012,0.00000
    上交所新上市公司数量（家）,湖南,2011,
    上交所新上市公司数量（家）,湖南,2012,0.00000
    上交所新上市公司数量（家）,广东,2011,
    上交所新上市公司数量（家）,广东,2012,2.00000
    上交所新上市公司数量（家）,广西,2011,
    上交所新上市公司数量（家）,广西,2012,0.00000
    上交所新上市公司数量（家）,海南,2011,
    上交所新上市公司数量（家）,海南,2012,0.00000
    上交所新上市公司数量（家）,重庆,2011,
    上交所新上市公司数量（家）,重庆,2012,2.00000
    上交所新上市公司数量（家）,四川,2011,
    上交所新上市公司数量（家）,四川,2012,2.00000
    上交所新上市公司数量（家）,贵州,2011,
    上交所新上市公司数量（家）,贵州,2012,0.00000
    上交所新上市公司数量（家）,云南,2011,
    上交所新上市公司数量（家）,云南,2012,0.00000
    上交所新上市公司数量（家）,西藏,2011,
    上交所新上市公司数量（家）,西藏,2012,0.00000
    上交所新上市公司数量（家）,陕西,2011,
    上交所新上市公司数量（家）,陕西,2012,1.00000
    上交所新上市公司数量（家）,甘肃,2011,
    上交所新上市公司数量（家）,甘肃,2012,0.00000
    上交所新上市公司数量（家）,青海,2011,
    上交所新上市公司数量（家）,青海,2012,0.00000
    上交所新上市公司数量（家）,宁夏,2011,
    上交所新上市公司数量（家）,宁夏,2012,0.00000
    上交所新上市公司数量（家）,新疆,2011,
    上交所新上市公司数量（家）,新疆,2012,0.00000
    上交所新上市公司数量（家）,深圳,2011,
    上交所新上市公司数量（家）,深圳,2012,0.00000
    上交所新上市公司数量（家）,大连,2011,
    上交所新上市公司数量（家）,大连,2012,0.00000
    上交所新上市公司数量（家）,宁波,2011,
    上交所新上市公司数量（家）,宁波,2012,1.00000
    上交所新上市公司数量（家）,厦门,2011,
    上交所新上市公司数量（家）,厦门,2012,0.00000
    上交所新上市公司数量（家）,青岛,2011,
    上交所新上市公司数量（家）,青岛,2012,0.00000
    深交所新上市公司数量（家）,北京,2011,
    深交所新上市公司数量（家）,北京,2012,20.00000
    深交所新上市公司数量（家）,天津,2011,
    深交所新上市公司数量（家）,天津,2012,1.00000
    深交所新上市公司数量（家）,河北,2011,
    深交所新上市公司数量（家）,河北,2012,1.00000
    深交所新上市公司数量（家）,山西,2011,
    深交所新上市公司数量（家）,山西,2012,0.00000
    深交所新上市公司数量（家）,内蒙古,2011,
    深交所新上市公司数量（家）,内蒙古,2012,2.00000
    深交所新上市公司数量（家）,辽宁,2011,
    深交所新上市公司数量（家）,辽宁,2012,4.00000
    深交所新上市公司数量（家）,吉林,2011,
    深交所新上市公司数量（家）,吉林,2012,0.00000
    深交所新上市公司数量（家）,黑龙江,2011,
    深交所新上市公司数量（家）,黑龙江,2012,1.00000
    深交所新上市公司数量（家）,上海,2011,
    深交所新上市公司数量（家）,上海,2012,6.00000
    深交所新上市公司数量（家）,江苏,2011,
    深交所新上市公司数量（家）,江苏,2012,19.00000
    深交所新上市公司数量（家）,浙江,2011,
    深交所新上市公司数量（家）,浙江,2012,13.00000
    深交所新上市公司数量（家）,安徽,2011,
    深交所新上市公司数量（家）,安徽,2012,1.00000
    深交所新上市公司数量（家）,福建,2011,
    深交所新上市公司数量（家）,福建,2012,5.00000
    深交所新上市公司数量（家）,江西,2011,
    深交所新上市公司数量（家）,江西,2012,2.00000
    深交所新上市公司数量（家）,山东,2011,
    深交所新上市公司数量（家）,山东,2012,7.00000
    深交所新上市公司数量（家）,河南,2011,
    深交所新上市公司数量（家）,河南,2012,0.00000
    深交所新上市公司数量（家）,湖北,2011,
    深交所新上市公司数量（家）,湖北,2012,2.00000
    深交所新上市公司数量（家）,湖南,2011,
    深交所新上市公司数量（家）,湖南,2012,5.00000
    深交所新上市公司数量（家）,广东,2011,
    深交所新上市公司数量（家）,广东,2012,15.00000
    深交所新上市公司数量（家）,广西,2011,
    深交所新上市公司数量（家）,广西,2012,1.00000
    深交所新上市公司数量（家）,海南,2011,
    深交所新上市公司数量（家）,海南,2012,1.00000
    深交所新上市公司数量（家）,重庆,2011,
    深交所新上市公司数量（家）,重庆,2012,0.00000
    深交所新上市公司数量（家）,四川,2011,
    深交所新上市公司数量（家）,四川,2012,2.00000
    深交所新上市公司数量（家）,贵州,2011,
    深交所新上市公司数量（家）,贵州,2012,1.00000
    深交所新上市公司数量（家）,云南,2011,
    深交所新上市公司数量（家）,云南,2012,0.00000
    深交所新上市公司数量（家）,西藏,2011,
    深交所新上市公司数量（家）,西藏,2012,1.00000
    深交所新上市公司数量（家）,陕西,2011,
    深交所新上市公司数量（家）,陕西,2012,1.00000
    深交所新上市公司数量（家）,甘肃,2011,
    深交所新上市公司数量（家）,甘肃,2012,0.00000
    深交所新上市公司数量（家）,青海,2011,
    深交所新上市公司数量（家）,青海,2012,0.00000
    深交所新上市公司数量（家）,宁夏,2011,
    深交所新上市公司数量（家）,宁夏,2012,0.00000
    深交所新上市公司数量（家）,新疆,2011,
    深交所新上市公司数量（家）,新疆,2012,2.00000
    深交所新上市公司数量（家）,深圳,2011,
    深交所新上市公司数量（家）,深圳,2012,12.00000
    深交所新上市公司数量（家）,大连,2011,
    深交所新上市公司数量（家）,大连,2012,0.00000
    深交所新上市公司数量（家）,宁波,2011,
    深交所新上市公司数量（家）,宁波,2012,3.00000
    深交所新上市公司数量（家）,厦门,2011,
    深交所新上市公司数量（家）,厦门,2012,1.00000
    深交所新上市公司数量（家）,青岛,2011,
    深交所新上市公司数量（家）,青岛,2012,0.00000
新上市公司市值（亿元）,北京,2011,
新上市公司市值（亿元）,北京,2012,1340.90000
新上市公司市值（亿元）,天津,2011,
新上市公司市值（亿元）,天津,2012,37.45000
新上市公司市值（亿元）,河北,2011,
新上市公司市值（亿元）,河北,2012,17.80000
新上市公司市值（亿元）,山西,2011,
新上市公司市值（亿元）,山西,2012,0.00000
新上市公司市值（亿元）,内蒙古,2011,
新上市公司市值（亿元）,内蒙古,2012,64.35000
新上市公司市值（亿元）,辽宁,2011,
新上市公司市值（亿元）,辽宁,2012,102.51000
新上市公司市值（亿元）,吉林,2011,
新上市公司市值（亿元）,吉林,2012,101.77000
新上市公司市值（亿元）,黑龙江,2011,
新上市公司市值（亿元）,黑龙江,2012,72.18000
新上市公司市值（亿元）,上海,2011,
新上市公司市值（亿元）,上海,2012,273.08000
新上市公司市值（亿元）,江苏,2011,
新上市公司市值（亿元）,江苏,2012,548.45000
新上市公司市值（亿元）,浙江,2011,
新上市公司市值（亿元）,浙江,2012,438.52000
新上市公司市值（亿元）,安徽,2011,
新上市公司市值（亿元）,安徽,2012,30.70000
新上市公司市值（亿元）,福建,2011,
新上市公司市值（亿元）,福建,2012,98.27000
新上市公司市值（亿元）,江西,2011,
新上市公司市值（亿元）,江西,2012,63.29000
新上市公司市值（亿元）,山东,2011,
新上市公司市值（亿元）,山东,2012,168.09000
新上市公司市值（亿元）,河南,2011,
新上市公司市值（亿元）,河南,2012,478.84000
新上市公司市值（亿元）,湖北,2011,
新上市公司市值（亿元）,湖北,2012,67.63000
新上市公司市值（亿元）,湖南,2011,
新上市公司市值（亿元）,湖南,2012,119.54000
新上市公司市值（亿元）,广东,2011,
新上市公司市值（亿元）,广东,2012,570.88000
新上市公司市值（亿元）,广西,2011,
新上市公司市值（亿元）,广西,2012,24.63000
新上市公司市值（亿元）,海南,2011,
新上市公司市值（亿元）,海南,2012,31.81000
新上市公司市值（亿元）,重庆,2011,
新上市公司市值（亿元）,重庆,2012,120.16000
新上市公司市值（亿元）,四川,2011,
新上市公司市值（亿元）,四川,2012,219.82000
新上市公司市值（亿元）,贵州,2011,
新上市公司市值（亿元）,贵州,2012,21.87000
新上市公司市值（亿元）,云南,2011,
新上市公司市值（亿元）,云南,2012,0.00000
新上市公司市值（亿元）,西藏,2011,
新上市公司市值（亿元）,西藏,2012,76.10000
新上市公司市值（亿元）,陕西,2011,
新上市公司市值（亿元）,陕西,2012,210.62000
新上市公司市值（亿元）,甘肃,2011,
新上市公司市值（亿元）,甘肃,2012,0.00000
新上市公司市值（亿元）,青海,2011,
新上市公司市值（亿元）,青海,2012,0.00000
新上市公司市值（亿元）,宁夏,2011,
新上市公司市值（亿元）,宁夏,2012,0.00000
新上市公司市值（亿元）,新疆,2011,
新上市公司市值（亿元）,新疆,2012,36.74000
新上市公司市值（亿元）,深圳,2011,
新上市公司市值（亿元）,深圳,2012,240.83000
新上市公司市值（亿元）,大连,2011,
新上市公司市值（亿元）,大连,2012,0.00000
新上市公司市值（亿元）,宁波,2011,
新上市公司市值（亿元）,宁波,2012,220.77000
新上市公司市值（亿元）,厦门,2011,
新上市公司市值（亿元）,厦门,2012,13.25000
新上市公司市值（亿元）,青岛,2011,
新上市公司市值（亿元）,青岛,2012,0.00000
    上交所新上市公司市值（亿元）,北京,2011,
    上交所新上市公司市值（亿元）,北京,2012,752.59000
    上交所新上市公司市值（亿元）,天津,2011,
    上交所新上市公司市值（亿元）,天津,2012,0.00000
    上交所新上市公司市值（亿元）,河北,2011,
    上交所新上市公司市值（亿元）,河北,2012,0.00000
    上交所新上市公司市值（亿元）,山西,2011,
    上交所新上市公司市值（亿元）,山西,2012,0.00000
    上交所新上市公司市值（亿元）,内蒙古,2011,
    上交所新上市公司市值（亿元）,内蒙古,2012,0.00000
    上交所新上市公司市值（亿元）,辽宁,2011,
    上交所新上市公司市值（亿元）,辽宁,2012,31.44000
    上交所新上市公司市值（亿元）,吉林,2011,
    上交所新上市公司市值（亿元）,吉林,2012,101.77000
    上交所新上市公司市值（亿元）,黑龙江,2011,
    上交所新上市公司市值（亿元）,黑龙江,2012,0.00000
    上交所新上市公司市值（亿元）,上海,2011,
    上交所新上市公司市值（亿元）,上海,2012,165.25000
    上交所新上市公司市值（亿元）,江苏,2011,
    上交所新上市公司市值（亿元）,江苏,2012,133.69000
    上交所新上市公司市值（亿元）,浙江,2011,
    上交所新上市公司市值（亿元）,浙江,2012,103.45000
    上交所新上市公司市值（亿元）,安徽,2011,
    上交所新上市公司市值（亿元）,安徽,2012,0.00000
    上交所新上市公司市值（亿元）,福建,2011,
    上交所新上市公司市值（亿元）,福建,2012,0.00000
    上交所新上市公司市值（亿元）,江西,2011,
    上交所新上市公司市值（亿元）,江西,2012,0.00000
    上交所新上市公司市值（亿元）,山东,2011,
    上交所新上市公司市值（亿元）,山东,2012,44.34000
    上交所新上市公司市值（亿元）,河南,2011,
    上交所新上市公司市值（亿元）,河南,2012,478.84000
    上交所新上市公司市值（亿元）,湖北,2011,
    上交所新上市公司市值（亿元）,湖北,2012,0.00000
    上交所新上市公司市值（亿元）,湖南,2011,
    上交所新上市公司市值（亿元）,湖南,2012,0.00000
    上交所新上市公司市值（亿元）,广东,2011,
    上交所新上市公司市值（亿元）,广东,2012,109.03000
    上交所新上市公司市值（亿元）,广西,2011,
    上交所新上市公司市值（亿元）,广西,2012,0.00000
    上交所新上市公司市值（亿元）,海南,2011,
    上交所新上市公司市值（亿元）,海南,2012,0.00000
    上交所新上市公司市值（亿元）,重庆,2011,
    上交所新上市公司市值（亿元）,重庆,2012,120.16000
    上交所新上市公司市值（亿元）,四川,2011,
    上交所新上市公司市值（亿元）,四川,2012,97.45000
    上交所新上市公司市值（亿元）,贵州,2011,
    上交所新上市公司市值（亿元）,贵州,2012,0.00000
    上交所新上市公司市值（亿元）,云南,2011,
    上交所新上市公司市值（亿元）,云南,2012,0.00000
    上交所新上市公司市值（亿元）,西藏,2011,
    上交所新上市公司市值（亿元）,西藏,2012,0.00000
    上交所新上市公司市值（亿元）,陕西,2011,
    上交所新上市公司市值（亿元）,陕西,2012,36.62000
    上交所新上市公司市值（亿元）,甘肃,2011,
    上交所新上市公司市值（亿元）,甘肃,2012,0.00000
    上交所新上市公司市值（亿元）,青海,2011,
    上交所新上市公司市值（亿元）,青海,2012,0.00000
    上交所新上市公司市值（亿元）,宁夏,2011,
    上交所新上市公司市值（亿元）,宁夏,2012,0.00000
    上交所新上市公司市值（亿元）,新疆,2011,
    上交所新上市公司市值（亿元）,新疆,2012,0.00000
    上交所新上市公司市值（亿元）,深圳,2011,
    上交所新上市公司市值（亿元）,深圳,2012,0.00000
    上交所新上市公司市值（亿元）,大连,2011,
    上交所新上市公司市值（亿元）,大连,2012,0.00000
