指标,地区,时间,数值
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,贵州,2021,3613.87000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,贵州,2022,3810.69000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,云南,2021,2977.94000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,云南,2022,3509.36000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,西藏,2021,592.99000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,西藏,2022,650.49000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,陕西,2021,4762.31000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,陕西,2022,5391.42000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,甘肃,2021,1403.59000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,甘肃,2022,1834.24000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,青海,2021,440.22000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,青海,2022,644.42000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,宁夏,2021,646.83000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,宁夏,2022,685.24000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,新疆,2021,5657.86000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,新疆,2022,6573.77000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,深圳,2021,47857.02000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,深圳,2022,52241.31000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,大连,2021,2830.01000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,大连,2022,2822.29000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,宁波,2021,5536.42000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,宁波,2022,6424.69000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,厦门,2021,2676.92000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,厦门,2022,3097.70000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,青岛,2021,3480.39000
    上市公司归属母公司股东净资产（2012年前为股东权益）（亿元）,青岛,2022,3831.94000
    上市公司营业收入（亿元）,北京,2021,226426.58000
    上市公司营业收入（亿元）,北京,2022,245772.10000
    上市公司营业收入（亿元）,天津,2021,10460.34000
    上市公司营业收入（亿元）,天津,2022,9925.64000
    上市公司营业收入（亿元）,河北,2021,9773.93000
    上市公司营业收入（亿元）,河北,2022,10397.36000
    上市公司营业收入（亿元）,山西,2021,5969.47000
    上市公司营业收入（亿元）,山西,2022,6377.69000
    上市公司营业收入（亿元）,内蒙古,2021,4605.72000
    上市公司营业收入（亿元）,内蒙古,2022,4899.51000
    上市公司营业收入（亿元）,辽宁,2021,4631.81000
    上市公司营业收入（亿元）,辽宁,2022,4563.28000
    上市公司营业收入（亿元）,吉林,2021,2664.46000
    上市公司营业收入（亿元）,吉林,2022,1980.71000
    上市公司营业收入（亿元）,黑龙江,2021,1947.83000
    上市公司营业收入（亿元）,黑龙江,2022,2061.32000
    上市公司营业收入（亿元）,上海,2021,61207.78000
    上市公司营业收入（亿元）,上海,2022,60421.16000
    上市公司营业收入（亿元）,江苏,2021,30798.69000
    上市公司营业收入（亿元）,江苏,2022,31997.58000
    上市公司营业收入（亿元）,浙江,2021,36274.98000
    上市公司营业收入（亿元）,浙江,2022,40485.19000
    上市公司营业收入（亿元）,安徽,2021,12955.14000
    上市公司营业收入（亿元）,安徽,2022,13224.19000
    上市公司营业收入（亿元）,福建,2021,11318.16000
    上市公司营业收入（亿元）,福建,2022,13867.99000
    上市公司营业收入（亿元）,江西,2021,9373.18000
    上市公司营业收入（亿元）,江西,2022,10877.16000
    上市公司营业收入（亿元）,山东,2021,20538.82000
    上市公司营业收入（亿元）,山东,2022,21918.71000
    上市公司营业收入（亿元）,河南,2021,8782.51000
    上市公司营业收入（亿元）,河南,2022,9720.51000
    上市公司营业收入（亿元）,湖北,2021,8996.39000
    上市公司营业收入（亿元）,湖北,2022,9800.15000
    上市公司营业收入（亿元）,湖南,2021,8157.75000
    上市公司营业收入（亿元）,湖南,2022,8506.07000
    上市公司营业收入（亿元）,广东,2021,29850.37000
    上市公司营业收入（亿元）,广东,2022,31942.80000
    上市公司营业收入（亿元）,广西,2021,3574.55000
    上市公司营业收入（亿元）,广西,2022,3710.40000
    上市公司营业收入（亿元）,海南,2021,1278.35000
    上市公司营业收入（亿元）,海南,2022,1376.58000
    上市公司营业收入（亿元）,重庆,2021,7120.99000
    上市公司营业收入（亿元）,重庆,2022,7272.64000
    上市公司营业收入（亿元）,四川,2021,9532.21000
    上市公司营业收入（亿元）,四川,2022,12108.03000
    上市公司营业收入（亿元）,贵州,2021,2686.69000
    上市公司营业收入（亿元）,贵州,2022,3060.37000
    上市公司营业收入（亿元）,云南,2021,5194.96000
    上市公司营业收入（亿元）,云南,2022,5674.44000
    上市公司营业收入（亿元）,西藏,2021,536.08000
    上市公司营业收入（亿元）,西藏,2022,590.92000
    上市公司营业收入（亿元）,陕西,2021,6498.41000
    上市公司营业收入（亿元）,陕西,2022,7693.76000
    上市公司营业收入（亿元）,甘肃,2021,2019.27000
    上市公司营业收入（亿元）,甘肃,2022,2308.54000
    上市公司营业收入（亿元）,青海,2021,974.47000
    上市公司营业收入（亿元）,青海,2022,1124.73000
    上市公司营业收入（亿元）,宁夏,2021,470.81000
    上市公司营业收入（亿元）,宁夏,2022,566.41000
    上市公司营业收入（亿元）,新疆,2021,7524.94000
    上市公司营业收入（亿元）,新疆,2022,7912.37000
    上市公司营业收入（亿元）,深圳,2021,59254.27000
    上市公司营业收入（亿元）,深圳,2022,64549.46000
    上市公司营业收入（亿元）,大连,2021,6622.97000
    上市公司营业收入（亿元）,大连,2022,6880.54000
    上市公司营业收入（亿元）,宁波,2021,6375.79000
    上市公司营业收入（亿元）,宁波,2022,7445.19000
    上市公司营业收入（亿元）,厦门,2021,20410.40000
    上市公司营业收入（亿元）,厦门,2022,22958.17000
    上市公司营业收入（亿元）,青岛,2021,5196.19000
    上市公司营业收入（亿元）,青岛,2022,5679.48000
    上市公司利润总额（亿元）,北京,2021,26850.68000
    上市公司利润总额（亿元）,北京,2022,27027.95000
    上市公司利润总额（亿元）,天津,2021,1672.51000
    上市公司利润总额（亿元）,天津,2022,2226.53000
    上市公司利润总额（亿元）,河北,2021,197.33000
    上市公司利润总额（亿元）,河北,2022,570.20000
    上市公司利润总额（亿元）,山西,2021,930.03000
    上市公司利润总额（亿元）,山西,2022,1145.98000
    上市公司利润总额（亿元）,内蒙古,2021,709.21000
    上市公司利润总额（亿元）,内蒙古,2022,669.62000
    上市公司利润总额（亿元）,辽宁,2021,185.25000
    上市公司利润总额（亿元）,辽宁,2022,-26.75000
    上市公司利润总额（亿元）,吉林,2021,178.04000
    上市公司利润总额（亿元）,吉林,2022,72.71000
    上市公司利润总额（亿元）,黑龙江,2021,89.50000
    上市公司利润总额（亿元）,黑龙江,2022,102.69000
    上市公司利润总额（亿元）,上海,2021,5666.70000
    上市公司利润总额（亿元）,上海,2022,4336.92000
    上市公司利润总额（亿元）,江苏,2021,2361.83000
    上市公司利润总额（亿元）,江苏,2022,2722.08000
    上市公司利润总额（亿元）,浙江,2021,3311.96000
    上市公司利润总额（亿元）,浙江,2022,2672.53000
    上市公司利润总额（亿元）,安徽,2021,1196.82000
    上市公司利润总额（亿元）,安徽,2022,903.01000
    上市公司利润总额（亿元）,福建,2021,1563.36000
    上市公司利润总额（亿元）,福建,2022,1732.31000
    上市公司利润总额（亿元）,江西,2021,204.14000
    上市公司利润总额（亿元）,江西,2022,404.38000
    上市公司利润总额（亿元）,山东,2021,1821.44000
    上市公司利润总额（亿元）,山东,2022,1598.17000
    上市公司利润总额（亿元）,河南,2021,712.62000
    上市公司利润总额（亿元）,河南,2022,838.85000
    上市公司利润总额（亿元）,湖北,2021,570.97000
    上市公司利润总额（亿元）,湖北,2022,591.54000
    上市公司利润总额（亿元）,湖南,2021,685.17000
    上市公司利润总额（亿元）,湖南,2022,600.18000
    上市公司利润总额（亿元）,广东,2021,2657.84000
    上市公司利润总额（亿元）,广东,2022,2209.87000
    上市公司利润总额（亿元）,广西,2021,149.06000
    上市公司利润总额（亿元）,广西,2022,21.22000
    上市公司利润总额（亿元）,海南,2021,37.24000
    上市公司利润总额（亿元）,海南,2022,-245.01000
    上市公司利润总额（亿元）,重庆,2021,627.80000
    上市公司利润总额（亿元）,重庆,2022,287.79000
    上市公司利润总额（亿元）,四川,2021,1052.09000
    上市公司利润总额（亿元）,四川,2022,1978.31000
    上市公司利润总额（亿元）,贵州,2021,804.03000
    上市公司利润总额（亿元）,贵州,2022,873.59000
    上市公司利润总额（亿元）,云南,2021,329.28000
